Dist	TrNo	Zone	X,m	Y,m	Alt, m	TD, ns	Hice, m	Bed,m
158,608	128	33X	515621,374	8554226,188	263,2175	2360	198,24	64,9775
161,22792	129	33X	515620,091	8554228,466	263,0483	2362,5	198,45	64,5983
163,68061	130	33X	515618,846	8554230,574	262,9	2362,5	198,45	64,45
165,93229	131	33X	515617,655	8554232,483	262,8146	2365	198,66	64,1546
168,06923	132	33X	515616,499	8554234,28	262,7837	2367,5	198,87	63,9137
170,20715	133	33X	515615,347	8554236,081	262,7858	2367,5	198,87	63,9158
172,46062	134	33X	515614,169	8554238,002	262,8	2370	199,08	63,72
174,91443	135	33X	515612,942	8554240,127	262,8073	2370	199,08	63,7273
177,53246	136	33X	515611,675	8554242,418	262,7979	2372,5	199,29	63,5079
180,24569	137	33X	515610,38	8554244,802	262,7646	2375	199,5	63,2646
182,98581	138	33X	515609,074	8554247,21	262,7	2375	199,5	63,2
185,69865	139	33X	515607,763	8554249,583	262,6017	2377,5	199,71	62,8917
188,39078	140	33X	515606,428	8554251,918	262,4872	2380	199,92	62,5672
191,0877	141	33X	515605,042	8554254,229	262,3792	2380	199,92	62,4592
193,81327	142	33X	515603,577	8554256,526	262,3	2382,5	200,13	62,17
196,58595	143	33X	515602,02	8554258,82	262,2672	2382,5	200,13	62,1372
199,38938	144	33X	515600,41	8554261,115	262,2782	2385	200,34	61,9382
202,19958	145	33X	515598,796	8554263,415	262,325	2387,5	200,55	61,775
204,98637	146	33X	515597,233	8554265,721	262,4	2387,5	200,55	61,85
207,73388	147	33X	515595,758	8554268,037	262,4965	2390	200,76	61,7365
210,44056	148	33X	515594,362	8554270,353	262,6125	2392,5	200,97	61,6425
213,10549	149	33X	515593,021	8554272,652	262,7473	2392,5	200,97	61,7773
215,73328	150	33X	515591,713	8554274,926	262,9	2395	201,18	61,72
218,33288	151	33X	515590,413	8554277,171	263,0671	2395	201,18	61,8871
220,96258	152	33X	515589,084	8554279,434	263,2342	2397,5	201,39	61,8442
223,68875	153	33X	515587,69	8554281,772	263,3842	2400	201,6	61,7842
226,57897	154	33X	515586,192	8554284,241	263,5	2400	201,6	61,9
229,67808	155	33X	515584,567	8554286,879	263,5693	2402,5	201,81	61,7593
232,92626	156	33X	515582,845	8554289,633	263,5997	2402,5	201,81	61,7897
236,2401	157	33X	515581,071	8554292,432	263,6034	2405	202,02	61,5834
239,53579	158	33X	515579,29	8554295,205	263,5929	2407,5	202,23	61,3629
242,72773	159	33X	515577,547	8554297,879	263,5806	2407,5	202,23	61,3506
245,73033	160	33X	515575,887	8554300,381	263,5788	2410	202,44	61,1388
248,46185	161	33X	515574,353	8554302,641	263,6	2412,5	202,65	60,95
250,87481	162	33X	515572,975	8554304,621	263,6555	2412,5	202,65	61,0055
253,08086	163	33X	515571,709	8554306,425	263,7529	2415	202,86	60,8929
255,23075	164	33X	515570,496	8554308,194	263,8989	2415	202,86	61,0389
257,47286	165	33X	515569,277	8554310,065	264,1	2417,5	203,07	61,03
259,92223	166	33X	515568,009	8554312,145	264,3553	2420	203,28	61,0753
262,5479	167	33X	515566,712	8554314,411	264,6331	2420	203,28	61,3531
265,27979	168	33X	515565,424	8554316,806	264,8944	2422,5	203,49	61,4044
268,04899	169	33X	515564,183	8554319,273	265,1	2422,5	203,49	61,61
270,79663	170	33X	515563,011	8554321,755	265,2251	2425	203,7	61,5251
273,47963	171	33X	515561,872	8554324,183	265,3022	2427,5	203,91	61,3922
276,05939	172	33X	515560,714	8554326,487	265,3782	2427,5	203,91	61,4682
278,50411	173	33X	515559,487	8554328,598	265,5	2432,5	204,33	61,17
280,81779	174	33X	515558,156	8554330,48	265,6991	2435	204,54	61,1591
283,07241	175	33X	515556,761	8554332,234	265,9456	2437,5	204,75	61,1956
285,33815	176	33X	515555,361	8554333,998	266,1943	2440	204,96	61,2343
287,6839	177	33X	515554,012	8554335,906	266,4	2445	205,38	61,02
290,17533	178	33X	515552,758	8554338,055	266,5285	2447,5	205,59	60,9385
292,79138	179	33X	515551,58	8554340,39	266,5902	2450	205,8	60,7902
295,46752	180	33X	515550,444	8554342,813	266,6069	2452,5	206,01	60,5969
298,13479	181	33X	515549,316	8554345,23	266,6	2457,5	206,43	60,17
300,73991	182	33X	515548,169	8554347,569	266,5886	2460	206,64	59,9486
303,30388	183	33X	515547,004	8554349,853	266,5809	2462,5	206,85	59,7309
305,8662	184	33X	515545,827	8554352,129	266,5828	2465	207,06	59,5228
308,46421	185	33X	515544,646	8554354,443	266,6	2470	207,48	59,12
311,11961	186	33X	515543,469	8554356,823	266,6376	2472,5	207,69	58,9476
313,77637	187	33X	515542,296	8554359,206	266,6986	2475	207,9	58,7986
316,36094	188	33X	515541,132	8554361,512	266,7853	2477,5	208,11	58,6753
318,80031	189	33X	515539,976	8554363,657	266,9	2482,5	208,53	58,37
321,0542	190	33X	515538,829	8554365,592	267,0421	2485	208,74	58,3021
323,20327	191	33X	515537,678	8554367,4	267,1996	2487,5	208,95	58,2496
325,34974	192	33X	515536,507	8554369,192	267,3572	2490	209,16	58,1972
327,59796	193	33X	515535,301	8554371,084	267,5	2495	209,58	57,92
330,02887	194	33X	515534,05	8554373,165	267,6173	2497,5	209,79	57,8273
332,62195	195	33X	515532,77	8554375,418	267,7157	2500	210	57,7157
335,33843	196	33X	515531,482	8554377,808	267,8062	2502,5	210,21	57,5962
338,13346	197	33X	515530,206	8554380,293	267,9	2505	210,42	57,48
340,95526	198	33X	515528,963	8554382,824	268,0075	2510	210,84	57,1675
343,70712	199	33X	515527,763	8554385,297	268,1378	2512,5	211,05	57,0878
346,28455	200	33X	515526,617	8554387,6	268,2991	2515	211,26	57,0391
348,58311	201	33X	515525,535	8554389,618	268,5	2517,5	211,47	57,03
350,57319	202	33X	515524,509	8554391,306	268,7416	2522,5	211,89	56,8516
352,49135	203	33X	515523,459	8554392,891	268,9958	2525	212,1	56,8958
354,63421	204	33X	515522,284	8554394,668	269,2271	2527,5	212,31	56,9171
357,30321	205	33X	515520,886	8554396,935	269,4	2530	212,52	56,88
360,67195	206	33X	515519,219	8554399,861	269,4897	2535	212,94	56,5497
364,37939	207	33X	515517,448	8554403,118	269,5138	2537,5	213,15	56,3638
367,92715	208	33X	515515,791	8554406,255	269,5	2540	213,36	56,14
370,93597	209	33X	515514,408	8554408,927	269,473	2542,5	213,57	55,903
373,51036	210	33X	515513,242	8554411,222	269,4428	2545	213,78	55,6628
375,87897	211	33X	515512,176	8554413,337	269,4163	2547,5	213,99	55,4263
378,26807	212	33X	515511,096	8554415,468	269,4	2547,5	213,99	55,41
380,84648	213	33X	515509,913	8554417,759	269,3995	2550	214,2	55,1995
383,54553	214	33X	515508,642	8554420,14	269,416	2550	214,2	55,216
386,237	215	33X	515507,325	8554422,487	269,4494	2552,5	214,41	55,0394
388,7961	216	33X	515506,002	8554424,677	269,5	2555	214,62	54,88
391,14038	217	33X	515504,707	8554426,63	269,5666	2555	214,62	54,9466
393,34547	218	33X	515503,437	8554428,431	269,6434	2557,5	214,83	54,8134
395,52685	219	33X	515502,18	8554430,212	269,7235	2557,5	214,83	54,8935
397,79493	220	33X	515500,927	8554432,101	269,8	2560	215,04	54,76
400,24056	221	33X	515499,667	8554434,196	269,867	2562,5	215,25	54,617
402,84353	222	33X	515498,398	8554436,468	269,923	2562,5	215,25	54,673
405,55502	223	33X	515497,12	8554438,859	269,9675	2565	215,46	54,5075
408,32356	224	33X	515495,833	8554441,31	270	2565	215,46	54,54
411,09571	225	33X	515494,538	8554443,761	270,0201	2567,5	215,67	54,3501
413,82308	226	33X	515493,248	8554446,164	270,0271	2570	215,88	54,1471
416,45704	227	33X	515491,977	8554448,471	270,0206	2570	215,88	54,1406
418,94638	228	33X	515490,738	8554450,63	270	2572,5	216,09	53,91
421,26375	229	33X	515489,541	8554452,614	269,9668	2572,5	216,09	53,8768
423,44469	230	33X	515488,377	8554454,458	269,9309	2575	216,3	53,6309
425,54507	231	33X	515487,231	8554456,218	269,9046	2575	216,3	53,6046
427,61718	232	33X	515486,089	8554457,947	269,9	2577,5	216,51	53,39
429,71111	233	33X	515484,938	8554459,696	269,9269	2580	216,72	53,2069
431,85448	234	33X	515483,779	8554461,498	269,9866	2580	216,72	53,2666
434,07252	235	33X	515482,612	8554463,382	270,078	2582,5	216,93	53,148
436,38881	236	33X	515481,438	8554465,375	270,2	2582,5	216,93	53,27
438,82319	237	33X	515480,26	8554467,5	270,3513	2585	217,14	53,2113
441,36393	238	33X	515479,078	8554469,742	270,5292	2587,5	217,35	53,1792
443,99638	239	33X	515477,893	8554472,084	270,7308	2587,5	217,35	53,3808
446,70183	240	33X	515476,704	8554474,504	270,9529	2590	217,56	53,3929
449,46296	241	33X	515475,512	8554476,983	271,1927	2590	217,56	53,6327
452,25906	242	33X	515474,319	8554479,499	271,4471	2592,5	217,77	53,6771
455,07378	243	33X	515473,125	8554482,034	271,7131	2595	217,98	53,7331
457,88838	244	33X	515471,929	8554484,567	271,9878	2595	217,98	54,0078
460,68464	245	33X	515470,733	8554487,079	272,268	2597,5	218,19	54,078
463,44262	246	33X	515469,537	8554489,548	272,551	2597,5	218,19	54,361
466,14564	247	33X	515468,342	8554491,956	272,8335	2600	218,4	54,4335
468,77461	248	33X	515467,149	8554494,282	273,1127	2602,5	218,61	54,5027
471,31133	249	33X	515465,956	8554496,504	273,3855	2602,5	218,61	54,7755
473,74063	250	33X	515464,767	8554498,606	273,6489	2605	218,82	54,8289
476,04406	251	33X	515463,58	8554500,564	273,9	2605	218,82	55,08
478,22518	252	33X	515462,396	8554502,381	274,1323	2607,5	219,03	55,1023
480,34741	253	33X	515461,22	8554504,137	274,3255	2607,5	219,03	55,2955
482,49411	254	33X	515460,056	8554505,936	274,456	2610	219,24	55,216
484,75322	255	33X	515458,906	8554507,88	274,5	2612,5	219,45	55,05
487,19518	256	33X	515457,77	8554510,041	274,4474	2615	219,66	54,7874
489,78991	257	33X	515456,629	8554512,369	274,3417	2617,5	219,87	54,4717
492,47532	258	33X	515455,459	8554514,784	274,2402	2620	220,08	54,1602
495,18799	259	33X	515454,236	8554517,205	274,2	2622,5	220,29	53,91
497,8816	260	33X	515452,948	8554519,57	274,258	2622,5	220,29	53,968
500,54142	261	33X	515451,636	8554521,881	274,3701	2625	220,5	53,8701
503,15586	262	33X	515450,35	8554524,155	274,4722	2627,5	220,71	53,7622
505,7186	263	33X	515449,142	8554526,415	274,5	2630	220,92	53,58
508,23329	264	33X	515448,045	8554528,676	274,4099	2632,5	221,13	53,2799
510,74211	265	33X	515447,012	8554530,956	274,2405	2635	221,34	52,9005
513,28361	266	33X	515445,976	8554533,269	274,0508	2637,5	221,55	52,5008
515,89572	267	33X	515444,873	8554535,632	273,9	2640	221,76	52,14
518,59955	268	33X	515443,657	8554538,046	273,8321	2642,5	221,97	51,8621
521,33186	269	33X	515442,364	8554540,453	273,8306	2642,5	221,97	51,8606
524,00257	270	33X	515441,052	8554542,779	273,8637	2645	222,18	51,6837
526,52212	271	33X	515439,779	8554544,953	273,9	2647,5	222,39	51,51
528,82918	272	33X	515438,585	8554546,927	273,9148	2650	222,6	51,3148
530,98257	273	33X	515437,442	8554548,752	273,9123	2652,5	222,81	51,1023
533,07455	274	33X	515436,305	8554550,508	273,9036	2655	223,02	50,8836
535,1924	275	33X	515435,13	8554552,27	273,9	2657,5	223,23	50,67
537,40273	276	33X	515433,886	8554554,097	273,9102	2660	223,44	50,4702
539,67596	277	33X	515432,598	8554555,97	273,9328	2660	223,44	50,4928
541,95455	278	33X	515431,308	8554557,848	273,964	2662,5	223,65	50,314
544,18536	279	33X	515430,056	8554559,694	274	2665	223,86	50,14
546,32683	280	33X	515428,872	8554561,478	274,0373	2667,5	224,07	49,9673
548,39274	281	33X	515427,748	8554563,211	274,0738	2670	224,28	49,7938
550,40754	282	33X	515426,664	8554564,909	274,1077	2672,5	224,49	49,6177
552,39951	283	33X	515425,602	8554566,594	274,1372	2675	224,7	49,4372
554,3935	284	33X	515424,544	8554568,284	274,1605	2677,5	224,91	49,2505
556,41572	285	33X	515423,471	8554569,998	274,1758	2680	225,12	49,0558
558,49291	286	33X	515422,363	8554571,755	274,1814	2680	225,12	49,0614
560,65116	287	33X	515421,203	8554573,575	274,1754	2682,5	225,33	48,8454
562,91655	288	33X	515419,971	8554575,476	274,156	2685	225,54	48,616
565,31674	289	33X	515418,649	8554577,479	274,1216	2687,5	225,75	48,3716
567,87724	290	33X	515417,217	8554579,601	274,0701	2690	225,96	48,1101
570,62394	291	33X	515415,659	8554581,862	274	2692,5	226,17	47,83
573,56254	292	33X	515413,974	8554584,268	273,9146	2695	226,38	47,5346
576,59898	293	33X	515412,248	8554586,765	273,8381	2697,5	226,59	47,2481
579,61987	294	33X	515410,584	8554589,286	273,8	2700	226,8	47
582,53156	295	33X	515409,065	8554591,77	273,8185	2700	226,8	47,0185
585,30227	296	33X	515407,671	8554594,164	273,8667	2702,5	227,01	46,8567
587,91133	297	33X	515406,361	8554596,42	273,9066	2705	227,22	46,6866
590,34021	298	33X	515405,092	8554598,491	273,9	2707,5	227,43	46,47
592,59734	299	33X	515403,829	8554600,36	273,8206	2710	227,64	46,1806
594,7777	300	33X	515402,564	8554602,131	273,6891	2712,5	227,85	45,8391
596,99151	301	33X	515401,294	8554603,938	273,538	2715	228,06	45,478
599,34858	302	33X	515400,018	8554605,915	273,4	2717,5	228,27	45,13
601,92843	303	33X	515398,735	8554608,151	273,3008	2717,5	228,27	45,0308
604,63555	304	33X	515397,452	8554610,534	273,2395	2717,5	228,27	44,9695
607,33215	305	33X	515396,179	8554612,911	273,2084	2717,5	228,27	44,9384
609,87663	306	33X	515394,925	8554615,125	273,2	2717,5	228,27	44,93
612,17869	307	33X	515393,692	8554617,069	273,2076	2720	228,48	44,7276
614,34805	308	33X	515392,455	8554618,851	273,2281	2720	228,48	44,7481
616,5292	309	33X	515391,185	8554620,624	273,2596	2720	228,48	44,7796
618,87159	310	33X	515389,851	8554622,549	273,3	2720	228,48	44,82
621,47071	311	33X	515388,438	8554624,73	273,3456	2720	228,48	44,8656
624,22724	312	33X	515387,001	8554627,082	273,3857	2722,5	228,69	44,6957
626,99006	313	33X	515385,61	8554629,469	273,408	2722,5	228,69	44,718
629,60721	314	33X	515384,334	8554631,754	273,4	2722,5	228,69	44,71
631,96682	315	33X	515383,217	8554633,832	273,3554	2722,5	228,69	44,6654
634,12072	316	33X	515382,197	8554635,728	273,2916	2722,5	228,69	44,6016
636,15849	317	33X	515381,182	8554637,494	273,232	2725	228,9	44,332
638,17579	318	33X	515380,084	8554639,186	273,2	2725	228,9	44,3
640,26565	319	33X	515378,837	8554640,863	273,2124	2725	228,9	44,3124
642,46904	320	33X	515377,472	8554642,592	273,2603	2725	228,9	44,3603
644,80881	321	33X	515376,045	8554644,445	273,328	2722,5	228,69	44,638
647,31023	322	33X	515374,612	8554646,494	273,4	2717,5	228,27	45,13
649,98693	323	33X	515373,216	8554648,777	273,462	2712,5	227,85	45,612
652,75635	324	33X	515371,847	8554651,184	273,5048	2710	227,64	45,8648
655,51182	325	33X	515370,481	8554653,577	273,5201	2705	227,22	46,3001
658,14145	326	33X	515369,094	8554655,811	273,5	2702,5	227,01	46,49
660,57767	327	33X	515367,673	8554657,789	273,441	2697,5	226,59	46,851
662,87028	328	33X	515366,253	8554659,587	273,3582	2695	226,38	46,9782
665,08594	329	33X	515364,879	8554661,323	273,2713	2690	225,96	47,3113
667,2937	330	33X	515363,597	8554663,119	273,2	2685	225,54	47,66
669,57879	331	33X	515362,423	8554665,079	273,1583	2682,5	225,33	47,8283
672,04693	332	33X	515361,264	8554667,258	273,1375	2677,5	224,91	48,2275
674,79586	333	33X	515359,998	8554669,698	273,1229	2675	224,7	48,4229
677,91901	334	33X	515358,503	8554672,44	273,1	2670	224,28	48,82
681,44556	335	33X	515356,716	8554675,48	273,0604	2665	223,86	49,2004
685,12635	336	33X	515354,809	8554678,628	273,0198	2662,5	223,65	49,3698
688,63854	337	33X	515353,011	8554681,645	273	2657,5	223,23	49,77
691,73672	338	33X	515351,497	8554684,348	273,017	2655	223,02	49,997
694,45407	339	33X	515350,216	8554686,744	273,0642	2650	222,6	50,4642
696,8956	340	33X	515349,059	8554688,893	273,1293	2642,5	221,97	51,1593
699,16585	341	33X	515347,919	8554690,855	273,2	2635	221,34	51,86
701,36627	342	33X	515346,711	8554692,693	273,2657	2627,5	220,71	52,5557
703,56248	343	33X	515345,444	8554694,486	273,3224	2620	220,08	53,2424
705,81119	344	33X	515344,145	8554696,321	273,368	2612,5	219,45	53,918
708,16168	345	33X	515342,845	8554698,279	273,4	2602,5	218,61	54,79
710,65639	346	33X	515341,568	8554700,422	273,4202	2595	217,98	55,4402
713,2722	347	33X	515340,304	8554702,712	273,4461	2587,5	217,35	56,0961
715,96496	348	33X	515339,038	8554705,088	273,4989	2580	216,72	56,7789
718,69007	349	33X	515337,753	8554707,489	273,6	2572,5	216,09	57,51
721,40852	350	33X	515336,437	8554709,862	273,7643	2565	215,46	58,3043
724,12289	351	33X	515335,082	8554712,204	273,9807	2557,5	214,83	59,1507
726,83686	352	33X	515333,683	8554714,516	274,2318	2555	214,62	59,6118
729,55812	353	33X	515332,236	8554716,805	274,5	2555	214,62	59,88
732,29246	354	33X	515330,742	8554719,079	274,7711	2555	214,62	60,1511
735,03682	355	33X	515329,233	8554721,355	275,0436	2552,5	214,41	60,6336
737,79032	356	33X	515327,746	8554723,656	275,3193	2552,5	214,41	60,9093
740,55395	357	33X	515326,319	8554726,006	275,6	2552,5	214,41	61,19
743,31876	358	33X	515324,98	8554728,408	275,8858	2550	214,2	61,6858
746,04286	359	33X	515323,706	8554730,799	276,17	2550	214,2	61,97
748,66755	360	33X	515322,466	8554733,096	276,4442	2550	214,2	62,2442
751,13585	361	33X	515321,228	8554735,216	276,7	2547,5	213,99	62,71
753,42632	362	33X	515319,966	8554737,114	276,9263	2547,5	213,99	62,9363
755,62238	363	33X	515318,689	8554738,892	277,1014	2547,5	213,99	63,1114
757,82775	364	33X	515317,413	8554740,688	277,2008	2545	213,78	63,4208
760,15055	365	33X	515316,154	8554742,64	277,2	2545	213,78	63,42
762,67211	366	33X	515314,927	8554744,84	277,087	2545	213,78	63,307
765,32183	367	33X	515313,735	8554747,199	276,8993	2542,5	213,57	63,3293
767,97848	368	33X	515312,58	8554749,582	276,687	2542,5	213,57	63,117
770,51755	369	33X	515311,462	8554751,854	276,5	2542,5	213,57	62,93
772,84937	370	33X	515310,38	8554753,916	276,3781	2540	213,36	63,0181
775,02935	371	33X	515309,311	8554755,815	276,3205	2540	213,36	62,9605
777,14841	372	33X	515308,229	8554757,637	276,3159	2540	213,36	62,9559
779,29	373	33X	515307,109	8554759,462	276,3533	2537,5	213,15	63,2033
781,5425	374	33X	515305,925	8554761,377	276,4216	2537,5	213,15	63,2716
783,9911	375	33X	515304,649	8554763,465	276,5095	2537,5	213,15	63,3595
786,71898	376	33X	515303,257	8554765,809	276,606	2535	212,94	63,666
789,81148	377	33X	515301,722	8554768,492	276,7	2535	212,94	63,76
793,29278	378	33X	515300,042	8554771,54	276,782	2535	212,94	63,842
796,9322	379	33X	515298,306	8554774,738	276,8491	2532,5	212,73	64,1191
800,43513	380	33X	515296,629	8554777,813	276,9	2532,5	212,73	64,17
803,56834	381	33X	515295,099	8554780,547	276,9364	2532,5	212,73	64,2064
806,34964	382	33X	515293,699	8554782,95	276,9713	2530	212,52	64,4513
808,85793	383	33X	515292,385	8554785,086	277,0206	2530	212,52	64,5006
811,17326	384	33X	515291,113	8554787,019	277,1	2530	212,52	64,58
813,37847	385	33X	515289,849	8554788,822	277,2202	2527,5	212,31	64,9102
815,55902	386	33X	515288,583	8554790,591	277,3707	2527,5	212,31	65,0607
817,80085	387	33X	515287,313	8554792,431	277,5359	2527,5	212,31	65,2259
820,18739	388	33X	515286,04	8554794,443	277,7	2525	212,1	65,6
822,77627	389	33X	515284,763	8554796,69	277,8501	2525	212,1	65,7501
825,48009	390	33X	515283,485	8554799,069	277,9834	2522,5	211,89	66,0934
828,17199	391	33X	515282,212	8554801,438	278,1001	2520	211,68	66,4201
830,72373	392	33X	515280,949	8554803,653	278,2	2520	211,68	66,52
833,05438	393	33X	515279,697	8554805,617	278,2843	2517,5	211,47	66,8143
835,25043	394	33X	515278,444	8554807,419	278,3582	2515	211,26	67,0982
837,43271	395	33X	515277,175	8554809,193	278,428	2515	211,26	67,168
839,72226	396	33X	515275,876	8554811,077	278,5	2512,5	211,05	67,45
842,20954	397	33X	515274,536	8554813,171	278,5784	2510	210,84	67,7384
844,86608	398	33X	515273,165	8554815,445	278,6589	2510	210,84	67,8189
847,6318	399	33X	515271,777	8554817,836	278,7349	2507,5	210,63	68,1049
850,44777	400	33X	515270,385	8554820,283	278,8	2505	210,42	68,38
853,25205	401	33X	515269,002	8554822,722	278,8504	2505	210,42	68,4304
856,00376	402	33X	515267,625	8554825,104	278,8937	2502,5	210,21	68,6837
858,6595	403	33X	515266,249	8554827,375	278,9402	2500	210	68,9402
861,18339	404	33X	515264,87	8554829,488	279	2500	210	69
863,55844	405	33X	515263,484	8554831,415	279,0808	2497,5	209,79	69,2908
865,84361	406	33X	515262,099	8554833,23	279,1787	2495	209,58	69,5987
868,10911	407	33X	515260,725	8554835,028	279,2873	2495	209,58	69,7073
870,4281	408	33X	515259,372	8554836,908	279,4	2492,5	209,37	70,03
872,85846	409	33X	515258,048	8554838,943	279,5115	2490	209,16	70,3515
875,40279	410	33X	515256,744	8554841,125	279,6214	2490	209,16	70,4614
878,03749	411	33X	515255,451	8554843,418	279,7307	2487,5	208,95	70,7807
880,74251	412	33X	515254,159	8554845,792	279,8403	2485	208,74	71,1003
883,49364	413	33X	515252,857	8554848,213	279,9511	2485	208,74	71,2111
886,26755	414	33X	515251,535	8554850,649	280,0641	2482,5	208,53	71,5341
889,04077	415	33X	515250,182	8554853,067	280,1801	2480	208,32	71,8601
891,79022	416	33X	515248,79	8554855,435	280,3	2480	208,32	71,98
894,49882	417	33X	515247,352	8554857,727	280,4242	2477,5	208,11	72,3142
897,15802	418	33X	515245,889	8554859,944	280,5502	2475	207,9	72,6502
899,76269	419	33X	515244,424	8554862,094	280,6749	2475	207,9	72,7749
902,30334	420	33X	515242,983	8554864,183	280,7953	2472,5	207,69	73,1053
904,77589	421	33X	515241,589	8554866,222	280,9084	2470	207,48	73,4284
907,17025	422	33X	515240,269	8554868,217	281,0109	2470	207,48	73,5309
909,48223	423	33X	515239,046	8554870,177	281,1	2467,5	207,27	73,83
911,71018	424	33X	515237,932	8554872,105	281,1747	2465	207,06	74,1147
913,86859	425	33X	515236,89	8554873,994	281,2428	2465	207,06	74,1828
915,97226	426	33X	515235,871	8554875,833	281,3146	2462,5	206,85	74,4646
918,03755	427	33X	515234,822	8554877,61	281,4	2460	206,64	74,76
920,08955	428	33X	515233,708	8554879,33	281,5063	2460	206,64	74,8663
922,18358	429	33X	515232,542	8554881,065	281,6296	2457,5	206,43	75,1996
924,37913	430	33X	515231,347	8554882,902	281,7631	2457,5	206,43	75,3331
926,73493	431	33X	515230,151	8554884,927	281,9	2455	206,22	75,68
929,29105	432	33X	515228,972	8554887,191	282,0343	2455	206,22	75,8143
