Dist	TrNo	Zone	X,m	Y,m	Alt, m	TD, ns	Hice, m	Bed,m
38,491	125	33X	514711,502	8560223,651	350,3391	2115	177,66	172,6791
40,640568	126	33X	514711,096	8560221,541	350,4	2117,5	177,87	172,53
42,981597	127	33X	514710,684	8560219,237	350,4475	2117,5	177,87	172,5775
45,416076	128	33X	514710,277	8560216,837	350,4797	2120	178,08	172,3997
47,816365	129	33X	514709,885	8560214,469	350,497	2122,5	178,29	172,207
50,052033	130	33X	514709,522	8560212,263	350,5	2125	178,5	172
52,043419	131	33X	514709,193	8560210,299	350,491	2127,5	178,71	171,781
53,879792	132	33X	514708,895	8560208,487	350,4801	2130	178,92	171,5601
55,698016	133	33X	514708,618	8560206,69	350,4791	2132,5	179,13	171,3491
57,632369	134	33X	514708,353	8560204,774	350,5	2135	179,34	171,16
59,786093	135	33X	514708,09	8560202,637	350,5509	2135	179,34	171,2109
62,1151	136	33X	514707,819	8560200,325	350,625	2137,5	179,55	171,075
64,540422	137	33X	514707,526	8560197,919	350,7116	2140	179,76	170,9516
66,983615	138	33X	514707,202	8560195,499	350,8	2142,5	179,97	170,83
69,382951	139	33X	514706,837	8560193,129	350,8818	2145	180,18	170,7018
71,750683	140	33X	514706,446	8560190,795	350,9574	2147,5	180,39	170,5674
74,115043	141	33X	514706,045	8560188,466	351,0292	2152,5	180,81	170,2192
76,504316	142	33X	514705,654	8560186,11	351,1	2155	181,02	170,08
78,941474	143	33X	514705,285	8560183,702	351,1715	2160	181,44	169,7315
81,429121	144	33X	514704,936	8560181,24	351,2432	2162,5	181,65	169,5932
83,96011	145	33X	514704,603	8560178,732	351,3136	2167,5	182,07	169,2436
86,532623	146	33X	514704,278	8560176,181	351,3814	2172,5	182,49	168,8914
89,141361	147	33X	514703,956	8560173,593	351,4453	2175	182,7	168,7453
91,782092	148	33X	514703,631	8560170,973	351,5039	2180	183,12	168,3839
94,449595	149	33X	514703,297	8560168,327	351,5559	2185	183,54	168,0159
97,139825	150	33X	514702,947	8560165,66	351,6	2187,5	183,75	167,85
99,855129	151	33X	514702,579	8560162,97	351,6368	2192,5	184,17	167,4668
102,61934	152	33X	514702,194	8560160,233	351,6752	2197,5	184,59	167,0852
105,46661	153	33X	514701,797	8560157,414	351,726	2200	184,8	166,926
108,4254	154	33X	514701,392	8560154,484	351,8	2205	185,22	166,58
111,5098	155	33X	514700,987	8560151,428	351,9019	2212,5	185,85	166,0519
114,65485	156	33X	514700,598	8560148,309	352,0109	2220	186,48	165,5309
117,77562	157	33X	514700,241	8560145,21	352,1	2227,5	187,11	164,99
120,79808	158	33X	514699,93	8560142,204	352,1498	2235	187,74	164,4098
123,69273	159	33X	514699,65	8560139,323	352,171	2242,5	188,37	163,801
126,43478	160	33X	514699,383	8560136,594	352,1816	2247,5	188,79	163,3916
129,00449	161	33X	514699,109	8560134,039	352,2	2255	189,42	162,78
131,40092	162	33X	514698,815	8560131,661	352,2393	2262,5	190,05	162,1893
133,70841	163	33X	514698,513	8560129,374	352,2933	2270	190,68	161,6133
136,02646	164	33X	514698,222	8560127,075	352,3506	2277,5	191,31	161,0406
138,4632	165	33X	514697,959	8560124,653	352,4	2285	191,94	160,46
141,09365	166	33X	514697,739	8560122,032	352,435	2292,5	192,57	159,865
143,87993	167	33X	514697,555	8560119,252	352,4684	2300	193,2	159,2684
146,75575	168	33X	514697,396	8560116,381	352,5175	2312,5	194,25	158,2675
149,6556	169	33X	514697,25	8560113,486	352,6	2327,5	195,51	157,09
152,52291	170	33X	514697,107	8560110,625	352,7253	2340	196,56	156,1653
155,34698	171	33X	514696,951	8560107,809	352,8708	2352,5	197,61	155,2608
158,12432	172	33X	514696,768	8560105,041	353,006	2367,5	198,87	154,136
160,85738	173	33X	514696,541	8560102,319	353,1	2380	199,92	153,18
163,55884	174	33X	514696,264	8560099,632	353,134	2395	201,18	151,954
166,28473	175	33X	514695,961	8560096,923	353,1358	2407,5	202,23	150,9058
169,10631	176	33X	514695,665	8560094,117	353,1446	2420	203,28	149,8646
172,08784	177	33X	514695,409	8560091,147	353,2	2435	204,54	148,66
175,27244	178	33X	514695,213	8560087,971	353,3276	2447,5	205,59	147,7376
178,57675	179	33X	514695,053	8560084,675	353,4986	2450	205,8	147,6986
181,88314	180	33X	514694,892	8560081,377	353,6703	2452,5	206,01	147,6603
185,07399	181	33X	514694,693	8560078,195	353,8	2457,5	206,43	147,37
188,06796	182	33X	514694,432	8560075,213	353,8585	2460	206,64	147,2185
190,89683	183	33X	514694,133	8560072,4	353,8698	2462,5	206,85	147,0198
193,62173	184	33X	514693,83	8560069,692	353,8712	2465	207,06	146,8112
196,30441	185	33X	514693,561	8560067,023	353,9	2467,5	207,27	146,63
199,00006	186	33X	514693,349	8560064,337	353,9836	2470	207,48	146,5036
201,74622	187	33X	514693,179	8560061,599	354,1096	2475	207,9	146,2096
204,57238	188	33X	514693,022	8560058,781	354,2559	2477,5	208,11	146,1459
207,50586	189	33X	514692,852	8560055,856	354,4	2480	208,32	146,08
210,56738	190	33X	514692,645	8560052,804	354,524	2482,5	208,53	145,994
213,74909	191	33X	514692,405	8560049,633	354,6262	2485	208,74	145,8862
217,0331	192	33X	514692,137	8560046,361	354,7093	2487,5	208,95	145,7593
220,403	193	33X	514691,85	8560043,004	354,7759	2492,5	209,37	145,4059
223,83944	194	33X	514691,551	8560039,581	354,8286	2492,5	209,37	145,4586
227,32896	195	33X	514691,247	8560036,105	354,8701	2492,5	209,37	145,5001
230,85199	196	33X	514690,946	8560032,595	354,903	2492,5	209,37	145,533
234,39008	197	33X	514690,655	8560029,069	354,9297	2492,5	209,37	145,5597
237,92779	198	33X	514690,381	8560025,542	354,9531	2492,5	209,37	145,5831
241,44761	199	33X	514690,133	8560022,031	354,9756	2495	209,58	145,3956
244,93246	200	33X	514689,916	8560018,553	355	2495	209,58	145,42
248,3614	201	33X	514689,734	8560015,129	355,0277	2495	209,58	145,4477
251,69461	202	33X	514689,569	8560011,8	355,0561	2490	209,16	145,8961
254,89123	203	33X	514689,399	8560008,608	355,0815	2487,5	208,95	146,1315
257,90586	204	33X	514689,2	8560005,6	355,1	2482,5	208,53	146,57
260,72637	205	33X	514688,957	8560002,79	355,109	2480	208,32	146,789
263,45378	206	33X	514688,677	8560000,077	355,1103	2475	207,9	147,2103
266,21424	207	33X	514688,376	8559997,333	355,1064	2470	207,48	147,6264
269,13453	208	33X	514688,068	8559994,429	355,1	2467,5	207,27	147,83
272,30088	209	33X	514687,767	8559991,277	355,0923	2462,5	206,85	148,2423
275,6255	210	33X	514687,478	8559987,965	355,0779	2460	206,64	148,4379
278,98565	211	33X	514687,206	8559984,616	355,0494	2455	206,22	148,8294
282,25168	212	33X	514686,955	8559981,36	355	2452,5	206,01	148,99
285,3219	213	33X	514686,729	8559978,299	354,9264	2447,5	205,59	149,3364
288,19387	214	33X	514686,533	8559975,435	354,8409	2445	205,38	149,4609
290,895	215	33X	514686,37	8559972,74	354,76	2442,5	205,17	149,59
293,44578	216	33X	514686,245	8559970,193	354,7	2440	204,96	149,74
295,87349	217	33X	514686,158	8559967,767	354,6726	2437,5	204,75	149,9226
298,20751	218	33X	514686,089	8559965,434	354,6711	2432,5	204,33	150,3411
300,47772	219	33X	514686,016	8559963,165	354,684	2430	204,12	150,564
302,71806	220	33X	514685,915	8559960,927	354,7	2427,5	203,91	150,79
304,95877	221	33X	514685,77	8559958,691	354,7098	2425	203,7	151,0098
307,24487	222	33X	514685,59	8559956,412	354,7123	2422,5	203,49	151,2223
309,61931	223	33X	514685,39	8559954,046	354,7087	2420	203,28	151,4287
312,12748	224	33X	514685,188	8559951,546	354,7	2420	203,28	151,42
314,79741	225	33X	514684,996	8559948,883	354,6883	2420	203,28	151,4083
317,58924	226	33X	514684,816	8559946,097	354,6796	2420	203,28	151,3996
320,44742	227	33X	514684,644	8559943,244	354,6811	2420	203,28	151,4011
323,31723	228	33X	514684,479	8559940,379	354,7	2420	203,28	151,42
326,15414	229	33X	514684,317	8559937,547	354,7404	2420	203,28	151,4604
328,9577	230	33X	514684,149	8559934,749	354,7943	2420	203,28	151,5143
331,73858	231	33X	514683,962	8559931,975	354,8512	2420	203,28	151,5712
334,51151	232	33X	514683,745	8559929,211	354,9	2420	203,28	151,62
337,28454	233	33X	514683,489	8559926,45	354,9316	2420	203,28	151,6516
340,07296	234	33X	514683,206	8559923,676	354,943	2420	203,28	151,663
342,88669	235	33X	514682,909	8559920,878	354,933	2417,5	203,07	151,863
345,74038	236	33X	514682,612	8559918,04	354,9	2415	202,86	152,04
348,63896	237	33X	514682,327	8559915,156	354,8445	2412,5	202,65	152,1945
351,57454	238	33X	514682,054	8559912,234	354,7738	2410	202,44	152,3338
354,53145	239	33X	514681,789	8559909,29	354,6965	2407,5	202,23	152,4665
357,49474	240	33X	514681,53	8559906,339	354,6216	2405	202,02	152,6016
360,44872	241	33X	514681,272	8559903,397	354,558	2405	202,02	152,538
363,37942	242	33X	514681,014	8559900,478	354,5145	2402,5	201,81	152,7045
366,27036	243	33X	514680,752	8559897,599	354,5	2400	201,6	152,9
369,11525	244	33X	514680,482	8559894,767	354,5169	2397,5	201,39	153,1269
371,92306	245	33X	514680,205	8559891,973	354,5423	2395	201,18	153,3623
374,71297	246	33X	514679,917	8559889,198	354,5464	2392,5	200,97	153,5764
377,49934	247	33X	514679,619	8559886,428	354,5	2387,5	200,55	153,95
380,29956	248	33X	514679,312	8559883,647	354,3857	2380	199,92	154,4657
383,11101	249	33X	514679,009	8559880,856	354,235	2375	199,5	154,735
385,92672	250	33X	514678,728	8559878,058	354,0919	2367,5	198,87	155,2219
388,74057	251	33X	514678,487	8559875,256	354	2360	198,24	155,76
391,54922	252	33X	514678,294	8559872,454	353,9904	2355	197,82	156,1704
394,35351	253	33X	514678,13	8559869,655	354,0426	2347,5	197,19	156,8526
397,14944	254	33X	514677,967	8559866,865	354,1236	2342,5	196,77	157,3536
399,93298	255	33X	514677,777	8559864,089	354,2	2335	196,14	158,06
402,70541	256	33X	514677,541	8559861,327	354,245	2327,5	195,51	158,735
405,48637	257	33X	514677,263	8559858,56	354,257	2322,5	195,09	159,167
408,29779	258	33X	514676,96	8559855,765	354,2404	2315	194,46	159,7804
411,16245	259	33X	514676,645	8559852,918	354,2	2307,5	193,83	160,37
414,08097	260	33X	514676,331	8559850,017	354,142	2302,5	193,41	160,732
416,98628	261	33X	514676,03	8559847,128	354,0795	2295	192,78	161,2995
419,78551	262	33X	514675,753	8559844,343	354,0273	2287,5	192,15	161,8773
422,39281	263	33X	514675,512	8559841,747	354	2277,5	191,31	162,69
424,7583	264	33X	514675,312	8559839,39	354,0073	2270	190,68	163,3273
426,99651	265	33X	514675,135	8559837,159	354,0376	2260	189,84	164,1976
429,25667	266	33X	514674,959	8559834,906	354,0741	2252,5	189,21	164,8641
431,69502	267	33X	514674,759	8559832,476	354,1	2245	188,58	165,52
434,40966	268	33X	514674,519	8559829,772	354,1039	2235	187,74	166,3639
437,29281	269	33X	514674,244	8559826,902	354,0953	2227,5	187,11	166,9853
440,18453	270	33X	514673,943	8559824,026	354,0891	2217,5	186,27	167,8191
442,92384	271	33X	514673,627	8559821,305	354,1	2210	185,64	168,46
445,40089	272	33X	514673,307	8559818,849	354,1381	2200	184,8	169,3381
447,70822	273	33X	514672,999	8559816,563	354,1938	2192,5	184,17	170,0238
449,98861	274	33X	514672,716	8559814,301	354,2526	2182,5	183,33	170,9226
452,38314	275	33X	514672,476	8559811,919	354,3	2170	182,28	172,02
454,99918	276	33X	514672,286	8559809,31	354,3264	2155	181,02	173,3064
457,79193	277	33X	514672,124	8559806,522	354,3419	2140	179,76	174,5819
460,67766	278	33X	514671,96	8559803,641	354,3615	2127,5	178,71	175,6515
463,57336	279	33X	514671,767	8559800,752	354,4	2112,5	177,45	176,95
466,41477	280	33X	514671,522	8559797,922	354,4687	2097,5	176,19	178,2787
469,21383	281	33X	514671,238	8559795,139	354,5634	2085	175,14	179,4234
472,00353	282	33X	514670,936	8559792,368	354,6765	2070	173,88	180,7965
474,80956	283	33X	514670,634	8559789,581	354,8	2055	172,62	182,18
477,65859	284	33X	514670,35	8559786,749	354,9268	2042,5	171,57	183,3568
480,54786	285	33X	514670,081	8559783,875	355,0518	2027,5	170,31	184,7418
483,47179	286	33X	514669,822	8559780,965	355,1709	2015	169,26	185,9109
486,41985	287	33X	514669,567	8559778,03	355,2796	2002,5	168,21	187,0696
489,3884	288	33X	514669,311	8559775,074	355,3736	1987,5	166,95	188,4236
492,3659	289	33X	514669,049	8559772,109	355,4485	1975	165,9	189,5485
495,34814	290	33X	514668,773	8559769,14	355,5	1962,5	164,85	190,65
498,31756	291	33X	514668,482	8559766,185	355,5271	1950	163,8	191,7271
501,22162	292	33X	514668,187	8559763,296	355,5423	1935	162,54	193,0023
503,99537	293	33X	514667,902	8559760,537	355,5613	1922,5	161,49	194,0713
506,57798	294	33X	514667,64	8559757,968	355,6	1905	160,02	195,58
508,93896	295	33X	514667,413	8559755,619	355,67	1890	158,76	196,91
511,18559	296	33X	514667,217	8559753,383	355,7661	1872,5	157,29	198,4761
513,45602	297	33X	514667,044	8559751,122	355,8792	1857,5	156,03	199,8492
515,8881	298	33X	514666,887	8559748,698	356	1840	154,56	201,44
518,57697	299	33X	514666,738	8559746,016	356,1211	1825	153,3	202,8211
521,42991	300	33X	514666,581	8559743,17	356,2432	1817,5	152,67	203,5732
524,31333	301	33X	514666,4	8559740,295	356,3686	1810	152,04	204,3286
527,08942	302	33X	514666,177	8559737,531	356,5	1802,5	151,41	205,09
529,65769	303	33X	514665,904	8559734,981	356,6377	1795	150,78	205,8577
532,04986	304	33X	514665,601	8559732,612	356,7738	1787,5	150,15	206,6238
534,33035	305	33X	514665,299	8559730,355	356,8979	1780	149,52	207,3779
536,55937	306	33X	514665,027	8559728,145	357	1772,5	148,89	208,11
538,79657	307	33X	514664,806	8559725,92	357,0748	1765	148,26	208,8148
541,07462	308	33X	514664,625	8559723,65	357,1367	1757,5	147,63	209,5067
543,42129	309	33X	514664,462	8559721,31	357,2054	1750	147	210,2054
545,86364	310	33X	514664,298	8559718,875	357,3	1742,5	146,37	210,93
548,42652	311	33X	514664,117	8559716,322	357,4334	1735	145,74	211,6934
551,13285	312	33X	514663,927	8559713,627	357,5917	1730	145,32	212,2717
554,00667	313	33X	514663,738	8559710,764	357,7541	1727,5	145,11	212,6441
557,07109	314	33X	514663,564	8559707,708	357,9	1725	144,9	213
560,32477	315	33X	514663,41	8559704,46	358,0149	1722,5	144,69	213,3249
563,67246	316	33X	514663,26	8559701,117	358,1089	1720	144,48	213,6289
566,99113	317	33X	514663,088	8559697,804	358,1985	1715	144,06	214,1385
570,16006	318	33X	514662,873	8559694,644	358,3	1712,5	143,85	214,45
573,09848	319	33X	514662,6	8559691,721	358,4259	1710	143,64	214,7859
575,88104	320	33X	514662,296	8559688,959	358,5728	1707,5	143,43	215,1428
578,61407	321	33X	514661,998	8559686,247	358,7332	1705	143,22	215,5132
581,40503	322	33X	514661,74	8559683,473	358,9	1700	142,8	216,1
584,32311	323	33X	514661,549	8559680,566	359,0675	1697,5	142,59	216,4775
587,26413	324	33X	514661,394	8559677,634	359,2376	1695	142,38	216,8576
590,07816	325	33X	514661,235	8559674,83	359,4139	1692,5	142,17	217,2439
592,61722	326	33X	514661,031	8559672,306	359,6	1690	141,96	217,64
594,81377	327	33X	514660,755	8559670,136	359,7994	1685	141,54	218,2594
596,90568	328	33X	514660,441	8559668,079	360,0144	1682,5	141,33	218,6844
599,20039	329	33X	514660,133	8559665,817	360,2472	1680	141,12	219,1272
602,00935	330	33X	514659,879	8559663,031	360,5	1677,5	140,91	219,59
605,52148	331	33X	514659,713	8559659,533	360,7675	1675	140,7	220,0675
609,40651	332	33X	514659,619	8559655,657	361,0149	1672,5	140,49	220,5249
613,20037	333	33X	514659,568	8559651,868	361,2	1670	140,28	220,92
616,53387	334	33X	514659,532	8559648,536	361,2934	1665	139,86	221,4334
619,42937	335	33X	514659,484	8559645,641	361,3177	1662,5	139,65	221,6677
622,00273	336	33X	514659,401	8559643,069	361,308	1660	139,44	221,868
624,37119	337	33X	514659,256	8559640,705	361,3	1657,5	139,23	222,07
626,64727	338	33X	514659,033	8559638,44	361,3243	1655	139,02	222,3043
628,91407	339	33X	514658,75	8559636,192	361,3937	1652,5	138,81	222,5837
631,2502	340	33X	514658,431	8559633,881	361,5162	1650	138,6	222,9162
633,72875	341	33X	514658,104	8559631,431	361,7	1647,5	138,39	223,31
636,39852	342	33X	514657,791	8559628,791	361,9452	1635	137,34	224,6052
639,21641	343	33X	514657,497	8559626,002	362,22	1622,5	136,29	225,93
642,10763	344	33X	514657,223	8559623,136	362,4848	1610	135,24	227,2448
645,00257	345	33X	514656,972	8559620,26	362,7	1597,5	134,19	228,51
647,84811	346	33X	514656,744	8559617,427	362,8387	1585	133,14	229,6987
650,64849	347	33X	514656,546	8559614,635	362,9263	1572,5	132,09	230,8363
653,42628	348	33X	514656,383	8559611,863	363,0006	1560	131,04	231,9606
656,2007	349	33X	514656,262	8559609,093	363,1	1547,5	129,99	233,11
658,98904	350	33X	514656,182	8559606,31	363,2529	1535	128,94	234,3129
661,79062	351	33X	514656,122	8559603,516	363,4499	1522,5	127,89	235,5599
664,59625	352	33X	514656,054	8559600,72	363,6719	1510	126,84	236,8319
667,39745	353	33X	514655,951	8559597,93	363,9	1495	125,58	238,32
670,1916	354	33X	514655,793	8559595,149	364,1199	1480	124,32	239,7999
672,98651	355	33X	514655,603	8559592,369	364,3367	1465	123,06	241,2767
675,79315	356	33X	514655,409	8559589,578	364,5601	1452,5	122,01	242,5501
678,62334	357	33X	514655,241	8559586,763	364,8	1437,5	120,75	244,05
681,47998	358	33X	514655,121	8559583,921	365,0627	1432,5	120,33	244,7327
684,33074	359	33X	514655,04	8559581,085	365,3409	1425	119,7	245,6409
687,13264	360	33X	514654,982	8559578,298	365,6236	1420	119,28	246,3436
689,84528	361	33X	514654,929	8559575,6	365,9	1415	118,86	247,04
692,43718	362	33X	514654,87	8559573,022	366,1615	1410	118,44	247,7215
694,92139	363	33X	514654,803	8559570,551	366,4084	1405	118,02	248,3884
697,32588	364	33X	514654,733	8559568,159	366,6429	1402,5	117,81	248,8329
699,67877	365	33X	514654,66	8559565,818	366,8676	1402,5	117,81	249,0576
702,005	366	33X	514654,59	8559563,503	367,0849	1402,5	117,81	249,2749
704,33061	367	33X	514654,525	8559561,188	367,2971	1402,5	117,81	249,4871
706,68269	368	33X	514654,467	8559558,846	367,5067	1400	117,6	249,9067
709,08826	369	33X	514654,421	8559556,45	367,7161	1400	117,6	250,1161
711,57351	370	33X	514654,388	8559553,974	367,9277	1400	117,6	250,3277
714,16659	371	33X	514654,373	8559551,39	368,144	1397,5	117,39	250,754
716,89175	372	33X	514654,378	8559548,674	368,3672	1397,5	117,39	250,9772
719,77829	373	33X	514654,406	8559545,797	368,6	1397,5	117,39	251,21
722,82857	374	33X	514654,455	8559542,757	368,8454	1400	117,6	251,2454
725,96202	375	33X	514654,497	8559539,635	369,1097	1405	118,02	251,0897
729,07458	376	33X	514654,499	8559536,536	369,4	1410	118,44	250,96
732,07916	377	33X	514654,44	8559533,549	369,7191	1412,5	118,65	251,0691
734,95727	378	33X	514654,345	8559530,692	370,0538	1417,5	119,07	250,9838
737,70518	379	33X	514654,249	8559527,966	370,3866	1420	119,28	251,1066
740,31777	380	33X	514654,188	8559525,373	370,7	1425	119,7	251
742,79975	381	33X	514654,186	8559522,907	370,9812	1430	120,12	250,8612
745,17665	382	33X	514654,223	8559520,544	371,2352	1432,5	120,33	250,9052
747,48119	383	33X	514654,265	8559518,252	371,4716	1437,5	120,75	250,7216
749,7458	384	33X	514654,282	8559515,999	371,7	1447,5	121,59	250,11
752,00278	385	33X	514654,247	8559513,754	371,9296	1455	122,22	249,7096
754,28749	386	33X	514654,172	8559511,483	372,168	1465	123,06	249,108
756,63232	387	33X	514654,076	8559509,154	372,4225	1475	123,9	248,5225
759,07123	388	33X	514653,976	8559506,733	372,7	1485	124,74	247,96
761,6348	389	33X	514653,887	8559504,189	373,0034	1492,5	125,37	247,6334
764,34621	390	33X	514653,809	8559501,497	373,3177	1502,5	126,21	247,1077
767,22833	391	33X	514653,737	8559498,632	373,623	1512,5	127,05	246,573
770,30367	392	33X	514653,665	8559495,57	373,9	1522,5	127,89	246,01
773,57	393	33X	514653,589	8559492,313	374,1347	1530	128,52	245,6147
776,92393	394	33X	514653,513	8559488,966	374,3363	1540	129,36	244,9763
780,24081	395	33X	514653,44	8559485,655	374,5197	1550	130,2	244,3197
783,39171	396	33X	514653,372	8559482,51	374,7	1560	131,04	243,66
786,29118	397	33X	514653,318	8559479,617	374,886	1570	131,88	243,006
789,02992	398	33X	514653,3	8559476,884	375,0622	1580	132,72	242,3422
791,74419	399	33X	514653,346	8559474,174	375,2074	1587,5	133,35	241,8574
794,57108	400	33X	514653,484	8559471,352	375,3	1597,5	134,19	241,11
797,61806	401	33X	514653,729	8559468,315	375,3262	1607,5	135,03	240,2962
800,84925	402	33X	514654,061	8559465,101	375,3023	1617,5	135,87	239,4323
804,19509	403	33X	514654,448	8559461,778	375,2522	1625	136,5	238,7522
807,57843	404	33X	514654,858	8559458,42	375,2	1635	137,34	237,86
810,94046	405	33X	514655,266	8559455,083	375,1653	1645	138,18	236,9853
814,26909	406	33X	514655,67	8559451,779	375,1509	1655	139,02	236,1309
817,56309	407	33X	514656,075	8559448,51	375,1555	1662,5	139,65	235,5055
820,82615	408	33X	514656,486	8559445,273	375,1778	1672,5	140,49	234,6878
824,05508	409	33X	514656,908	8559442,072	375,2163	1675	140,7	234,5163
827,25353	410	33X	514657,345	8559438,904	375,2698	1677,5	140,91	234,3598
830,42068	411	33X	514657,804	8559435,771	375,3369	1680	141,12	234,2169
833,55711	412	33X	514658,287	8559432,673	375,4162	1682,5	141,33	234,0862
836,66523	413	33X	514658,801	8559429,609	375,5064	1685	141,54	233,9664
839,74538	414	33X	514659,351	8559426,58	375,6061	1687,5	141,75	233,8561
842,79867	415	33X	514659,94	8559423,586	375,714	1690	141,96	233,754
845,82679	416	33X	514660,573	8559420,627	375,8287	1692,5	142,17	233,6587
848,83213	417	33X	514661,257	8559417,703	375,9488	1695	142,38	233,5688
851,81552	418	33X	514661,995	8559414,815	376,073	1697,5	142,59	233,483
854,77978	419	33X	514662,793	8559411,963	376,2	1700	142,8	233,4
857,72838	420	33X	514663,648	8559409,144	376,3282	1702,5	143,01	233,3182
860,6569	421	33X	514664,532	8559406,355	376,4557	1705	143,22	233,2357
863,56098	422	33X	514665,408	8559403,589	376,5804	1707,5	143,43	233,1504
866,43877	423	33X	514666,241	8559400,837	376,7	1710	143,64	233,06
869,29114	424	33X	514667,008	8559398,092	376,8128	1712,5	143,85	232,9628
872,14457	425	33X	514667,736	8559395,335	376,9176	1712,5	143,85	233,0676
875,0284	426	33X	514668,467	8559392,547	377,0136	1715	144,06	232,9536
877,97325	427	33X	514669,241	8559389,707	377,1	1717,5	144,27	232,83
880,9866	428	33X	514670,084	8559386,815	377,177	1720	144,48	232,697
883,9975	429	33X	514670,969	8559383,938	377,249	1722,5	144,69	232,559
886,90829	430	33X	514671,851	8559381,165	377,3215	1725	144,9	232,4215
889,62496	431	33X	514672,689	8559378,582	377,4	1727,5	145,11	232,29
892,09413	432	33X	514673,454	8559376,236	377,4886	1730	145,32	232,1686
894,43189	433	33X	514674,177	8559374,015	377,5864	1732,5	145,53	232,0564
896,79276	434	33X	514674,9	8559371,77	377,691	1735	145,74	231,951
899,3356	435	33X	514675,67	8559369,349	377,8	1737,5	145,95	231,85
902,16183	436	33X	514676,514	8559366,654	377,9106	1742,5	146,37	231,5406
905,15814	437	33X	514677,401	8559363,794	378,0177	1747,5	146,79	231,2277
908,15707	438	33X	514678,285	8559360,93	378,116	1752,5	147,21	230,906
910,98963	439	33X	514679,118	8559358,224	378,2	1757,5	147,63	230,57
913,54303	440	33X	514679,871	8559355,785	378,2644	1762,5	148,05	230,2144
915,92213	441	33X	514680,582	8559353,515	378,3051	1765	148,26	230,0451
918,28768	442	33X	514681,306	8559351,263	378,3183	1770	148,68	229,6383
920,79955	443	33X	514682,1	8559348,88	378,3	1775	149,1	229,2
923,57377	444	33X	514683,002	8559346,257	378,249	1780	149,52	228,729
926,53773	445	33X	514683,977	8559343,459	378,1742	1785	149,94	228,2342
929,57598	446	33X	514684,976	8559340,591	378,0873	1790	150,36	227,7273
932,57203	447	33X	514685,947	8559337,758	378	1792,5	150,57	227,43
935,43371	448	33X	514686,851	8559335,044	377,9214	1797,5	150,99	226,9314
938,17546	449	33X	514687,694	8559332,436	377,8516	1802,5	151,41	226,4416
940,83636	450	33X	514688,494	8559329,899	377,788	1807,5	151,83	225,958
943,45632	451	33X	514689,269	8559327,397	377,7283	1812,5	152,25	225,4783
946,07361	452	33X	514690,035	8559324,895	377,67	1817,5	152,67	225
948,7295	453	33X	514690,812	8559322,356	377,6108	1820	152,88	224,7308
951,46029	454	33X	514691,616	8559319,747	377,5482	1822,5	153,09	224,4582
954,30767	455	33X	514692,465	8559317,03	377,4798	1822,5	153,09	224,3898
957,30863	456	33X	514693,377	8559314,172	377,4032	1825	153,3	224,1032
960,50473	457	33X	514694,369	8559311,135	377,316	1825	153,3	224,016
963,93411	458	33X	514695,459	8559307,885	377,2157	1827,5	153,51	223,7057
967,63692	459	33X	514696,665	8559304,386	377,1	1827,5	153,51	223,59
971,60292	460	33X	514697,981	8559300,647	376,9688	1830	153,72	223,2488
975,61516	461	33X	514699,305	8559296,862	376,8315	1830	153,72	223,1115
979,41155	462	33X	514700,512	8559293,265	376,7	1832,5	153,93	222,77
