Dist	TrNo	Zone	X,m	Y,m	Alt, m	TD, ns	Hice, m	Bed,m
140,87728	133	33X	513341,682	8557479,836	351	1597,5	134,19	216,81
143,44036	134	33X	513344,116	8557479,033	350,9858	1610	135,24	215,7458
146,04644	135	33X	513346,551	8557478,106	350,9299	1622,5	136,29	214,6399
148,72759	136	33X	513349,053	8557477,145	350,859	1632,5	137,13	213,729
151,51205	137	33X	513351,687	8557476,244	350,8	1645	138,18	212,62
154,42673	138	33X	513354,498	8557475,474	350,7735	1655	139,02	211,7535
157,44327	139	33X	513357,445	8557474,83	350,7762	1667,5	140,07	210,7062
160,51438	140	33X	513360,468	8557474,289	350,7988	1680	141,12	209,6788
163,58429	141	33X	513363,502	8557473,822	350,8318	1690	141,96	208,8718
166,59905	142	33X	513366,488	8557473,408	350,8659	1702,5	143,01	207,8559
169,4991	143	33X	513369,362	8557473,021	350,8918	1712,5	143,85	207,0418
172,22841	144	33X	513372,064	8557472,636	350,9	1725	144,9	206
174,74887	145	33X	513374,552	8557472,233	350,8864	1737,5	145,95	204,9364
177,10174	146	33X	513376,867	8557471,813	350,8674	1755	147,42	203,4474
179,34943	147	33X	513379,072	8557471,377	350,8647	1772,5	148,89	201,9747
181,55174	148	33X	513381,229	8557470,934	350,9	1790	150,36	200,54
183,76149	149	33X	513383,391	8557470,485	350,9847	1807,5	151,83	199,1547
185,98661	150	33X	513385,567	8557470,032	351,0894	1825	153,3	197,7894
188,22813	151	33X	513387,76	8557469,576	351,1744	1845	154,98	196,1944
190,48739	152	33X	513389,972	8557469,117	351,2	1862,5	156,45	194,75
192,76145	153	33X	513392,198	8557468,656	351,1388	1880	157,92	193,2188
195,03017	154	33X	513394,416	8557468,196	351,0124	1897,5	159,39	191,6224
197,26427	155	33X	513396,598	8557467,743	350,8548	1915	160,86	189,9948
199,43286	156	33X	513398,715	8557467,299	350,7	1932,5	162,33	188,37
201,51602	157	33X	513400,749	8557466,867	350,5743	1952,5	164,01	186,5643
203,53951	158	33X	513402,725	8557466,443	350,4736	1965	165,06	185,4136
205,5372	159	33X	513404,675	8557466,018	350,3861	1980	166,32	184,0661
207,54512	160	33X	513406,634	8557465,586	350,3	1992,5	167,37	182,93
209,58523	161	33X	513408,623	8557465,142	350,2061	2007,5	168,63	181,5761
211,63738	162	33X	513410,622	8557464,689	350,1056	2020	169,68	180,4256
213,67222	163	33X	513412,601	8557464,227	350,0023	2035	170,94	179,0623
215,65837	164	33X	513414,529	8557463,761	349,9	2047,5	171,99	177,91
217,57154	165	33X	513416,382	8557463,295	349,8028	2062,5	173,25	176,5528
219,4215	166	33X	513418,171	8557462,832	349,7164	2075	174,3	175,4164
221,22379	167	33X	513419,913	8557462,375	349,6468	2087,5	175,35	174,2968
222,99452	168	33X	513421,626	8557461,929	349,6	2102,5	176,61	172,99
224,75403	169	33X	513423,331	8557461,495	349,578	2115	177,66	171,918
226,53089	170	33X	513425,056	8557461,069	349,5663	2130	178,92	170,6463
228,35955	171	33X	513426,834	8557460,642	349,5464	2142,5	179,97	169,5764
230,27397	172	33X	513428,698	8557460,208	349,5	2157,5	181,23	168,27
232,29659	173	33X	513430,669	8557459,762	349,415	2170	182,28	167,135
234,41024	174	33X	513432,73	8557459,306	349,306	2187,5	183,75	165,556
236,58734	175	33X	513434,855	8557458,846	349,194	2202,5	185,01	164,184
238,79953	176	33X	513437,017	8557458,387	349,1	2220	186,48	162,62
241,02299	177	33X	513439,193	8557457,934	349,04	2235	187,74	161,3
243,2525	178	33X	513441,376	8557457,482	349,0096	2252,5	189,21	159,7996
245,48868	179	33X	513443,566	8557457,03	348,9994	2267,5	190,47	158,5294
247,72941	180	33X	513445,759	8557456,57	349	2282,5	191,73	157,27
249,97997	181	33X	513447,961	8557456,105	349,0031	2300	193,2	155,8031
252,26258	182	33X	513450,198	8557455,651	349,0055	2315	194,46	154,5455
254,61027	183	33X	513452,508	8557455,232	349,0052	2332,5	195,93	153,0752
257,05438	184	33X	513454,925	8557454,869	349	2347,5	197,19	151,81
259,61611	185	33X	513457,47	8557454,577	348,9884	2365	198,66	150,3284
262,26986	186	33X	513460,113	8557454,339	348,9705	2380	199,92	149,0505
264,97298	187	33X	513462,808	8557454,131	348,9466	2395	201,18	147,7666
267,68246	188	33X	513465,51	8557453,932	348,9171	2412,5	202,65	146,2671
270,35742	189	33X	513468,176	8557453,716	348,8826	2427,5	203,91	144,9726
272,95337	190	33X	513470,759	8557453,46	348,8434	2445	205,38	143,4634
275,4315	191	33X	513473,216	8557453,14	348,8	2460	206,64	142,16
277,7683	192	33X	513475,518	8557452,741	348,7529	2477,5	208,11	140,6429
280,00268	193	33X	513477,705	8557452,286	348,7031	2492,5	209,37	139,3331
282,18563	194	33X	513479,833	8557451,802	348,6518	2510	210,84	137,8118
284,36554	195	33X	513481,959	8557451,323	348,6	2527,5	212,31	136,29
286,579	196	33X	513484,125	8557450,87	348,5487	2542,5	213,57	134,9787
288,81629	197	33X	513486,32	8557450,44	348,4983	2560	215,04	133,4583
291,05546	198	33X	513488,52	8557450,026	348,4486	2577,5	216,51	131,9386
293,27482	199	33X	513490,701	8557449,618	348,4	2595	217,98	130,42
295,46152	200	33X	513492,848	8557449,206	348,3522	2610	219,24	129,1122
297,64992	201	33X	513494,993	8557448,775	348,3039	2627,5	220,71	127,5939
299,88303	202	33X	513497,177	8557448,312	348,2537	2645	222,18	126,0737
302,20752	203	33X	513499,444	8557447,801	348,2	2660	223,44	124,76
304,64352	204	33X	513501,815	8557447,245	348,1426	2675	224,7	123,4426
307,13539	205	33X	513504,247	8557446,705	348,0862	2690	225,96	122,1262
309,60298	206	33X	513506,674	8557446,262	348,0367	2705	227,22	120,8167
311,97855	207	33X	513509,034	8557445,993	348	2722,5	228,69	119,31
314,22719	208	33X	513511,282	8557445,943	347,9804	2737,5	229,95	118,0304
316,39767	209	33X	513513,451	8557446,023	347,9761	2752,5	231,21	116,7661
318,54137	210	33X	513515,593	8557446,108	347,9838	2767,5	232,47	115,5138
320,70871	211	33X	513517,76	8557446,073	348	2782,5	233,73	114,27
322,95225	212	33X	513519,99	8557445,828	348,0233	2800	235,2	112,8233
325,27196	213	33X	513522,272	8557445,413	348,0593	2815	236,46	111,5993
327,64021	214	33X	513524,584	8557444,903	348,1157	2830	237,72	110,3957
330,0178	215	33X	513526,9	8557444,372	348,2	2845	238,98	109,22
332,37553	216	33X	513529,203	8557443,88	348,3141	2860	240,24	108,0741
334,71469	217	33X	513531,494	8557443,424	348,4368	2875	241,5	106,9368
337,04405	218	33X	513533,78	8557442,989	348,5411	2892,5	242,97	105,5711
339,37186	219	33X	513536,067	8557442,559	348,6	2907,5	244,23	104,37
341,70731	220	33X	513538,361	8557442,121	348,5952	2922,5	245,49	103,1052
344,04855	221	33X	513540,658	8557441,671	348,5434	2937,5	246,75	101,7934
346,38721	222	33X	513542,95	8557441,212	348,4699	2952,5	248,01	100,4599
348,71911	223	33X	513545,234	8557440,747	348,4	2970	249,48	98,92
351,04516	224	33X	513547,512	8557440,279	348,3534	2985	250,74	97,6134
353,40617	225	33X	513549,829	8557439,826	348,3269	2997,5	251,79	96,5369
355,85301	226	33X	513552,24	8557439,409	348,312	3012,5	253,05	95,262
358,4371	227	33X	513554,799	8557439,05	348,3	3027,5	254,31	93,99
361,19423	228	33X	513557,541	8557438,762	348,2834	3042,5	255,57	92,7134
364,0859	229	33X	513560,423	8557438,527	348,2598	3055	256,62	91,6398
367,05408	230	33X	513563,384	8557438,323	348,2281	3070	257,88	90,3481
370,03681	231	33X	513566,36	8557438,127	348,1874	3085	259,14	89,0474
372,97513	232	33X	513569,29	8557437,912	348,1366	3100	260,4	87,7366
375,80822	233	33X	513572,111	8557437,658	348,0744	3115	261,66	86,4144
378,47764	234	33X	513574,76	8557437,337	348	3127,5	262,71	85,29
380,95153	235	33X	513577,2	8557436,938	347,9144	3142,5	263,97	83,9444
383,28515	236	33X	513579,487	8557436,482	347,8277	3157,5	265,23	82,5977
385,55325	237	33X	513581,702	8557436	347,7521	3172,5	266,49	81,2621
387,82898	238	33X	513583,927	8557435,525	347,7	3185	267,54	80,16
390,17075	239	33X	513586,226	8557435,08	347,6794	3200	268,8	78,8794
392,57982	240	33X	513588,598	8557434,659	347,6813	3212,5	269,85	77,8313
395,04272	241	33X	513591,026	8557434,246	347,6925	3222,5	270,69	77,0025
397,54391	242	33X	513593,492	8557433,828	347,7	3235	271,74	75,96
400,06949	243	33X	513595,98	8557433,394	347,6931	3247,5	272,79	74,9031
402,60957	244	33X	513598,48	8557432,945	347,6722	3260	273,84	73,8322
405,15549	245	33X	513600,984	8557432,486	347,6402	3270	274,68	72,9602
407,69519	246	33X	513603,481	8557432,024	347,6	3282,5	275,73	71,87
410,22492	247	33X	513605,968	8557431,563	347,5574	3295	276,78	70,7774
412,75174	248	33X	513608,453	8557431,106	347,5298	3305	277,62	69,9098
415,2888	249	33X	513610,95	8557430,657	347,5373	3317,5	278,67	68,8673
417,84833	250	33X	513613,471	8557430,219	347,6	3330	279,72	67,88
420,44271	251	33X	513616,027	8557429,793	347,7272	3342,5	280,77	66,9572
423,07104	252	33X	513618,617	8557429,374	347,8836	3352,5	281,61	66,2736
425,72785	253	33X	513621,237	8557428,956	348,0233	3365	282,66	65,3633
428,40985	254	33X	513623,884	8557428,531	348,1	3377,5	283,71	64,39
431,11462	255	33X	513626,553	8557428,093	348,0808	3387,5	284,55	63,5308
433,8453	256	33X	513629,245	8557427,645	347,9856	3400	285,6	62,3856
436,6003	257	33X	513631,959	8557427,192	347,8477	3412,5	286,65	61,1977
439,37928	258	33X	513634,696	8557426,734	347,7	3425	287,7	60
442,17397	259	33X	513637,45	8557426,277	347,5699	3430	288,12	59,4499
444,95641	260	33X	513640,193	8557425,823	347,4613	3437,5	288,75	58,7113
447,69166	261	33X	513642,89	8557425,376	347,372	3445	289,38	57,992
450,34719	262	33X	513645,508	8557424,937	347,3	3452,5	290,01	57,29
452,8998	263	33X	513648,024	8557424,51	347,2432	3460	290,64	56,6032
455,37194	264	33X	513650,46	8557424,091	347,2002	3467,5	291,27	55,9302
457,79855	265	33X	513652,851	8557423,678	347,1694	3475	291,9	55,2694
460,21403	266	33X	513655,231	8557423,266	347,1493	3482,5	292,53	54,6193
462,65211	267	33X	513657,634	8557422,854	347,1386	3490	293,16	53,9786
465,14721	268	33X	513660,094	8557422,437	347,1357	3497,5	293,79	53,3457
467,73419	269	33X	513662,646	8557422,013	347,1391	3502,5	294,21	52,9291
470,44648	270	33X	513665,323	8557421,577	347,1474	3510	294,84	52,3074
473,31798	271	33X	513668,159	8557421,127	347,1591	3517,5	295,47	51,6891
476,38478	272	33X	513671,19	8557420,66	347,1728	3525	296,1	51,0728
479,68014	273	33X	513674,449	8557420,172	347,1869	3532,5	296,73	50,4569
483,2382	274	33X	513677,97	8557419,66	347,2	3540	297,36	49,84
487,03255	275	33X	513681,726	8557419,122	347,21	3547,5	297,99	49,22
490,79788	276	33X	513685,449	8557418,559	347,2118	3555	298,62	48,5918
494,20514	277	33X	513688,806	8557417,976	347,2	3562,5	299,25	47,95
497,02416	278	33X	513691,562	8557417,384	347,1704	3567,5	299,67	47,5004
499,37736	279	33X	513693,851	8557416,84	347,1249	3575	300,3	46,8249
501,4753	280	33X	513695,904	8557416,412	347,0669	3582,5	300,93	46,1369
503,53538	281	33X	513697,948	8557416,164	347	3590	301,56	45,44
505,7487	282	33X	513700,16	8557416,132	346,9305	3597,5	302,19	44,7405
508,08102	283	33X	513702,49	8557416,221	346,8765	3605	302,82	44,0565
510,42948	284	33X	513704,837	8557416,302	346,8593	3610	303,24	43,6193
512,69145	285	33X	513707,098	8557416,25	346,9	3617,5	303,87	43,03
514,81368	286	33X	513709,199	8557415,97	347,0062	3625	304,5	42,5062
516,84623	287	33X	513711,176	8557415,515	347,1315	3632,5	305,13	42,0015
518,84141	288	33X	513713,094	8557414,972	347,2161	3640	305,76	41,4561
520,84214	289	33X	513715,019	8557414,427	347,2	3647,5	306,39	40,81
522,88998	290	33X	513717,003	8557413,945	347,0416	3652,5	306,81	40,2316
525,00082	291	33X	513719,053	8557413,52	346,7723	3660	307,44	39,3323
527,17658	292	33X	513721,166	8557413,12	346,4419	3667,5	308,07	38,3719
529,41062	293	33X	513723,337	8557412,719	346,1	3675	308,7	37,4
531,69713	294	33X	513725,562	8557412,292	345,7915	3682,5	309,33	36,4615
534,02748	295	33X	513727,835	8557411,843	345,5417	3690	309,96	35,5817
536,39585	296	33X	513730,151	8557411,378	345,3711	3695	310,38	34,9911
538,79639	297	33X	513732,504	8557410,908	345,3	3702,5	311,01	34,29
541,22736	298	33X	513734,889	8557410,439	345,3377	3710	311,64	33,6977
543,67276	299	33X	513737,288	8557409,978	345,4484	3717,5	312,27	33,1784
546,11802	300	33X	513739,688	8557409,53	345,5848	3725	312,9	32,6848
548,54224	301	33X	513742,071	8557409,1	345,7	3732,5	313,53	32,17
550,92942	302	33X	513744,422	8557408,69	345,7576	3737,5	313,95	31,8076
553,27895	303	33X	513746,736	8557408,283	345,7648	3745	314,58	31,1848
555,5913	304	33X	513749,009	8557407,859	345,7396	3752,5	315,21	30,5296
557,86643	305	33X	513751,237	8557407,4	345,7	3760	315,84	29,86
560,10908	306	33X	513753,421	8557406,892	345,6607	3765	316,26	29,4007
562,33709	307	33X	513755,582	8557406,351	345,6228	3772,5	316,89	28,7328
564,57095	308	33X	513757,747	8557405,802	345,5841	3777,5	317,31	28,2741
566,83012	309	33X	513759,942	8557405,269	345,5423	3782,5	317,73	27,8123
569,13474	310	33X	513762,193	8557404,777	345,4952	3790	318,36	27,1352
571,50748	311	33X	513764,526	8557404,348	345,4407	3795	318,78	26,6607
573,97501	312	33X	513766,969	8557404,007	345,3763	3802,5	319,41	25,9663
576,56428	313	33X	513769,547	8557403,778	345,3	3807,5	319,83	25,47
579,29482	314	33X	513772,274	8557403,671	345,2114	3812,5	320,25	24,9614
582,14061	315	33X	513775,118	8557403,633	345,1178	3820	320,88	24,2378
585,05717	316	33X	513778,033	8557403,6	345,0285	3825	321,3	23,7285
588,0017	317	33X	513780,975	8557403,504	344,9529	3832,5	321,93	23,0229
590,93375	318	33X	513783,898	8557403,28	344,9	3837,5	322,35	22,55
593,82337	319	33X	513786,757	8557402,861	344,8793	3842,5	322,77	22,1093
596,65748	320	33X	513789,508	8557402,18	344,9	3850	323,4	21,5
599,44142	321	33X	513792,12	8557401,219	344,9654	3855	323,82	21,1454
602,17183	322	33X	513794,627	8557400,141	345,0548	3860	324,24	20,8148
604,81218	323	33X	513797,076	8557399,158	345,1419	3867,5	324,87	20,2719
607,3453	324	33X	513799,516	8557398,48	345,2	3872,5	325,29	19,91
609,8231	325	33X	513801,983	8557398,249	345,2087	3877,5	325,71	19,4987
612,31757	326	33X	513804,476	8557398,326	345,1717	3882,5	326,13	19,0417
614,83094	327	33X	513806,982	8557398,504	345,0988	3890	326,76	18,3388
617,33986	328	33X	513809,488	8557398,574	345	3895	327,18	17,82
619,84698	329	33X	513811,985	8557398,38	344,8859	3900	327,6	17,2859
622,37526	330	33X	513814,477	8557397,969	344,771	3905	328,02	16,751
624,92832	331	33X	513816,972	8557397,437	344,6706	3910	328,44	16,2306
627,49482	332	33X	513819,477	8557396,883	344,6	3915	328,86	15,74
630,06334	333	33X	513821,996	8557396,382	344,5695	3922,5	329,49	15,0795
632,62141	334	33X	513824,514	8557395,931	344,5694	3927,5	329,91	14,6594
635,15454	335	33X	513827,011	8557395,505	344,5845	3932,5	330,33	14,2545
637,64709	336	33X	513829,467	8557395,08	344,6	3937,5	330,75	13,85
640,09273	337	33X	513831,872	8557394,636	344,6046	3942,5	331,17	13,4346
642,51111	338	33X	513834,247	8557394,18	344,6015	3950	331,8	12,8015
644,93203	339	33X	513836,624	8557393,721	344,5977	3950	331,8	12,7977
647,38332	340	33X	513839,034	8557393,273	344,6	3950	331,8	12,8
649,88476	341	33X	513841,498	8557392,842	344,6121	3950	331,8	12,8121
652,42377	342	33X	513844,002	8557392,422	344,6245	3950	331,8	12,8245
654,97507	343	33X	513846,519	8557392,005	344,6247	3950	331,8	12,8247
657,51467	344	33X	513849,023	8557391,582	344,6	3950	331,8	12,8
660,02977	345	33X	513851,499	8557391,144	344,5424	3950	331,8	12,7424
662,54151	346	33X	513853,969	8557390,695	344,4628	3950	331,8	12,6628
665,07832	347	33X	513856,463	8557390,239	344,3768	3950	331,8	12,5768
667,67061	348	33X	513859,013	8557389,779	344,3	3950	331,8	12,5
670,33323	349	33X	513861,635	8557389,319	344,2449	3950	331,8	12,4449
673,02204	350	33X	513864,285	8557388,865	344,2117	3950	331,8	12,4117
675,67732	351	33X	513866,902	8557388,416	344,1977	3950	331,8	12,3977
678,23968	352	33X	513869,427	8557387,98	344,2	3950	331,8	12,4
680,66572	353	33X	513871,816	8557387,558	344,2157	3950	331,8	12,4157
682,97706	354	33X	513874,09	8557387,145	344,2408	3950	331,8	12,4408
685,20949	355	33X	513876,285	8557386,739	344,2711	3950	331,8	12,4711
687,4011	356	33X	513878,439	8557386,336	344,3027	3950	331,8	12,5027
689,58732	357	33X	513880,587	8557385,93	344,3313	3950	331,8	12,5313
691,80681	358	33X	513882,768	8557385,519	344,3527	3950	331,8	12,5527
694,09428	359	33X	513885,016	8557385,096	344,3629	3950	331,8	12,5629
696,48869	360	33X	513887,37	8557384,658	344,3576	3952,5	332,01	12,3476
699,02612	361	33X	513889,866	8557384,202	344,3329	3952,5	332,01	12,3229
701,74428	362	33X	513892,541	8557383,722	344,2844	3952,5	332,01	12,2744
704,68039	363	33X	513895,432	8557383,215	344,2082	3952,5	332,01	12,1982
707,87012	364	33X	513898,574	8557382,676	344,1	3952,5	332,01	12,09
711,30326	365	33X	513901,957	8557382,108	343,9616	3952,5	332,01	11,9516
714,7703	366	33X	513905,373	8557381,533	343,8179	3952,5	332,01	11,8079
718,00999	367	33X	513908,564	8557380,986	343,7	3957,5	332,43	11,27
720,83749	368	33X	513911,346	8557380,486	343,6277	3960	332,64	10,9877
723,35564	369	33X	513913,822	8557380,03	343,5769	3965	333,06	10,5169
725,73962	370	33X	513916,166	8557379,6	343,5127	3967,5	333,27	10,2427
728,16637	371	33X	513918,554	8557379,183	343,4	3972,5	333,69	9,71
730,77187	372	33X	513921,119	8557378,765	343,2138	3975	333,9	9,3138
733,5239	373	33X	513923,826	8557378,334	342,9687	3980	334,32	8,6487
736,34981	374	33X	513926,601	8557377,879	342,6892	3985	334,74	7,9492
739,17373	375	33X	513929,367	8557377,389	342,4	3987,5	334,95	7,45
741,93549	376	33X	513932,065	8557376,867	342,125	3990	335,16	6,965
744,6205	377	33X	513934,692	8557376,366	341,8859	3995	335,58	6,3059
747,22755	378	33X	513937,26	8557375,955	341,7038	3997,5	335,79	5,9138
749,76334	379	33X	513939,781	8557375,702	341,6	4000	336	5,6
752,24399	380	33X	513942,261	8557375,647	341,5863	4005	336,42	5,1663
754,67543	381	33X	513944,691	8557375,713	341,6378	4007,5	336,63	5,0078
757,03933	382	33X	513947,052	8557375,796	341,7204	4010	336,84	4,8804
759,31772	383	33X	513949,329	8557375,793	341,8	4015	337,26	4,54
761,52137	384	33X	513951,525	8557375,617	341,8517	4017,5	337,47	4,3817
763,74549	385	33X	513953,719	8557375,254	341,8879	4015	337,26	4,6279
766,10127	386	33X	513956,01	8557374,707	341,9301	4012,5	337,05	4,8801
768,69245	387	33X	513958,497	8557373,983	342	4012,5	337,05	4,95
771,57884	388	33X	513961,243	8557373,101	342,1131	4010	336,84	5,2731
774,66534	389	33X	513964,174	8557372,145	342,2607	4007,5	336,63	5,6307
777,8154	390	33X	513967,179	8557371,215	342,4279	4005	336,42	6,0079
780,89781	391	33X	513970,15	8557370,412	342,6	4002,5	336,21	6,39
783,81511	392	33X	513972,999	8557369,806	342,7631	4000	336	6,7631
786,5911	393	33X	513975,734	8557369,353	342,907	3997,5	335,79	7,117
789,27254	394	33X	513978,387	8557368,981	343,0224	3995	335,58	7,4424
791,8999	395	33X	513980,988	8557368,618	343,1	3995	335,58	7,52
794,51198	396	33X	513983,567	8557368,205	343,1344	3992,5	335,37	7,7644
797,12948	397	33X	513986,145	8557367,752	343,1363	3987,5	334,95	8,1863
799,76872	398	33X	513988,742	8557367,282	343,1199	3985	334,74	8,3799
802,44497	399	33X	513991,378	8557366,82	343,1	3982,5	334,53	8,57
805,1673	400	33X	513994,065	8557366,383	343,0882	3980	334,32	8,7682
807,91809	401	33X	513996,784	8557365,966	343,0855	3975	333,9	9,1855
810,67491	402	33X	513999,51	8557365,555	343,09	3972,5	333,69	9,4
813,41188	403	33X	514002,215	8557365,138	343,1	3970	333,48	9,62
816,1168	404	33X	514004,885	8557364,705	343,1143	3965	333,06	10,0543
818,81828	405	33X	514007,549	8557364,257	343,1344	3962,5	332,85	10,2844
821,55748	406	33X	514010,25	8557363,802	343,1622	3960	332,64	10,5222
824,37323	407	33X	514013,028	8557363,344	343,2	3957,5	332,43	10,77
827,29047	408	33X	514015,909	8557362,888	343,2467	3952,5	332,01	11,2367
830,267	409	33X	514018,851	8557362,438	343,2896	3952,5	332,01	11,2796
833,24635	410	33X	514021,797	8557361,994	343,3126	3950	331,8	11,5126
836,17106	411	33X	514024,689	8557361,558	343,3	3950	331,8	11,5
838,99893	412	33X	514027,484	8557361,132	343,2425	3947,5	331,59	11,6525
841,7464	413	33X	514030,198	8557360,713	343,1574	3947,5	331,59	11,5674
844,44347	414	33X	514032,861	8557360,295	343,0686	3947,5	331,59	11,4786
847,11838	415	33X	514035,502	8557359,876	343	3945	331,38	11,62
849,7993	416	33X	514038,149	8557359,452	342,9692	3945	331,38	11,5892
852,50746	417	33X	514040,822	8557359,017	342,9684	3942,5	331,17	11,7984
855,26234	418	33X	514043,539	8557358,562	342,9834	3942,5	331,17	11,8134
858,07941	419	33X	514046,315	8557358,083	343	3940	330,96	12,04
860,97093	420	33X	514049,161	8557357,572	343,0071	3940	330,96	12,0471
863,91715	421	33X	514052,056	8557357,025	343,0052	3937,5	330,75	12,2552
866,88989	422	33X	514054,97	8557356,437	342,9977	3937,5	330,75	12,2477
869,86133	423	33X	514057,873	8557355,803	342,9883	3935	330,54	12,4483
872,80686	424	33X	514060,738	8557355,119	342,9803	3935	330,54	12,4403
875,69985	425	33X	514063,535	8557354,38	342,9772	3935	330,54	12,4372
878,51463	426	33X	514066,234	8557353,581	342,9826	3935	330,54	12,4426
881,22824	427	33X	514068,807	8557352,719	343	3935	330,54	12,46
883,85082	428	33X	514071,262	8557351,797	343,0287	3935	330,54	12,4887
886,51771	429	33X	514073,758	8557350,858	343,0522	3935	330,54	12,5122
889,39824	430	33X	514076,493	8557349,954	343,0495	3932,5	330,33	12,7195
892,67146	431	33X	514079,663	8557349,14	343	3932,5	330,33	12,67
896,43269	432	33X	514083,359	8557348,451	342,8917	3932,5	330,33	12,5617
900,36991	433	33X	514087,25	8557347,867	342,7477	3932,5	330,33	12,4177
904,05916	434	33X	514090,9	8557347,351	342,6	3932,5	330,33	12,27
907,17844	435	33X	514093,98	8557346,873	342,4773	3932,5	330,33	12,1473
909,83482	436	33X	514096,596	8557346,419	342,3949	3932,5	330,33	12,0649
912,24103	437	33X	514098,962	8557345,982	342,3651	3930	330,12	12,2451
914,6083	438	33X	514101,29	8557345,554	342,4	3930	330,12	12,28
917,10798	439	33X	514103,751	8557345,128	342,5019	3930	330,12	12,3819
919,73379	440	33X	514106,339	8557344,704	342,6338	3930	330,12	12,5138
922,4371	441	33X	514109,007	8557344,284	342,7488	3930	330,12	12,6288
925,16548	442	33X	514111,703	8557343,868	342,8	3930	330,12	12,68
927,88622	443	33X	514114,392	8557343,456	342,7557	3930	330,12	12,6357
930,60888	444	33X	514117,079	8557343,031	342,6449	3927,5	329,91	12,7349
933,352	445	33X	514119,781	8557342,577	342,5116	3927,5	329,91	12,6016
936,13591	446	33X	514122,517	8557342,075	342,4	3927,5	329,91	12,49
938,97035	447	33X	514125,297	8557341,525	342,344	3927,5	329,91	12,434
941,83261	448	33X	514128,109	8557340,991	342,3367	3927,5	329,91	12,4267
944,69177	449	33X	514130,934	8557340,551	342,3611	3927,5	329,91	12,4511
947,52546	450	33X	514133,755	8557340,286	342,4	3925	329,7	12,7
950,32806	451	33X	514136,557	8557340,243	342,4387	3925	329,7	12,7387
953,1236	452	33X	514139,351	8557340,33	342,4709	3925	329,7	12,7709
955,92519	453	33X	514142,151	8557340,422	342,4926	3922,5	329,49	13,0026
958,74833	454	33X	514144,974	8557340,395	342,5	3922,5	329,49	13,01
961,61533	455	33X	514147,831	8557340,156	342,4904	3922,5	329,49	13,0004
964,53931	456	33X	514150,726	8557339,746	342,4673	3922,5	329,49	12,9773
