Dist	TrNo	Zone	X,m	Y,m	Alt, m	TD, ns	Hice, m	Bed,m
175,99126	178	33X	515378,269	8558617,687	346	2057,5	172,83	173,17
178,36906	179	33X	515376,133	8558616,645	345,9248	2080	174,72	171,2048
180,76384	180	33X	515374,051	8558615,463	345,8689	2102,5	176,61	169,2589
183,19862	181	33X	515371,994	8558614,161	345,8279	2127,5	178,71	167,1179
185,69116	182	33X	515369,932	8558612,761	345,7972	2150	180,6	165,1972
188,25319	183	33X	515367,838	8558611,285	345,7727	2172,5	182,49	163,2827
190,89783	184	33X	515365,681	8558609,755	345,7498	2195	184,38	161,3698
193,63591	185	33X	515363,433	8558608,192	345,7241	2217,5	186,27	159,4541
196,48033	186	33X	515361,064	8558606,618	345,6913	2240	188,16	157,5313
199,44518	187	33X	515358,545	8558605,055	345,6468	2260	189,84	155,8068
202,5474	188	33X	515355,847	8558603,525	345,5864	2277,5	191,31	154,2764
205,80821	189	33X	515352,941	8558602,048	345,5056	2295	192,78	152,7256
209,25053	190	33X	515349,798	8558600,648	345,4	2312,5	194,25	151,15
212,86608	191	33X	515346,433	8558599,332	345,2693	2332,5	195,93	149,3393
216,49016	192	33X	515343,045	8558598,053	345,1293	2350	197,4	147,7293
219,92087	193	33X	515339,874	8558596,75	345	2367,5	198,87	146,13
223,02092	194	33X	515337,096	8558595,378	344,8969	2387,5	200,55	144,3469
225,87708	195	33X	515334,622	8558593,953	344,8173	2405	202,02	142,7973
228,616	196	33X	515332,298	8558592,505	344,754	2422,5	203,49	141,264
231,35507	197	33X	515329,968	8558591,066	344,7	2442,5	205,17	139,53
234,18921	198	33X	515327,51	8558589,656	344,6506	2465	207,06	137,5906
237,11509	199	33X	515324,94	8558588,258	344,6118	2490	209,16	135,4518
240,10436	200	33X	515322,308	8558586,841	344,5921	2515	211,26	133,3321
243,12701	201	33X	515319,663	8558585,378	344,6	2540	213,36	131,24
246,15315	202	33X	515317,046	8558583,859	344,6381	2562,5	215,25	129,3881
249,1517	203	33X	515314,457	8558582,347	344,6854	2587,5	217,35	127,3354
252,08485	204	33X	515311,889	8558580,93	344,715	2612,5	219,45	125,265
254,9249	205	33X	515309,334	8558579,69	344,7	2637,5	221,55	123,15
257,67078	206	33X	515306,783	8558578,677	344,6219	2660	223,44	121,1819
260,38546	207	33X	515304,219	8558577,794	344,4965	2682,5	225,33	119,1665
263,12934	208	33X	515301,625	8558576,912	344,3478	2705	227,22	117,1278
265,96088	209	33X	515298,985	8558575,899	344,2	2727,5	229,11	115,09
268,92853	210	33X	515296,291	8558574,661	344,071	2750	231	113,071
271,9942	211	33X	515293,575	8558573,244	343,9536	2772,5	232,89	111,0636
275,08405	212	33X	515290,883	8558571,732	343,8344	2792,5	234,57	109,2644
278,12372	213	33X	515288,257	8558570,207	343,7	2812,5	236,25	107,45
281,05673	214	33X	515285,725	8558568,735	343,5426	2835	238,14	105,4026
283,90918	215	33X	515283,259	8558567,311	343,3767	2855	239,82	103,5567
286,72713	216	33X	515280,816	8558565,915	343,2225	2875	241,5	101,7225
289,56017	217	33X	515278,351	8558564,524	343,1	2895	243,18	99,92
292,44729	218	33X	515275,83	8558563,119	343,0227	2915	244,86	98,1627
295,38327	219	33X	515273,259	8558561,702	342,9771	2935	246,54	96,4371
298,3573	220	33X	515270,651	8558560,273	342,943	2960	248,64	94,303
301,35459	221	33X	515268,021	8558558,836	342,9	2985	250,74	92,16
304,35897	222	33X	515265,385	8558557,396	342,8353	3010	252,84	89,9953
307,34266	223	33X	515262,77	8558555,961	342,7648	3035	254,94	87,8248
310,27536	224	33X	515260,204	8558554,542	342,7119	3060	257,04	85,6719
313,1268	225	33X	515257,716	8558553,149	342,7	3085	259,14	83,56
315,87704	226	33X	515255,326	8558551,789	342,7462	3110	261,24	81,5062
318,54196	227	33X	515253,017	8558550,462	342,8429	3130	262,92	79,9229
321,14951	228	33X	515250,76	8558549,163	342,9767	3150	264,6	78,3767
323,72357	229	33X	515248,53	8558547,887	343,1338	3170	266,28	76,8538
326,29062	230	33X	515246,298	8558546,63	343,3008	3190	267,96	75,3408
328,87369	231	33X	515244,039	8558545,388	343,4639	3212,5	269,85	73,6139
331,49968	232	33X	515241,724	8558544,157	343,6096	3232,5	271,53	72,0796
334,19491	233	33X	515239,327	8558542,93	343,7242	3242,5	272,37	71,3542
336,98473	234	33X	515236,821	8558541,706	343,7942	3250	273	70,7942
339,89868	235	33X	515234,178	8558540,479	343,8059	3260	273,84	69,9659
342,96423	236	33X	515231,372	8558539,246	343,7457	3267,5	274,47	69,2757
346,21227	237	33X	515228,376	8558538	343,6	3277,5	275,31	68,29
349,64258	238	33X	515225,195	8558536,737	343,3695	3287,5	276,15	67,2195
353,12628	239	33X	515221,97	8558535,445	343,1121	3295	276,78	66,3321
356,50569	240	33X	515218,874	8558534,107	342,9	3305	277,62	65,28
359,66652	241	33X	515216,038	8558532,716	342,7859	3315	278,46	64,3259
362,64447	242	33X	515213,424	8558531,29	342,7444	3322,5	279,09	63,6544
365,50498	243	33X	515210,953	8558529,849	342,7307	3330	279,72	63,0107
368,30609	244	33X	515208,544	8558528,42	342,7	3340	280,56	62,14
371,09935	245	33X	515206,13	8558527,017	342,6197	3347,5	281,19	61,4297
373,91757	246	33X	515203,685	8558525,62	342,5067	3357,5	282,03	60,4767
376,78799	247	33X	515201,192	8558524,202	342,3904	3365	282,66	59,7304
379,73372	248	33X	515198,638	8558522,737	342,3	3372,5	283,29	59,01
382,76918	249	33X	515196,012	8558521,215	342,2588	3382,5	284,13	58,1288
385,84629	250	33X	515193,332	8558519,703	342,2662	3390	284,76	57,5062
388,90391	251	33X	515190,623	8558518,286	342,3155	3397,5	285,39	56,9255
391,88896	252	33X	515187,909	8558517,046	342,4	3407,5	286,23	56,17
394,7758	253	33X	515185,208	8558516,033	342,5107	3415	286,86	55,6507
397,60725	254	33X	515182,52	8558515,151	342,6284	3422,5	287,49	55,1384
400,43182	255	33X	515179,839	8558514,268	342,732	3430	288,12	54,612
403,29781	256	33X	515177,16	8558513,252	342,8	3435	288,54	54,26
406,25517	257	33X	515174,478	8558512,006	342,8189	3442,5	289,17	53,6489
409,29485	258	33X	515171,792	8558510,583	342,8075	3450	289,8	53,0075
412,38109	259	33X	515169,101	8558509,072	342,7923	3457,5	290,43	52,3623
415,47127	260	33X	515166,406	8558507,56	342,8	3465	291,06	51,74
418,53271	261	33X	515163,708	8558506,114	342,848	3472,5	291,69	51,158
421,56958	262	33X	515161,015	8558504,712	342,9166	3477,5	292,11	50,8066
424,59382	263	33X	515158,335	8558503,312	342,9769	3485	292,74	50,2369
427,61834	264	33X	515155,677	8558501,869	343	3492,5	293,37	49,63
430,6466	265	33X	515153,05	8558500,363	342,9656	3502,5	294,21	48,7556
433,65103	266	33X	515150,452	8558498,856	342,8885	3512,5	295,05	47,8385
436,58668	267	33X	515147,885	8558497,435	342,7921	3522,5	295,89	46,9021
439,41863	268	33X	515145,347	8558496,182	342,7	3532,5	296,73	45,97
442,13521	269	33X	515142,835	8558495,15	342,6317	3542,5	297,57	45,0617
444,78027	270	33X	515140,347	8558494,253	342,5919	3552,5	298,41	44,1819
447,4017	271	33X	515137,877	8558493,375	342,5811	3562,5	299,25	43,3311
450,04626	272	33X	515135,42	8558492,397	342,6	3572,5	300,09	42,51
452,76846	273	33X	515132,963	8558491,226	342,648	3582,5	300,93	41,718
455,61525	274	33X	515130,462	8558489,868	342,719	3592,5	301,77	40,949
458,62532	275	33X	515127,863	8558488,352	342,8055	3602,5	302,61	40,1955
461,82878	276	33X	515125,114	8558486,71	342,9	3610	303,24	39,66
465,23925	277	33X	515122,18	8558484,974	342,9964	3615	303,66	39,3364
468,79684	278	33X	515119,103	8558483,191	343,0935	3622,5	304,29	38,8035
472,42714	279	33X	515115,94	8558481,412	343,1917	3630	304,92	38,2717
476,05423	280	33X	515112,752	8558479,685	343,2912	3637,5	305,55	37,7412
479,60276	281	33X	515109,598	8558478,062	343,3923	3642,5	305,97	37,4223
482,99866	282	33X	515106,538	8558476,593	343,4951	3650	306,6	36,8951
486,17122	283	33X	515103,63	8558475,329	343,6	3657,5	307,23	36,37
489,08359	284	33X	515100,912	8558474,288	343,7033	3665	307,86	35,8433
491,8219	285	33X	515098,331	8558473,377	343,7862	3670	308,28	35,5062
494,50121	286	33X	515095,812	8558472,465	343,826	3677,5	308,91	34,916
497,23653	287	33X	515093,281	8558471,428	343,8	3685	309,54	34,26
500,12188	288	33X	515090,685	8558470,173	343,6951	3692,5	310,17	33,5251
503,11061	289	33X	515088,061	8558468,751	343,5368	3697,5	310,59	32,9468
506,11134	290	33X	515085,471	8558467,246	343,36	3702,5	311,01	32,35
509,03036	291	33X	515082,975	8558465,741	343,2	3705	311,22	31,98
511,80376	292	33X	515080,607	8558464,302	343,0834	3707,5	311,43	31,6534
514,50449	293	33X	515078,297	8558462,905	343,0042	3710	311,64	31,3642
517,23826	294	33X	515075,949	8558461,506	342,9479	3715	312,06	30,8879
520,11051	295	33X	515073,466	8558460,063	342,9	3717,5	312,27	30,63
523,1883	296	33X	515070,784	8558458,554	342,8492	3720	312,48	30,3692
526,38539	297	33X	515067,967	8558457,043	342,7964	3725	312,9	29,8964
529,57757	298	33X	515065,111	8558455,618	342,7453	3727,5	313,11	29,6353
532,64202	299	33X	515062,313	8558454,369	342,7	3730	313,32	29,38
535,5019	300	33X	515059,643	8558453,345	342,6619	3735	313,74	28,9219
538,2241	301	33X	515057,07	8558452,457	342,6228	3740	314,16	28,4628
540,90609	302	33X	515054,537	8558451,577	342,5724	3745	314,58	27,9924
543,64502	303	33X	515051,987	8558450,58	342,5	3747,5	314,79	27,71
546,5254	304	33X	515049,375	8558449,37	342,4002	3752,5	315,21	27,1902
549,54036	305	33X	515046,703	8558447,978	342,2874	3757,5	315,63	26,6574
552,65477	306	33X	515043,984	8558446,463	342,1808	3762,5	316,05	26,1308
555,82613	307	33X	515041,232	8558444,889	342,1	3767,5	316,47	25,63
559,01449	308	33X	515038,459	8558443,316	342,0576	3772,5	316,89	25,1676
562,18574	309	33X	515035,672	8558441,803	342,0402	3775	317,1	24,9402
565,30866	310	33X	515032,877	8558440,41	342,0277	3780	317,52	24,5077
568,36012	311	33X	515030,078	8558439,195	342	3785	317,94	24,06
571,33373	312	33X	515027,281	8558438,187	341,9443	3790	318,36	23,5843
574,26748	313	33X	515024,486	8558437,298	341,8768	3795	318,78	23,0968
577,19844	314	33X	515021,694	8558436,408	341,8209	3797,5	318,99	22,8309
580,1651	315	33X	515018,905	8558435,397	341,8	3797,5	318,99	22,81
583,20665	316	33X	515016,119	8558434,177	341,8292	3800	319,2	22,6292
586,32388	317	33X	515013,333	8558432,78	341,8901	3802,5	319,41	22,4801
589,49665	318	33X	515010,545	8558431,267	341,9559	3805	319,62	22,3359
592,69804	319	33X	515007,752	8558429,703	342	3807,5	319,83	22,17
595,90182	320	33X	515004,952	8558428,146	342,003	3810	320,04	21,963
599,07666	321	33X	515002,154	8558426,646	341,9753	3812,5	320,25	21,7253
602,19445	322	33X	514999,366	8558425,251	341,935	3812,5	320,25	21,685
605,22852	323	33X	514996,598	8558424,009	341,9	3815	320,46	21,44
608,16919	324	33X	514993,857	8558422,944	341,8839	3817,5	320,67	21,2139
611,03772	325	33X	514991,15	8558421,995	341,8836	3820	320,88	21,0036
613,86241	326	33X	514988,479	8558421,076	341,8914	3822,5	321,09	20,8014
616,66629	327	33X	514985,849	8558420,104	341,9	3825	321,3	20,6
619,47617	328	33X	514983,26	8558419,012	341,9028	3827,5	321,51	20,3928
622,31752	329	33X	514980,692	8558417,796	341,8972	3827,5	321,51	20,3872
625,20945	330	33X	514978,121	8558416,472	341,8817	3830	321,72	20,1617
628,17024	331	33X	514975,522	8558415,054	341,8547	3830	321,72	20,1347
631,21547	332	33X	514972,871	8558413,556	341,8146	3830	321,72	20,0946
634,36011	333	33X	514970,144	8558411,991	341,7598	3830	321,72	20,0398
637,61704	334	33X	514967,316	8558410,377	341,6888	3830	321,72	19,9688
641,00189	335	33X	514964,363	8558408,725	341,6	3830	321,72	19,88
644,51783	336	33X	514961,273	8558407,051	341,4931	3830	321,72	19,7731
648,13098	337	33X	514958,078	8558405,368	341,3732	3830	321,72	19,6532
651,79655	338	33X	514954,821	8558403,691	341,2466	3830	321,72	19,5266
655,46817	339	33X	514951,546	8558402,036	341,1196	3830	321,72	19,3996
659,10022	340	33X	514948,298	8558400,415	340,9986	3827,5	321,51	19,4886
662,64743	341	33X	514945,119	8558398,845	340,89	3827,5	321,51	19,38
666,06361	342	33X	514942,055	8558397,337	340,8	3827,5	321,51	19,29
669,32008	343	33X	514939,134	8558395,899	340,7327	3827,5	321,51	19,2227
672,45501	344	33X	514936,33	8558394,498	340,6823	3827,5	321,51	19,1723
675,52651	345	33X	514933,599	8558393,093	340,6408	3827,5	321,51	19,1308
678,58974	346	33X	514930,901	8558391,643	340,6	3827,5	321,51	19,09
681,68419	347	33X	514928,202	8558390,13	340,5568	3827,5	321,51	19,0468
684,77488	348	33X	514925,506	8558388,619	340,528	3827,5	321,51	19,018
687,81008	349	33X	514922,824	8558387,198	340,5351	3827,5	321,51	19,0251
690,74188	350	33X	514920,17	8558385,954	340,6	3825	321,3	19,3
693,55379	351	33X	514917,551	8558384,939	340,7322	3825	321,3	19,4322
696,29586	352	33X	514914,96	8558384,056	340,8933	3825	321,3	19,5933
699,02003	353	33X	514912,386	8558383,175	341,0328	3825	321,3	19,7328
701,77996	354	33X	514909,818	8558382,166	341,1	3825	321,3	19,8
704,63154	355	33X	514907,248	8558380,931	341,0627	3825	321,3	19,7627
707,57098	356	33X	514904,673	8558379,517	340,9612	3825	321,3	19,6612
710,56194	357	33X	514902,094	8558378,006	340,8541	3825	321,3	19,5541
713,56201	358	33X	514899,511	8558376,481	340,8	3825	321,3	19,5
716,53886	359	33X	514896,925	8558375,007	340,839	3825	321,3	19,539
719,49408	360	33X	514894,339	8558373,58	340,937	3822,5	321,09	19,847
722,43204	361	33X	514891,756	8558372,184	341,0415	3822,5	321,09	19,9515
725,35965	362	33X	514889,179	8558370,796	341,1	3822,5	321,09	20,01
728,28531	363	33X	514886,608	8558369,4	341,0752	3822,5	321,09	19,9852
731,22053	364	33X	514884,035	8558367,99	340,9909	3822,5	321,09	19,9009
734,17336	365	33X	514881,452	8558366,563	340,8861	3822,5	321,09	19,7961
737,15781	366	33X	514878,846	8558365,111	340,8	3822,5	321,09	19,71
740,17108	367	33X	514876,217	8558363,639	340,7633	3822,5	321,09	19,6733
743,17228	368	33X	514873,596	8558362,177	340,7744	3822,5	321,09	19,6844
746,10959	369	33X	514871,023	8558360,761	340,8233	3822,5	321,09	19,7333
748,93152	370	33X	514868,538	8558359,426	340,9	3822,5	321,09	19,81
751,60114	371	33X	514866,169	8558358,199	340,9957	3822,5	321,09	19,9057
754,1495	372	33X	514863,891	8558357,062	341,1057	3822,5	321,09	20,0157
756,62307	373	33X	514861,667	8558355,986	341,2264	3825	321,3	19,9264
759,06879	374	33X	514859,459	8558354,942	341,3543	3825	321,3	20,0543
761,53191	375	33X	514857,231	8558353,9	341,4856	3825	321,3	20,1856
764,05718	376	33X	514854,946	8558352,833	341,6169	3825	321,3	20,3169
766,69148	377	33X	514852,566	8558351,711	341,7444	3825	321,3	20,4444
769,48014	378	33X	514850,054	8558350,506	341,8646	3825	321,3	20,5646
772,46915	379	33X	514847,373	8558349,189	341,9738	3825	321,3	20,6738
775,70526	380	33X	514844,486	8558347,73	342,0685	3822,5	321,09	20,9785
779,23462	381	33X	514841,356	8558346,101	342,1451	3817,5	320,67	21,4751
783,10584	382	33X	514837,944	8558344,273	342,2	3812,5	320,25	21,95
787,29027	383	33X	514834,273	8558342,265	342,2333	3810	320,04	22,1933
791,46968	384	33X	514830,593	8558340,284	342,2603	3805	319,62	22,6403
795,25288	385	33X	514827,213	8558338,585	342,3	3800	319,2	23,1
798,37033	386	33X	514824,354	8558337,344	342,3674	3797,5	318,99	23,3774
801,00271	387	33X	514821,889	8558336,425	342,4605	3792,5	318,57	23,8905
803,43066	388	33X	514819,604	8558335,612	342,5734	3787,5	318,15	24,4234
805,92944	389	33X	514817,285	8558334,69	342,7	3785	317,94	24,76
808,71759	390	33X	514814,769	8558333,496	342,8339	3780	317,52	25,3139
811,75333	391	33X	514812,086	8558332,082	342,9673	3775	317,1	25,8673
814,91732	392	33X	514809,321	8558330,549	343,092	3772,5	316,89	26,202
818,08974	393	33X	514806,554	8558329,001	343,2	3765	316,26	26,94
821,1705	394	33X	514803,854	8558327,52	343,2877	3760	315,84	27,4477
824,15354	395	33X	514801,233	8558326,098	343,3703	3752,5	315,21	28,1603
827,05376	396	33X	514798,69	8558324,707	343,4678	3747,5	314,79	28,6778
829,89022	397	33X	514796,221	8558323,317	343,6	3740	314,16	29,44
832,68116	398	33X	514793,819	8558321,907	343,7779	3735	313,74	30,0379
835,44515	399	33X	514791,459	8558320,482	343,9764	3730	313,32	30,6564
838,20106	400	33X	514789,108	8558319,056	344,1618	3722,5	312,69	31,4718
840,96737	401	33X	514786,735	8558317,641	344,3	3717,5	312,27	32,03
843,76335	402	33X	514784,314	8558316,244	344,3681	3712,5	311,85	32,5181
846,59576	403	33X	514781,849	8558314,849	344,3865	3710	311,64	32,7465
849,47139	404	33X	514779,349	8558313,428	344,3867	3705	311,22	33,1667
852,39078	405	33X	514776,825	8558311,961	344,4	3702,5	311,01	33,39
855,34752	406	33X	514774,29	8558310,44	344,4514	3697,5	310,59	33,8614
858,28577	407	33X	514771,771	8558308,93	344,54	3695	310,38	34,16
861,13261	408	33X	514769,303	8558307,516	344,6587	3690	309,96	34,6987
863,82478	409	33X	514766,915	8558306,281	344,8	3687,5	309,75	35,05
866,33207	410	33X	514764,625	8558305,272	344,9561	3682,5	309,33	35,6261
868,74237	411	33X	514762,386	8558304,394	345,1159	3680	309,12	35,9959
871,16425	412	33X	514760,134	8558303,516	345,2678	3682,5	309,33	35,9378
873,70311	413	33X	514757,808	8558302,507	345,4	3685	309,54	35,86
876,44742	414	33X	514755,36	8558301,271	345,504	3690	309,96	35,544
879,37043	415	33X	514752,803	8558299,857	345,5839	3692,5	310,17	35,4139
882,41118	416	33X	514750,165	8558298,346	345,6468	3695	310,38	35,2668
885,50285	417	33X	514747,475	8558296,823	345,7	3697,5	310,59	35,11
888,59418	418	33X	514744,756	8558295,353	345,7496	3702,5	311,01	34,7396
891,67337	419	33X	514742,018	8558293,945	345,7975	3705	311,22	34,5775
894,74034	420	33X	514739,266	8558292,592	345,8443	3707,5	311,43	34,4143
897,79543	421	33X	514736,505	8558291,285	345,8909	3715	312,06	33,8309
900,83858	422	33X	514733,739	8558290,017	345,9379	3720	312,48	33,4579
903,86714	423	33X	514730,975	8558288,78	345,9862	3727,5	313,11	32,8762
906,88184	424	33X	514728,216	8558287,566	346,0365	3732,5	313,53	32,5065
909,87878	425	33X	514725,469	8558286,369	346,0895	3740	314,16	31,9295
912,85872	426	33X	514722,738	8558285,178	346,146	3747,5	314,79	31,356
915,8187	427	33X	514720,028	8558283,989	346,2067	3752,5	315,21	30,9967
918,75826	428	33X	514717,344	8558282,792	346,2724	3760	315,84	30,4324
921,67496	429	33X	514714,692	8558281,58	346,3439	3765	316,26	30,0839
924,56754	430	33X	514712,077	8558280,346	346,4218	3772,5	316,89	29,5318
927,43641	431	33X	514709,503	8558279,082	346,5069	3780	317,52	28,9869
930,28244	432	33X	514706,975	8558277,778	346,6	3785	317,94	28,66
933,10726	433	33X	514704,494	8558276,431	346,6992	3792,5	318,57	28,1292
935,9368	434	33X	514702,034	8558275,036	346,7922	3800	319,2	27,5922
938,79487	435	33X	514699,568	8558273,593	346,8641	3805	319,62	27,2441
941,71006	436	33X	514697,065	8558272,099	346,9	3810	320,04	26,86
944,6926	437	33X	514694,506	8558270,567	346,8929	3815	320,46	26,4329
947,69592	438	33X	514691,91	8558269,057	346,8683	3822,5	321,09	25,7783
950,65358	439	33X	514689,309	8558267,649	346,8596	3827,5	321,51	25,3496
953,51198	440	33X	514686,731	8558266,415	346,9	3832,5	321,93	24,97
956,24214	441	33X	514684,199	8558265,4	347,0118	3840	322,56	24,4518
958,89119	442	33X	514681,708	8558264,513	347,1719	3845	322,98	24,1919
961,51187	443	33X	514679,246	8558263,632	347,3461	3850	323,4	23,9461
964,15756	444	33X	514676,801	8558262,633	347,5	3857,5	324,03	23,47
966,88327	445	33X	514674,361	8558261,423	347,6084	3862,5	324,45	23,1584
969,70404	446	33X	514671,907	8558260,034	347,6816	3867,5	324,87	22,8116
972,61156	447	33X	514669,423	8558258,524	347,739	3875	325,5	22,239
975,59143	448	33X	514666,891	8558256,954	347,8	3880	325,92	21,88
978,62029	449	33X	514664,302	8558255,384	347,8782	3885	326,34	21,5382
981,63684	450	33X	514661,692	8558253,874	347,9642	3892,5	326,97	20,9942
984,57603	451	33X	514659,104	8558252,483	348,0432	3897,5	327,39	20,6532
987,37472	452	33X	514656,582	8558251,271	348,1	3905	328,02	20,08
990,0017	453	33X	514654,155	8558250,266	348,1258	3912,5	328,65	19,4758
992,52689	454	33X	514651,79	8558249,381	348,1365	3917,5	329,07	19,0665
995,03994	455	33X	514649,438	8558248,496	348,1539	3925	329,7	18,4539
997,6299	456	33X	514647,051	8558247,492	348,2	3930	330,12	18,08
1000,371	457	33X	514644,594	8558246,28	348,2888	3937,5	330,75	17,5388
1003,232	458	33X	514642,096	8558244,89	348,4024	3945	331,38	17,0224
1006,1539	459	33X	514639,597	8558243,38	348,5148	3950	331,8	16,7148
