Dist	TrNo	X,m	Y,m	Z,m	TD, ns	Hice	Amplitud de la señal	Bed,m
1175,2	0	513245,3547	8553618,3	392,085874	621,875	51,6156	0	340,470274
1179,2	0	513244,9394	8553622,271	392,330049	621,875	51,6156	0	340,714449
1183,2	0	513244,5388	8553626,243	392,572039	618,75	51,3562	0	341,215839
1187,2	0	513244,1938	8553630,219	392,827675	615,625	51,0969	0	341,730775
1192,8	0	513243,6756	8553635,784	393,155331	609,375	50,5781	0	342,577231
1199,2	0	513242,9601	8553642,129	393,588652	600	49,8	0	343,788652
1203,2	0	513242,5471	8553646,1	393,835593	593,75	49,2812	0	344,554393
1208	0	513242,0896	8553650,867	394,157372	581,25	48,2437	0	345,913672
1213,6	0	513241,5191	8553656,421	394,585281	559,375	46,4281	0	348,157181
1218,4	0	513240,9835	8553661,179	394,919428	559,375	46,4281	0	348,491328
1223,2	0	513240,4947	8553665,935	395,332049	550	45,65	0	349,682049
1228	0	513239,9707	8553670,693	395,681016	556,25	46,1687	0	349,512316
1232,8	0	513239,4648	8553675,446	396,113366	540,625	44,8719	0	351,241466
1236,8	0	513239,0814	8553679,414	396,437965	537,5	44,6125	0	351,825465
1240	0	513238,7501	8553682,585	396,712521	537,5	44,6125	0	352,100021
1244,8	0	513238,225	8553687,337	397,124837	515,625	42,7969	0	354,327937
1249,6	0	513237,7072	8553692,095	397,486373	509,375	42,2781	0	355,208273
1257,6	0	513236,8429	8553700,02	398,154159	503,125	41,7594	0	356,394759
1263,2	0	513236,2635	8553705,567	398,657289	487,5	40,4625	0	358,194789
1267,2	0	513235,8761	8553709,53	399,035592	490,625	40,7219	0	358,313692
1270,4	0	513235,5135	8553712,697	399,311762	471,875	39,1656	0	360,146162
1274,4	0	513235,0591	8553716,652	399,693568	481,25	39,9437	0	359,749868
1277,6	0	513234,714	8553719,818	400,009178	468,75	38,9062	0	361,102978
1281,6	0	513234,2824	8553723,778	400,364291	459,375	38,1281	0	362,236191
1284	0	513234,0085	8553726,153	400,572758	456,25	37,8687	0	362,704058
1288	0	513233,6164	8553730,117	400,938419	450	37,35	0	363,588419
1291,2	0	513233,2612	8553733,284	401,230562	446,875	37,0906	0	364,139962
1295,2	0	513232,7876	8553737,239	401,593802	446,875	37,0906	0	364,503202
1300,8	0	513232,2001	8553742,782	402,125004	437,5	36,3125	0	365,812504
1306,4	0	513231,5494	8553748,322	402,620061	431,25	35,7937	0	366,826361
1309,6	0	513231,2042	8553751,487	402,941767	425	35,275	0	367,666767
1313,6	0	513230,7387	8553755,438	403,349934	418,75	34,7562	0	368,593734
1319,2	0	513230,0997	8553760,973	403,904883	409,375	33,9781	0	369,926783
1323,2	0	513229,7	8553764,938	404,251428	396,875	32,9406	0	371,310828
1330,4	0	513228,9436	8553772,06	404,980589	390,625	32,4219	0	372,558689
1333,6	0	513228,6129	8553775,226	405,302167	384,375	31,9031	0	373,399067
1338,4	0	513228,0963	8553779,976	405,760171	371,875	30,8656	0	374,894571
1342,4	0	513227,6769	8553783,932	406,17878	371,875	30,8656	0	375,31318
1346,4	0	513227,2211	8553787,888	406,549661	365,625	30,3469	0	376,202761
1348,8	0	513226,9653	8553790,261	406,797789	362,5	30,0875	0	376,710289
1352,8	0	513226,5465	8553794,218	407,209938	353,125	29,3094	0	377,900538
1358,4	0	513225,9436	8553799,758	407,755037	346,875	28,7906	0	378,964437
1360,8	0	513225,6668	8553802,13	407,995983	346,875	28,7906	0	379,205383
1367,2	0	513224,9317	8553808,449	408,694251	340,625	28,2719	0	380,422351
1368,8	0	513224,7538	8553810,029	408,868377	331,25	27,4937	0	381,374677
1373,6	0	513224,2353	8553814,773	409,386267	325	26,975	0	382,411267
1376,8	0	513223,8906	8553817,934	409,74971	325	26,975	0	382,77471
1380,8	0	513223,4683	8553821,881	410,233266	325	26,975	0	383,258266
1384	0	513223,1779	8553825,046	410,60807	318,75	26,4562	0	384,15187
1388	0	513222,7814	8553829,001	411,05208	309,375	25,6781	0	385,37398
1392,8	0	513222,3284	8553833,745	411,627841	296,875	24,6406	0	386,987241
1397,6	0	513221,9017	8553838,486	412,242285	290,625	24,1219	0	388,120385
1401,6	0	513221,5738	8553842,44	412,743359	287,5	23,8625	0	388,880859
1403,2	0	513221,4314	8553844,022	412,936978	284,375	23,6031	0	389,333878
1408,8	0	513220,969	8553849,539	413,772624	268,75	22,3062	0	391,466424
