Dist	TrNo	X,m	Y,m	Z,m	TD, ns	Hice	Amplitud de la señal	Bed,m
1214,5	0	511623,6109	8563181,639	509,184392	937,727295	77,8314	0	431,352992
1225	0	511629,8225	8563190,1	509,383128	926,590931	76,907	0	432,476128
1232,7	0	511634,3331	8563196,338	509,538236	920,198884	76,3765	0	433,161736
1243,2	0	511640,5991	8563204,759	509,781017	909,886385	75,5206	0	434,260417
1255,1	0	511647,7056	8563214,299	510,028598	901,534112	74,8273	0	435,201298
1267	0	511654,7081	8563223,916	510,25882	895,96593	74,3652	0	435,89362
1279,6	0	511661,956	8563234,218	510,500885	884,829566	73,4409	0	437,059985
1297,8	0	511672,0734	8563249,342	510,777981	865,340929	71,8233	0	438,954681
1312,5	0	511679,8372	8563261,821	510,923952	862,556838	71,5922	0	439,331752
1321,6	0	511684,2522	8563269,775	511,011559	852,687518	70,7731	0	440,238459
1331,4	0	511688,685	8563278,509	511,242342	837,500019	69,5125	0	441,729842
1340,5	0	511692,5325	8563286,754	511,222486	831,91479	69,0489	0	442,173586
1349,6	0	511696,2158	8563295,074	511,258518	831,931837	69,0503	0	442,208218
1365,7	0	511703,5703	8563309,377	511,272472	821,750007	68,2052	0	443,067272
1374,1	0	511707,9636	8563316,533	511,252714	816,335244	67,7558	0	443,496914
1382,5	0	511712,5788	8563323,55	511,253741	815,590916	67,694	0	443,559741
1400	0	511723,015	8563337,592	511,233012	801,732961	66,5438	0	444,689212
1416,1	0	511732,6663	8563350,475	511,09169	794,034097	65,9048	0	445,18689
1433,6	0	511742,7412	8563364,779	511,111822	777,096597	64,499	0	446,612822
1448,3	0	511750,4644	8563377,28	511,127605	761,698869	63,221	0	447,906605
1460,9	0	511756,6852	8563388,234	511,301917	755,539778	62,7098	0	448,592117
1472,8	0	511762,5363	8563398,592	511,56392	747,840915	62,0708	0	449,49312
1484,7	0	511769,4143	8563408,289	511,964802	750,92046	62,3264	0	449,638402
1494,5	0	511775,583	8563415,886	512,391178	740,142051	61,4318	0	450,959378
1502,9	0	511781,2413	8563422,086	512,660901	724,744323	60,1538	0	452,507101
1512	0	511787,4407	8563428,73	513,108326	695,488641	57,7256	0	455,382726
