Dist	TrNo	X,m	Y,m	Z,m	TD, ns	Hice	Amplitud de la señal	Bed,m
83,7	0	517084,8821	8556279,193	393,201833	348,477269	28,9236	0	364,278233
90	0	517078,9922	8556280,428	391,354703	346,642042	28,7713	0	362,583403
95,4	0	517073,9386	8556281,382	389,725048	344,806815	28,619	0	361,106048
103,5	0	517066,2978	8556282,348	387,268623	342,971587	28,4666	0	358,802023
111,6	0	517058,6198	8556283,038	384,800865	326,454542	27,0957	0	357,705165
123,3	0	517047,5171	8556283,074	381,379266	319,113633	26,4864	0	354,892866
131,4	0	517039,7976	8556283,221	378,940933	304,431815	25,2678	0	353,673133
142,2	0	517029,4869	8556282,857	375,768874	304,431815	25,2678	0	350,501074
150,3	0	517021,7925	8556282,427	373,292736	295,255679	24,5062	0	348,786536
157,5	0	517014,9794	8556281,946	371,040458	282,409088	23,44	0	347,600458
166,5	0	517006,3961	8556281,501	368,389586	274,909088	22,8175	0	345,572086
173,7	0	516999,5046	8556281,81	366,334366	271,397725	22,526	0	343,808366
182,7	0	516990,9151	8556282,428	363,757667	260,386361	21,6121	0	342,145567
196,2	0	516978,0133	8556283,18	359,873114	258,551134	21,4597	0	338,413414
200,7	0	516973,6937	8556283,41	358,640317	249,374998	20,6981	0	337,942217
208,8	0	516965,9258	8556283,293	356,409172	240,198861	19,9365	0	336,472672
218,7	0	516956,3962	8556283,348	353,767591	236,528407	19,6319	0	334,135691
225	0	516950,325	8556283,593	352,121192	240,198861	19,9365	0	332,184692
236,7	0	516939,2965	8556284,012	349,234703	247,53977	20,5458	0	328,688903
246,6	0	516929,7152	8556283,49	346,884964	249,374998	20,6981	0	326,186864
253,8	0	516922,9562	8556281,762	345,142836	251,210225	20,8504	0	324,292436
261	0	516916,1448	8556280,138	343,476651	256,715907	21,3074	0	322,169251
270	0	516907,6385	8556278,053	341,439998	256,715907	21,3074	0	320,132598
277,2	0	516900,762	8556276,672	339,844537	260,386361	21,6121	0	318,232437
284,4	0	516893,8196	8556275,527	338,322629	265,892043	22,069	0	316,253629
288,9	0	516889,6574	8556274,71	336,850107	273,232952	22,6783	0	314,171807
295,2	0	516883,7404	8556273,567	335,760557	276,903406	22,983	0	312,777557
300,6	0	516878,7561	8556272,315	334,997494	286,079543	23,7446	0	311,252894
306	0	516873,8007	8556270,902	333,543103	298,926133	24,8109	0	308,732203
312,3	0	516867,7867	8556269,666	332,621488	311,772724	25,8771	0	306,744388
322,2	0	516858,4367	8556267,574	330,526052	311,772724	25,8771	0	304,648952
331,2	0	516849,7887	8556265,798	329,446388	297,090906	24,6585	0	304,787888
339,3	0	516842,2711	8556264,407	327,982514	289,749997	24,0492	0	303,933314
347,4	0	516834,7691	8556262,579	326,444776	291,585224	24,2016	0	302,243176
354,6	0	516828,051	8556260,785	325,27091	291,585224	24,2016	0	301,06931
360,9	0	516822,0674	8556259,4	324,547104	295,255679	24,5062	0	300,040904
367,2	0	516816,1704	8556258,04	323,819117	304,431815	25,2678	0	298,551317
371,7	0	516812,1588	8556256,668	322,675544	313,607951	26,0295	0	296,646044
377,1	0	516806,9816	8556255,384	321,844607	320,94886	26,6388	0	295,205807
379,8	0	516804,3873	8556254,748	321,453317	331,960224	27,5527	0	293,900617
383,4	0	516800,94	8556253,864	320,922821	333,818183	27,7069	0	293,215921
386,1	0	516798,3623	8556253,173	320,51444	337,545456	28,0163	0	292,49814
390,6	0	516794,041	8556252,066	319,926443	345,000001	28,635	0	291,291443
395,1	0	516789,733	8556250,901	319,355275	354,318183	29,4084	0	289,946875
398,7	0	516786,3079	8556249,925	318,8397	361,772729	30,0271	0	288,8126
403,2	0	516781,9901	8556248,81	318,257319	372,954547	30,9552	0	287,302119
