Dist	TrNo	X,m	Y,m	Z,m	TD, ns	Hice	Amplitud de la señal	Bed,m
236,7	0	512779,4023	8554217,959	524,213783	451,931808	37,5103	0	486,703483
243,9	0	512778,3966	8554210,854	523,644747	460,198853	38,1965	0	485,448247
250,2	0	512777,6086	8554204,628	523,106765	471,22158	39,1114	0	483,995365
256,5	0	512776,9028	8554198,387	522,61386	484,999989	40,255	0	482,35886
266,4	0	512775,7063	8554188,593	521,824652	498,778397	41,3986	0	480,426052
271,8	0	512775,0632	8554183,255	521,324878	504,289761	41,856	0	479,468878
277,2	0	512774,4062	8554177,92	520,810934	515,312488	42,7709	0	478,040034
281,7	0	512773,9	8554173,47	520,384426	523,579533	43,4571	0	476,927326
286,2	0	512773,4117	8554169,019	519,944375	529,090897	43,9145	0	476,029875
289,8	0	512772,9601	8554165,464	519,598802	540,113624	44,8294	0	474,769402
296,1	0	512772,2819	8554159,238	518,932173	551,136351	45,7443	0	473,187873
299,7	0	512771,8626	8554155,685	518,528432	556,647714	46,2018	0	472,326632
304,2	0	512771,3063	8554151,244	518,067329	573,181805	47,5741	0	470,493229
309,6	0	512770,8085	8554145,902	517,45841	581,44885	48,2603	0	469,19811
317,7	0	512769,9635	8554137,897	516,574447	581,44885	48,2603	0	468,314147
324	0	512769,3714	8554131,664	515,882778	581,44885	48,2603	0	467,622478
329,4	0	512768,7629	8554126,336	515,2539	581,44885	48,2603	0	466,9936
333	0	512768,3756	8554122,781	514,846008	584,204532	48,489	0	466,357008
337,5	0	512767,8449	8554118,338	514,371151	586,960213	48,7177	0	465,653451
342,9	0	512767,1656	8554113,008	513,868691	584,204532	48,489	0	465,379691
348,3	0	512766,6647	8554107,665	513,266159	581,44885	48,2603	0	465,005859
355,5	0	512765,8754	8554100,552	512,480788	578,693168	48,0315	0	464,449288
359,1	0	512765,4772	8554096,99	512,154673	578,693168	48,0315	0	464,123173
363,6	0	512765,0032	8554092,54	511,696458	578,693168	48,0315	0	463,664958
370,8	0	512764,0683	8554085,452	510,863363	578,693168	48,0315	0	462,831863
374,4	0	512763,61	8554081,901	510,496415	578,693168	48,0315	0	462,464915
380,7	0	512762,8867	8554075,682	509,801194	578,693168	48,0315	0	461,769694
387,9	0	512762,0392	8554068,578	508,997837	578,693168	48,0315	0	460,966337
394,2	0	512761,2428	8554062,374	508,244321	575,937486	47,8028	0	460,441521
398,7	0	512760,7539	8554057,935	507,704633	575,937486	47,8028	0	459,901833
404,1	0	512760,2738	8554052,601	507,016447	573,181805	47,5741	0	459,442347
408,6	0	512759,8328	8554048,151	506,518135	575,937486	47,8028	0	458,715335
412,2	0	512759,4298	8554044,602	506,07133	575,937486	47,8028	0	458,26853
416,7	0	512758,9185	8554040,163	505,541214	578,693168	48,0315	0	457,509714
422,1	0	512758,3127	8554034,835	504,91187	578,693168	48,0315	0	456,88037
426,6	0	512757,8072	8554030,391	504,419436	581,44885	48,2603	0	456,159136
431,1	0	512757,2552	8554025,958	503,889948	584,204532	48,489	0	455,400948
436,5	0	512756,6499	8554020,631	503,256859	578,693168	48,0315	0	455,225359
441,9	0	512756,0227	8554015,309	502,593	584,204532	48,489	0	454,104
448,2	0	512755,3543	8554009,091	501,837068	586,960213	48,7177	0	453,119368
452,7	0	512754,815	8554004,662	501,263658	578,693168	48,0315	0	453,232158
456,3	0	512754,4387	8554001,113	500,79469	578,693168	48,0315	0	452,76319
459,9	0	512754,1359	8553997,551	500,366193	578,693168	48,0315	0	452,334693
466,2	0	512753,5736	8553991,317	499,663689	575,937486	47,8028	0	451,860889
469,8	0	512753,153	8553987,768	499,232962	575,937486	47,8028	0	451,430162
475,2	0	512752,6653	8553982,433	498,561814	573,181805	47,5741	0	450,987714
477,9	0	512752,4174	8553979,768	498,204711	578,693168	48,0315	0	450,173211
482,4	0	512752,0669	8553975,319	497,625508	578,693168	48,0315	0	449,594008
486,9	0	512751,6195	8553970,88	497,046499	578,693168	48,0315	0	449,014999
490,5	0	512751,3055	8553967,322	496,598092	575,937486	47,8028	0	448,795292
495,9	0	512750,8969	8553961,982	495,908617	570,426123	47,3454	0	448,563217
501,3	0	512750,3554	8553956,659	495,195531	559,403396	46,4305	0	448,765031
504,9	0	512750,026	8553953,103	494,744865	564,914759	46,8879	0	447,856965
507,6	0	512749,7015	8553950,446	494,392749	570,426123	47,3454	0	447,047349
511,2	0	512749,3339	8553946,893	493,952309	570,426123	47,3454	0	446,606909
517,5	0	512748,69	8553940,685	493,103394	564,914759	46,8879	0	446,215494
521,1	0	512748,3022	8553937,135	492,648985	564,914759	46,8879	0	445,761085
525,6	0	512747,8079	8553932,697	492,122929	564,914759	46,8879	0	445,235029
531	0	512747,2237	8553927,369	491,479704	567,670441	47,1166	0	444,363104
534,6	0	512746,8901	8553923,812	491,03568	562,159078	46,6592	0	444,37648
539,1	0	512746,3672	8553919,387	490,424335	562,159078	46,6592	0	443,765135
542,7	0	512745,9945	8553915,834	489,978908	562,159078	46,6592	0	443,319708
546,3	0	512745,7026	8553912,267	489,586603	570,426123	47,3454	0	442,241203
551,7	0	512745,134	8553906,94	488,950274	567,670441	47,1166	0	441,833674
556,2	0	512744,6889	8553902,494	488,425144	570,426123	47,3454	0	441,079744
562,5	0	512744,1071	8553896,259	487,735856	570,426123	47,3454	0	440,390456
567,9	0	512743,6453	8553890,912	487,141937	570,426123	47,3454	0	439,796537
572,4	0	512743,1969	8553886,461	486,657452	570,426123	47,3454	0	439,312052
576,9	0	512742,815	8553882,004	486,17677	573,181805	47,5741	0	438,60267
581,4	0	512742,3504	8553877,551	485,734008	573,181805	47,5741	0	438,159908
585,9	0	512741,9563	8553873,094	485,27296	573,181805	47,5741	0	437,69886
588,6	0	512741,7034	8553870,42	485,001119	573,181805	47,5741	0	437,427019
593,1	0	512741,3573	8553865,958	484,53917	575,937486	47,8028	0	436,73637
597,6	0	512740,9674	8553861,5	484,069541	578,693168	48,0315	0	436,038041
602,1	0	512740,5817	8553857,041	483,620702	578,693168	48,0315	0	435,589202
603,9	0	512740,4098	8553855,257	483,450443	581,44885	48,2603	0	435,190143
607,5	0	512740,0556	8553851,694	483,079078	584,204532	48,489	0	434,590078
611,1	0	512739,7772	8553848,125	482,707007	586,960213	48,7177	0	433,989307
615,6	0	512739,3972	8553843,664	482,259459	589,715895	48,9464	0	433,313059
618,3	0	512739,1706	8553840,988	481,994118	589,715895	48,9464	0	433,047718
622,8	0	512738,753	8553836,532	481,539238	597,98294	49,6326	0	431,906638
629,1	0	512738,0507	8553830,301	480,931865	597,98294	49,6326	0	431,299265
635,4	0	512737,4375	8553824,067	480,296964	603,494304	50,09	0	430,206964
639	0	512737,05	8553820,5	480,00763	603,494304	50,09	0	429,91763
642,6	0	512736,7028	8553816,934	479,659818	600,738622	49,8613	0	429,798518
647,1	0	512736,2509	8553812,476	479,24906	597,98294	49,6326	0	429,61646
649,8	0	512735,9723	8553809,801	479,01486	603,494304	50,09	0	428,92486
654,3	0	512735,4931	8553805,346	478,605549	592,471577	49,1751	0	429,430449
658,8	0	512735,0603	8553800,887	478,187027	592,471577	49,1751	0	429,011927
663,3	0	512734,5428	8553796,438	477,787205	595,227259	49,4039	0	428,383305
669,6	0	512733,9198	8553790,198	477,200447	592,471577	49,1751	0	428,025347
675,9	0	512733,3662	8553783,95	476,622689	586,960213	48,7177	0	427,904989
680,4	0	512732,9449	8553779,49	476,230855	586,960213	48,7177	0	427,513155
684,9	0	512732,5094	8553775,028	475,859702	581,44885	48,2603	0	427,599402
689,4	0	512732,0969	8553770,566	475,458311	573,181805	47,5741	0	427,884211
693,9	0	512731,637	8553766,106	475,08029	567,670441	47,1166	0	427,96369
697,5	0	512731,3265	8553762,536	474,75433	562,159078	46,6592	0	428,09513
702	0	512730,7789	8553758,087	474,37242	553,892032	45,973	0	428,39942
707,4	0	512730,2843	8553752,725	473,975868	548,380669	45,5156	0	428,460268
711,9	0	512729,8024	8553748,267	473,606677	542,869305	45,0582	0	428,548477
717,3	0	512729,2273	8553742,916	473,18357	534,60226	44,372	0	428,81157
720	0	512729,0057	8553740,234	472,976352	531,846578	44,1433	0	428,833052
726,3	0	512728,3261	8553733,992	472,489326	534,60226	44,372	0	428,117326
731,7	0	512727,8306	8553728,636	472,038992	534,60226	44,372	0	427,666992
737,1	0	512727,2765	8553723,285	471,599446	529,090897	43,9145	0	427,684946
739,8	0	512727,0084	8553720,608	471,373858	526,335215	43,6858	0	427,688058
743,4	0	512726,6974	8553717,033	471,088127	531,846578	44,1433	0	426,944827
756	0	512725,45	8553704,541	470,026109	526,363633	43,6882	0	426,337909
763,2	0	512724,6549	8553697,407	469,524272	528,63636	43,8768	0	425,647472
766,8	0	512724,2059	8553693,846	469,249335	535,454542	44,4427	0	424,806635
772,2	0	512723,6147	8553688,494	468,84823	542,272724	45,0086	0	423,83963
778,5	0	512722,9685	8553682,25	468,333077	551,363633	45,7632	0	422,569877
783,9	0	512722,4991	8553676,889	467,904481	560,454542	46,5177	0	421,386781
792	0	512721,7643	8553668,856	467,20306	571,818178	47,4609	0	419,74216
799,2	0	512721,249	8553661,703	466,605219	571,818178	47,4609	0	419,144319
815,4	0	512719,5102	8553645,657	465,25776	589,999996	48,97	0	416,28776
825,3	0	512718,7138	8553635,828	464,414898	605,909087	50,2905	0	414,124398
833,4	0	512718,0623	8553627,783	463,7451	612,727269	50,8564	0	412,8887
845,1	0	512716,8788	8553616,181	462,821784	624,090905	51,7995	0	411,022284
854,1	0	512716,0838	8553607,25	462,090542	628,636359	52,1768	0	409,913742
859,5	0	512715,6554	8553601,891	461,609057	630,909087	52,3655	0	409,243557
868,5	0	512715,1446	8553592,942	460,820979	635,454541	52,7427	0	408,078279
873,9	0	512714,7886	8553587,575	460,35419	637,727268	52,9314	0	407,42279
882	0	512714,2148	8553579,524	459,676038	639,999996	53,12	0	406,556038
889,2	0	512713,7641	8553572,372	458,98776	635,454541	52,7427	0	406,24506
899,1	0	512712,834	8553562,552	458,19999	633,181814	52,5541	0	405,64589
909	0	512712,1075	8553552,713	457,399882	626,363632	51,9882	0	405,411682
919,8	0	512711,2104	8553541,998	456,426536	612,727269	50,8564	0	405,570136
930,6	0	512710,3279	8553531,27	455,569411	612,727269	50,8564	0	404,713011
940,5	0	512709,3815	8553521,453	454,723468	596,818178	49,5359	0	405,187568
953,1	0	512708,1942	8553508,957	453,645872	592,272723	49,1586	0	404,487272
959,4	0	512707,6966	8553502,702	453,084834	587,727269	48,7814	0	404,303434
968,4	0	512706,8777	8553493,776	452,293387	587,727269	48,7814	0	403,511987
975,6	0	512706,3084	8553486,638	451,559019	583,181814	48,4041	0	403,154919
982,8	0	512705,569	8553479,522	450,77328	578,63636	48,0268	0	402,74648
994,5	0	512704,5148	8553467,944	449,482999	583,181814	48,4041	0	401,078899
1002,6	0	512703,7814	8553459,945	448,484576	589,999996	48,97	0	399,514576
1008,9	0	512703,1412	8553453,733	447,660689	589,999996	48,97	0	398,690689
1014,3	0	512702,5066	8553448,413	446,994755	599,090905	49,7245	0	397,270255
1022,4	0	512701,6701	8553440,424	445,963038	605,909087	50,2905	0	395,672538
1028,7	0	512701,1293	8553434,212	445,08361	610,454541	50,6677	0	394,41591
1035,9	0	512700,4035	8553427,124	444,048686	617,272723	51,2336	0	392,815086
1044	0	512699,5615	8553419,143	442,959714	624,090905	51,7995	0	391,160214
1049,4	0	512699,0674	8553413,837	442,097379	628,636359	52,1768	0	389,920579
1057,5	0	512698,4826	8553405,86	440,840615	630,909087	52,3655	0	388,475115
1066,5	0	512697,6951	8553397,006	439,440491	626,363632	51,9882	0	387,452291
1077,3	0	512696,7972	8553386,386	437,726187	621,818178	51,6109	0	386,115287
1085,4	0	512696,0173	8553378,441	436,38195	614,999996	51,045	0	385,33695
1093,5	0	512695,4924	8553370,494	434,962095	608,181814	50,4791	0	384,482995
1099,8	0	512694,99	8553364,307	433,895905	601,363632	49,9132	0	383,982705
1107,9	0	512694,0086	8553356,408	432,480683	592,272723	49,1586	0	383,322083
1112,4	0	512693,4945	8553352,014	431,693746	589,999996	48,97	0	382,723746
1117,8	0	512692,9803	8553346,733	430,743557	583,181814	48,4041	0	382,339457
1125	0	512692,3048	8553339,697	429,376176	578,63636	48,0268	0	381,349376
1132,2	0	512691,6747	8553332,646	428,06935	578,63636	48,0268	0	380,04255
1136,7	0	512691,266	8553328,251	427,197606	555,909087	46,1405	0	381,057106
1147,5	0	512690,2458	8553317,713	425,085622	539,999997	44,82	0	380,265622
1152,9	0	512689,8756	8553312,427	424,061545	526,363633	43,6882	0	380,373345
1161	0	512689,0744	8553304,546	422,387867	514,999997	42,745	0	379,642867
1166,4	0	512688,6811	8553299,281	421,283374	508,181815	42,1791	0	379,104274
1176,3	0	512687,8004	8553289,628	419,284395	496,818179	41,2359	0	378,048495
1186,2	0	512686,8829	8553279,989	417,242985	474,090906	39,3495	0	377,893485
1190,7	0	512686,5708	8553275,6	416,312637	460,454543	38,2177	0	378,094937
1197,9	0	512686,0866	8553268,565	414,877291	451,363634	37,4632	0	377,414091
1206	0	512685,5411	8553260,666	413,22554	433,181816	35,9541	0	377,27144
1210,5	0	512685,353	8553256,264	412,322599	419,545452	34,8223	0	377,500299
1216,8	0	512684,8813	8553250,119	411,023088	410,454543	34,0677	0	376,955388
1223,1	0	512684,2112	8553243,995	409,776363	401,363634	33,3132	0	376,463163
1231,2	0	512683,242	8553236,122	408,219435	385,454544	31,9927	0	376,226735
1237,5	0	512682,7471	8553229,958	407,048556	380,909089	31,6155	0	375,433056
1242	0	512682,4934	8553225,54	406,249776	380,909089	31,6155	0	374,634276
1246,5	0	512682,1722	8553221,112	405,51535	380,909089	31,6155	0	373,89985
1249,2	0	512681,9267	8553218,459	405,081199	378,636362	31,4268	0	373,654399
1254,6	0	512681,4019	8553213,156	404,215987	380,909089	31,6155	0	372,600487
1259,1	0	512681,0435	8553208,72	403,551281	383,181816	31,8041	0	371,747181
1265,4	0	512680,5252	8553202,508	402,643857	383,181816	31,8041	0	370,839757
1271,7	0	512680,1134	8553196,283	401,77546	376,363635	31,2382	0	370,53726
1277,1	0	512679,6052	8553190,958	401,049689	378,636362	31,4268	0	369,622889
1281,6	0	512679,1422	8553186,518	400,484121	380,909089	31,6155	0	368,868621
1287	0	512678,8024	8553181,17	399,855385	385,454544	31,9927	0	367,862685
1292,4	0	512678,2767	8553175,83	399,267724	385,454544	31,9927	0	367,275024
1296,9	0	512677,9827	8553171,364	398,802954	387,727271	32,1814	0	366,621554
1302,3	0	512677,5702	8553166,006	398,281873	387,727271	32,1814	0	366,100473
1306,8	0	512677,1307	8553161,555	397,81087	387,727271	32,1814	0	365,62947
1313,1	0	512676,7477	8553155,293	397,243402	392,272725	32,5586	0	364,684802
1317,6	0	512676,4212	8553150,822	396,884735	394,545453	32,7473	0	364,137435
1322,1	0	512675,94	8553146,364	396,540881	396,81818	32,9359	0	363,604981
1325,7	0	512675,6513	8553142,79	396,243617	401,363634	33,3132	0	362,930417
1331,1	0	512675,1524	8553137,428	395,869963	408,181816	33,8791	0	361,990863
1335,6	0	512674,7838	8553132,954	395,579044	414,999998	34,445	0	361,134044
1338,3	0	512674,6436	8553130,266	395,41668	421,81818	35,0109	0	360,40578
1344,6	0	512674,0509	8553124,01	395,089514	428,636361	35,5768	0	359,512714
1346,4	0	512673,8669	8553122,224	394,968446	433,181816	35,9541	0	359,014346
1350,9	0	512673,5546	8553117,74	394,79517	444,545452	36,8973	0	357,89787
1353,6	0	512673,2236	8553115,065	394,666176	455,909088	37,8405	0	356,825676
1358,1	0	512672,8936	8553110,584	394,49426	464,999997	38,595	0	355,89926
1360,8	0	512672,6743	8553107,896	394,396964	469,545452	38,9723	0	355,424664
1365,3	0	512672,1508	8553103,429	394,279797	464,999997	38,595	0	355,684797
1370,7	0	512671,6061	8553098,06	394,127572	465,056817	38,5997	0	355,527872
1373,4	0	512671,4383	8553095,367	394,056604	481,107953	39,932	0	354,124604
1377	0	512671,0784	8553091,788	393,99497	481,107953	39,932	0	354,06297
1378,8	0	512671,0224	8553089,991	393,942122	481,107953	39,932	0	354,010122
1384,2	0	512670,5066	8553084,62	393,845364	481,107953	39,932	0	353,913364
1388,7	0	512670,0508	8553080,145	393,800353	484,31818	40,1984	0	353,601953
1396,8	0	512669,3305	8553072,081	393,696506	484,31818	40,1984	0	353,498106
1404,9	0	512668,6338	8553064,018	393,688445	490,738635	40,7313	0	352,957145
1409,4	0	512668,1382	8553059,547	393,697817	493,948862	40,9978	0	352,700017
1412,1	0	512667,8817	8553056,861	393,69569	500,369316	41,5307	0	352,16499
1416,6	0	512667,5776	8553052,372	393,761972	503,579544	41,7971	0	351,964872
1420,2	0	512667,2528	8553048,787	393,741597	506,789771	42,0635	0	351,678097
1425,6	0	512666,7358	8553043,412	393,772212	519,63068	43,1293	0	350,642912
1429,2	0	512666,4664	8553039,824	393,77209	522,840907	43,3958	0	350,37629
1432,8	0	512666,1093	8553036,242	393,797493	532,471589	44,1951	0	349,602393
1435,5	0	512665,8629	8553033,554	393,826512	548,522725	45,5274	0	348,299112
1440,9	0	512665,3562	8553028,179	393,918931	561,363634	46,5932	0	347,325731
1446,3	0	512664,8974	8553022,8	393,972271	574,204543	47,659	0	346,313271
1450,8	0	512664,5138	8553018,318	394,070177	587,045452	48,7248	0	345,345377
1455,3	0	512664,1237	8553013,84	394,183264	596,676134	49,5241	0	344,659164
1460,7	0	512663,576	8553008,47	394,31147	619,147725	51,3893	0	342,92217
1467,9	0	512662,9925	8553001,296	394,464	625,568179	51,9222	0	342,5418
1471,5	0	512662,6342	8552997,716	394,511518	635,198861	52,7215	0	341,790018
1475,1	0	512662,2849	8552994,133	394,575118	644,829543	53,5209	0	341,054218
1478,7	0	512662,0298	8552990,544	394,675046	667,301133	55,386	0	339,289046
1481,4	0	512661,8182	8552987,854	394,768292	670,511361	55,6524	0	339,115892
1486,8	0	512661,282	8552982,487	394,802942	676,931815	56,1853	0	338,617642
1489,5	0	512661,1273	8552979,793	394,84202	683,35227	56,7182	0	338,12382
1494	0	512660,8383	8552975,304	394,939963	696,193179	57,784	0	337,155963
1498,5	0	512660,4627	8552970,82	394,975559	702,613633	58,3169	0	336,658659
1503,9	0	512659,9927	8552965,442	395,095268	715,454542	59,3827	0	335,712568
1507,5	0	512659,6557	8552961,858	395,080136	725,085224	60,1821	0	334,898036
1511,1	0	512659,3972	8552958,269	395,141619	734,715906	60,9814	0	334,160219
1515,6	0	512659,0029	8552953,787	395,199508	744,346587	61,7808	0	333,418708
1519,2	0	512658,6939	8552950,201	395,251566	753,977269	62,5801	0	332,671466
1522,8	0	512658,4469	8552946,61	395,32301	757,187496	62,8466	0	332,47641
1528,2	0	512658,0464	8552941,226	395,364506	766,818178	63,6459	0	331,718606
1532,7	0	512657,6199	8552936,748	395,41124	776,44886	64,4453	0	330,96594
1537,2	0	512657,2333	8552932,266	395,475164	789,289769	65,511	0	329,964164
1541,7	0	512656,9149	8552927,785	395,550531	795,710223	66,0439	0	329,506631
1545,3	0	512656,6164	8552924,199	395,578397	798,920451	66,3104	0	329,267997
1549,8	0	512656,1472	8552919,725	395,671553	811,76136	67,3762	0	328,295353
1551,6	0	512655,9928	8552917,932	395,662651	824,602269	68,442	0	327,220651
1554,3	0	512655,7983	8552915,24	395,692814	827,812496	68,7084	0	326,984414
1557,9	0	512655,5548	8552911,65	395,725442	837,443178	69,5078	0	326,217642
1561,5	0	512655,2681	8552908,064	395,807353	843,863632	70,0407	0	325,766653
1566	0	512654,9177	8552903,578	395,856972	850,284087	70,5736	0	325,283372
1568,7	0	512654,7034	8552900,887	395,873898	859,914768	71,3729	0	324,500998
1573,2	0	512654,3526	8552896,404	395,968771	872,755677	72,4387	0	323,530071
1577,7	0	512653,9629	8552891,923	396,026633	875,965905	72,7052	0	323,321433
1579,5	0	512653,816	8552890,129	396,052083	879,176132	72,9716	0	323,080483
1584	0	512653,4646	8552885,644	396,055124	895,227268	74,3039	0	321,751224
1586,7	0	512653,2206	8552882,955	396,060959	904,85795	75,1032	0	320,957759
1590,3	0	512652,8945	8552879,371	396,11026	911,278404	75,6361	0	320,47416
1594,8	0	512652,5484	8552874,888	396,146065	917,698859	76,169	0	319,977065
1597,5	0	512652,361	8552872,196	396,184286	924,119313	76,7019	0	319,482386
1602	0	512651,9911	8552867,711	396,214215	920,909086	76,4355	0	319,778715
1604,7	0	512651,8194	8552865,018	396,273474	940,17045	78,0341	0	318,239374
1606,5	0	512651,7229	8552863,222	396,338012	946,590904	78,567	0	317,771012
1608,3	0	512651,6019	8552861,427	396,367652	949,801131	78,8335	0	317,534152
1613,7	0	512651,2293	8552856,041	396,43948	953,011359	79,0999	0	317,33958
1617,3	0	512650,9806	8552852,452	396,463727	965,852268	80,1657	0	316,298027
1621,8	0	512650,6097	8552847,97	396,59019	972,272722	80,6986	0	315,89159
1625,4	0	512650,3938	8552844,378	396,666413	981,903404	81,498	0	315,168413
1630,8	0	512649,9519	8552838,999	396,755128	991,534086	82,2973	0	314,457828
1634,4	0	512649,6729	8552835,41	396,8103	997,95454	82,8302	0	313,9801
1638	0	512649,3955	8552831,822	396,873903	1023,636358	84,9618	0	311,912103
1642,5	0	512648,9973	8552827,341	396,908816	1036,477267	86,0276	0	310,881216
1646,1	0	512648,7377	8552823,752	396,929031	1055,738631	87,6263	0	309,302731
1649,7	0	512648,4878	8552820,161	396,959781	1062,159085	88,1592	0	308,800581
1655,1	0	512648,0518	8552814,779	396,989031	1078,210222	89,4914	0	307,497631
1659,6	0	512647,7756	8552810,291	397,115163	1084,630676	90,0243	0	307,090863
1665	0	512647,3072	8552804,915	397,255181	1094,261358	90,8237	0	306,431481
1671,3	0	512646,8105	8552798,64	397,377398	1107,102267	91,8895	0	305,487898
1676,7	0	512646,3121	8552793,266	397,529107	1119,943176	92,9553	0	304,573807
1682,1	0	512645,8891	8552787,885	397,645753	1113,522721	92,4224	0	305,223353
1686,6	0	512645,6095	8552783,396	397,693823	1116,732949	92,6888	0	305,005023
1690,2	0	512645,365	8552779,805	397,741351	1119,943176	92,9553	0	304,786051
1693,8	0	512645,1269	8552776,214	397,80341	1129,573858	93,7546	0	304,04881
1696,5	0	512644,9266	8552773,523	397,867598	1132,784085	94,0211	0	303,846498
1701	0	512644,5782	8552769,04	398,003235	1135,994312	94,2875	0	303,715735
1705,5	0	512644,2709	8552764,553	398,088606	1139,204539	94,554	0	303,534606
1710	0	512643,9321	8552760,068	398,198058	1142,414767	94,8204	0	303,377658
1714,5	0	512643,5154	8552755,591	398,142755	1145,624994	95,0869	0	303,055855
1719	0	512642,9913	8552751,123	398,190609	1148,835221	95,3533	0	302,837309
1723,5	0	512642,6859	8552746,638	398,275362	1152,045448	95,6198	0	302,655562
1728	0	512642,3891	8552742,155	398,425498	1158,465903	96,1527	0	302,272798
1731,6	0	512642,1639	8552738,565	398,555761	1164,886357	96,6856	0	301,870161
1736,1	0	512641,7148	8552734,091	398,686019	1168,096585	96,952	0	301,734019
1741,5	0	512641,1839	8552728,721	398,80245	1177,727266	97,7514	0	301,05105
1746	0	512640,7755	8552724,242	398,90487	1180,937494	98,0178	0	300,88707
1749,6	0	512640,4422	8552720,66	398,86537	1184,147721	98,2843	0	300,58107
1754,1	0	512640,0023	8552716,184	399,000397	1190,568175	98,8172	0	300,183197
1759,5	0	512639,536	8552710,807	399,115499	1193,778403	99,0836	0	300,031899
1764	0	512639,1037	8552706,33	399,253527	1200,198857	99,6165	0	299,637027
1768,5	0	512638,6763	8552701,855	399,412644	1209,829539	100,4158	0	298,996844
1772,1	0	512638,3587	8552698,27	399,48073	1203,409084	99,883	0	299,59773
1776,6	0	512638,0293	8552693,784	399,531201	1209,829539	100,4158	0	299,115401
1781,1	0	512637,6395	8552689,304	399,677555	1200,198857	99,6165	0	300,061055
1788,3	0	512637,0085	8552682,139	399,829099	1200,198857	99,6165	0	300,212599
1792,8	0	512636,6548	8552677,656	399,926029	1196,98863	99,3501	0	300,575929
1799,1	0	512636,0947	8552671,384	400,10758	1184,147721	98,2843	0	301,82328
1805,4	0	512635,4799	8552665,12	400,285034	1168,096585	96,952	0	303,333034
1810,8	0	512634,9482	8552659,751	400,442673	1155,255676	95,8862	0	304,556473
1816,2	0	512634,4514	8552654,379	400,635987	1135,994312	94,2875	0	306,348487
1818,9	0	512634,1668	8552651,698	400,750252	1116,732949	92,6888	0	308,061452
1820,7	0	512634,027	8552649,906	400,843637	1107,102267	91,8895	0	308,954137
1824,3	0	512633,6176	8552646,334	400,989932	1091,051131	90,5572	0	310,432732
1827,9	0	512633,406	8552642,745	401,145067	1078,210222	89,4914	0	311,653667
1831,5	0	512633,1565	8552639,157	401,285245	1068,57954	88,6921	0	312,593145
