Dist	TrNo	X,m	Y,m	Z,m	TD, ns	Hice	Amplitud de la señal	Bed,m
58,8	0	511735,177	8563365,609	511,387318	662,244311	54,9663	0	456,421018
70	0	511728,4369	8563356,667	511,291451	683,892038	56,763	0	454,528451
86,8	0	511718,2172	8563343,335	511,414798	709,147719	58,8593	0	452,555498
107,1	0	511706,0522	8563327,087	511,497413	739,613643	61,3879	0	450,109513
124,6	0	511695,5937	8563313,058	511,541941	755,840916	62,7348	0	448,807141
147,7	0	511681,9179	8563294,446	511,725276	774,772735	64,3061	0	447,419176
172,2	0	511667,0767	8563274,957	511,632821	791,000008	65,653	0	445,979821
186,2	0	511658,6168	8563263,805	511,584296	801,81819	66,5509	0	445,033396
205,1	0	511647,0808	8563248,839	511,401569	812,636372	67,4488	0	443,952769
220,5	0	511637,7372	8563236,601	511,170217	826,159099	68,5712	0	442,599017
237,3	0	511627,4343	8563223,336	510,932207	839,681827	69,6936	0	441,238607
252,7	0	511617,8743	8563211,268	510,635385	855,9091	71,0405	0	439,594885
270,9	0	511606,6376	8563196,959	510,241495	866,727282	71,9384	0	438,303095
287,7	0	511596,3156	8563183,712	509,82747	882,954555	73,2852	0	436,54227
305,2	0	511585,4441	8563170,008	509,385065	899,181828	74,6321	0	434,752965
324,8	0	511573,5756	8563154,423	508,857993	910,00001	75,53	0	433,327993
340,9	0	511564,115	8563141,408	508,375298	923,522737	76,6524	0	431,722898
359,8	0	511552,8367	8563126,26	507,673933	928,931828	77,1013	0	430,572633
381,5	0	511539,7032	8563109,006	506,908952	947,863647	78,6727	0	428,236252
407,4	0	511523,799	8563088,588	506,014212	958,681828	79,5706	0	426,443612
425,6	0	511512,5295	8563074,318	505,282339	980,318192	81,3664	0	423,915939
445,9	0	511499,8292	8563058,502	504,513866	993,84092	82,4888	0	422,025066
465,5	0	511487,7488	8563043,09	503,742923	1004,659102	83,3867	0	420,356223
487,2	0	511474,2258	8563026,145	502,823518	1015,477284	84,2846	0	418,538918
508,2	0	511461,2009	8563009,696	501,99225	1026,295466	85,1825	0	416,80975
522,9	0	511452,1151	8562998,16	501,371638	1020,886375	84,7336	0	416,638038
539,7	0	511441,6714	8562985,022	500,665328	1018,181829	84,5091	0	416,156228
557,2	0	511430,8657	8562971,274	500,020059	1010,068193	83,8357	0	416,184359
573,3	0	511420,9947	8562958,571	499,456208	1010,068193	83,8357	0	415,620508
594,3	0	511408,026	8562942,078	498,655146	1012,772738	84,0601	0	414,595046
607,6	0	511399,8227	8562931,618	498,278018	1012,772738	84,0601	0	414,217918
623,7	0	511389,7439	8562919,074	497,762841	1029,000011	85,407	0	412,355841
646,1	0	511376,0075	8562901,393	497,15414	1020,886375	84,7336	0	412,42054
667,8	0	511362,7013	8562884,264	496,523965	1015,477284	84,2846	0	412,239365
693	0	511347,4052	8562864,249	495,937985	1007,363647	83,6112	0	412,326785
711,2	0	511336,1815	8562849,927	495,703812	1001,954556	83,1622	0	412,541612
731,5	0	511324,0974	8562833,622	495,663081	1001,954556	83,1622	0	412,500881
748,3	0	511313,8741	8562820,298	495,96294	1001,954556	83,1622	0	412,80074
763,7	0	511304,298	8562808,255	496,572055	1032,954552	85,7352	0	410,836855
776,3	0	511296,4569	8562798,413	497,165771	1036,306824	86,0135	0	411,152271
793,1	0	511285,9111	8562785,375	498,143851	1022,897733	84,9005	0	413,243351
808,5	0	511276,2845	8562773,396	499,110197	1006,13637	83,5093	0	415,600897
824,6	0	511266,263	8562760,84	500,130313	999,431824	82,9528	0	417,177513
840,7	0	511256,3683	8562748,189	501,220075	992,727279	82,3964	0	418,823675
857,5	0	511246,0748	8562734,955	502,266831	992,727279	82,3964	0	419,870431
872,9	0	511236,7363	8562722,74	503,052927	986,022733	81,8399	0	421,213027
877,8	0	511233,843	8562718,795	503,323888	935,738642	77,6663	0	425,657588
893,2	0	511224,8392	8562706,33	504,127047	905,568187	75,1622	0	428,964847
914,9	0	511211,8519	8562688,973	505,045581	868,693187	72,1015	0	432,944081
926,8	0	511204,6947	8562679,48	505,507328	858,636369	71,2668	0	434,240528
938	0	511198,0965	8562670,441	505,915061	848,579551	70,4321	0	435,482961
952,7	0	511189,4094	8562658,596	506,442833	805,000005	66,815	0	439,627833
964,6	0	511182,0749	8562649,233	506,821173	751,363641	62,3632	0	444,457973
976,5	0	511174,4581	8562640,098	507,154959	711,136368	59,0243	0	448,130659
989,8	0	511165,9992	8562629,849	507,616163	667,556822	55,4072	0	452,208963
1007,3	0	511154,9431	8562616,301	508,235877	603,86364	50,1207	0	458,115177
1018,5	0	511147,8488	8562607,651	508,745113	553,579549	45,9471	0	462,798013
1032,5	0	511139,0716	8562596,769	509,425458	476,477275	39,5476	0	469,877858
1046,5	0	511130,5727	8562585,674	510,191957	429,545457	35,6523	0	474,539657
1065,4	0	511119,2299	8562570,629	511,612426	382,613638	31,7569	0	479,855526
1081,5	0	511109,491	8562557,885	512,97147	345,738638	28,6963	0	484,27517
1097,6	0	511099,7117	8562545,165	514,29251	318,920456	26,4704	0	487,82211
