Dist	TrNo	X,m	Y,m	Z,m	TD, ns	Hice	Amplitud de la señal	Bed,m
83,942	0	512179,7533	8563827,469	561,246178	203	16,849	0	544,397178
108,51	0	512162,6026	8563800,518	554,504709	189	15,687	0	538,817709
127,96	0	512149,6489	8563780,626	549,896466	185,5	15,3965	0	534,499966
148,433	0	512137,6737	8563762,207	547,121987	171,5	14,2345	0	532,887487
167,883	0	512127,8842	8563747,269	546,368628	206,5	17,1395	0	529,229128
195,522	0	512111,9595	8563721,575	546,459276	248,5	20,6255	0	525,833776
213,949	0	512098,3877	8563699,527	546,929484	283,5	23,5305	0	523,398984
233,399	0	512082,5152	8563674,298	547,1329	325,5	27,0165	0	520,1164
263,085	0	512060,7851	8563638,49	546,600674	353,5	29,3405	0	517,260174
292,772	0	512036,8573	8563599,216	544,262858	378	31,374	0	512,888858
321,435	0	512013,0967	8563560,724	539,799845	392	32,536	0	507,263845
335,766	0	512003,0061	8563544,661	537,288782	427	35,441	0	501,847782
365,453	0	511981,9087	8563511,138	530,97596	402,5	33,4075	0	497,56846
394,116	0	511959,9706	8563475,46	523,866219	395,5	32,8265	0	491,039719
425,85	0	511938,6406	8563440,952	518,476978	406	33,698	0	484,778978
448,371	0	511925,0897	8563418,943	516,850094	416,5	34,5695	0	482,280594
473,963	0	511911,0569	8563396,367	515,7573	451,5	37,4745	0	478,2828
486,247	0	511903,8791	8563384,881	515,41705	472,5	39,2175	0	476,19955
513,886	0	511888,6081	8563360,603	515,022654	493,5	40,9605	0	474,062154
536,407	0	511875,9363	8563340,508	514,968067	490	40,67	0	474,298067
568,141	0	511855,6232	8563307,921	514,997509	504	41,832	0	473,165509
596,804	0	511836,7176	8563277,673	514,723478	504	41,832	0	472,891478
621,373	0	511819,8569	8563250,916	514,405019	521,5	43,2845	0	471,120519
649,012	0	511801,4322	8563221,257	513,927949	528,5	43,8655	0	470,062449
675,627	0	511783,5766	8563192,961	513,392658	556,5	46,1895	0	467,203158
692,006	0	511773,3096	8563176,615	513,079309	574	47,642	0	465,437309
706,338	0	511764,1352	8563161,893	512,870709	598,5	49,6755	0	463,195209
721,693	0	511754,6226	8563146,683	512,760298	609	50,547	0	462,213298
738,072	0	511746,1521	8563133,013	512,711816	619,5	51,4185	0	461,293316
754,451	0	511738,2001	8563119,999	512,833907	626,5	51,9995	0	460,834407
770,829	0	511730,2865	8563107,111	513,047555	644	53,452	0	459,595555
789,256	0	511720,5022	8563091,13	513,184018	658	54,614	0	458,570018
805,635	0	511712,4491	8563078,059	513,408171	665	55,195	0	458,213171
826,108	0	511702,3907	8563061,855	513,722124	682,5	56,6475	0	457,074624
841,463	0	511694,6054	8563049,413	513,947411	682,5	56,6475	0	457,299911
855,795	0	511686,3033	8563036,286	514,242606	675,5	56,0665	0	458,176106
873,197	0	511676,3062	8563020,233	514,633982	668,5	55,4855	0	459,148482
888,552	0	511666,6849	8563004,61	514,802586	658	54,614	0	460,188586
903,908	0	511656,3081	8562988,013	514,798593	647,5	53,7425	0	461,056093
916,192	0	511647,8427	8562974,882	514,780275	602,926154	50,0429	0	464,737375
924,381	0	511642,1089	8562965,946	514,6098	570,267062	47,3322	0	467,2776
937,689	0	511633,1873	8562952,056	514,037226	537,60797	44,6215	0	469,415726
945,878	0	511628,0454	8562943,846	513,77275	504,948878	41,9108	0	471,86195
957,139	0	511621,4726	8562933,27	513,4338	472,289786	39,2001	0	474,2337
969,423	0	511613,978	8562921,007	512,757326	442,352285	36,7152	0	476,042126
988,873	0	511601,897	8562901,473	512,159426	423,301148	35,134	0	477,025426
1003,204	0	511592,7121	8562887,017	511,872864	406,971602	33,7786	0	478,094264
1021,631	0	511582,8312	8562872,25	512,021689	396,085238	32,8751	0	479,146589
