Dist	TrNo	X,m	Y,m	Z,m	TD, ns	Hice	Amplitud de la señal	Bed,m
160,8	0	513205,1265	8551370,879	330,608354	407,500011	33,8225	0	296,785854
163,2	0	513203,6913	8551368,957	330,681288	411,863647	34,1847	0	296,496588
167,2	0	513201,2829	8551365,766	330,801232	416,227284	34,5469	0	296,254332
170,4	0	513199,3824	8551363,195	330,939872	420,59092	34,909	0	296,030872
176	0	513196,053	8551358,697	331,074143	431,500011	35,8145	0	295,259643
179,2	0	513194,0404	8551356,21	331,115009	435,863648	36,1767	0	294,938309
182,4	0	513192,0582	8551353,705	331,205999	438,045466	36,3578	0	294,848199
184	0	513191,1214	8551352,411	331,283364	444,590921	36,901	0	294,382364
188	0	513188,732	8551349,206	331,408122	448,954557	37,2632	0	294,144922
190,4	0	513187,2309	8551347,334	331,448509	451,136376	37,4443	0	294,004209
192,8	0	513185,7486	8551345,452	331,57477	455,500012	37,8065	0	293,76827
195,2	0	513184,2705	8551343,57	331,754177	455,500012	37,8065	0	293,947677
197,6	0	513182,8129	8551341,671	331,926296	459,863649	38,1687	0	293,757596
200,8	0	513180,891	8551339,118	332,058022	459,863649	38,1687	0	293,889322
202,4	0	513179,9015	8551337,864	332,066285	462,045467	38,3498	0	293,716485
205,6	0	513177,8439	8551335,421	332,217851	470,77274	39,0741	0	293,143751
207,2	0	513176,8344	8551334,185	332,340027	472,954558	39,2552	0	293,084827
209,6	0	513175,3666	8551332,296	332,52756	477,318195	39,6174	0	292,91016
213,6	0	513172,9679	8551329,105	332,763739	481,681831	39,9796	0	292,784139
216,8	0	513171,0353	8551326,561	332,935335	490,409104	40,704	0	292,231335
220	0	513169,0382	8551324,064	333,016481	492,590922	40,885	0	292,131481
224	0	513166,663	8551320,859	333,302136	494,772741	41,0661	0	292,236036
227,2	0	513164,7438	8551318,302	333,401375	496,954559	41,2472	0	292,154175
231,2	0	513162,2561	8551315,175	333,535572	503,500014	41,7905	0	291,745072
233,6	0	513160,8038	8551313,27	333,674817	512,227287	42,5149	0	291,159917
236	0	513159,3791	8551311,352	333,890517	514,409105	42,696	0	291,194517
237,6	0	513158,4285	8551310,069	333,988349	516,590923	42,877	0	291,111349
241,6	0	513155,9941	8551306,905	334,229345	525,318196	43,6014	0	290,627945
244	0	513154,556	8551304,999	334,466572	527,500014	43,7825	0	290,684072
245,6	0	513153,5886	8551303,732	334,603	536,227287	44,5069	0	290,0961
248,8	0	513151,6474	8551301,194	334,757485	542,772742	45,0501	0	289,707385
252	0	513149,7308	8551298,653	335,086853	555,863652	46,1367	0	288,950153
256	0	513147,379	8551295,462	335,586722	566,772743	47,0421	0	288,544622
259,2	0	513145,3976	8551292,96	335,820474	568,954561	47,2232	0	288,597274
262,4	0	513143,4037	8551290,468	336,039421	575,500016	47,7665	0	288,272921
264	0	513142,4261	8551289,206	336,15554	577,681834	47,9476	0	288,20794
268	0	513140,0358	8551286,009	336,397643	582,04547	48,3098	0	288,087843
270,4	0	513138,5626	8551284,121	336,546486	588,590925	48,853	0	287,693486
272,8	0	513137,1103	8551282,227	336,795547	595,13638	49,3963	0	287,399247
275,2	0	513135,6748	8551280,32	337,048982	599,500016	49,7585	0	287,290482
276,8	0	513134,712	8551279,048	337,160282	601,681835	49,9396	0	287,220682
280	0	513132,8625	8551276,441	337,285173	597,318198	49,5774	0	287,707773
282,4	0	513131,3637	8551274,573	337,419334	588,590925	48,853	0	288,566334
284,8	0	513129,8426	8551272,722	337,532122	586,409107	48,672	0	288,860122
286,4	0	513128,867	8551271,463	337,671975	584,227289	48,4909	0	289,181075
289,6	0	513126,9133	8551268,941	337,905158	579,863652	48,1287	0	289,776458
292	0	513125,4695	8551267,04	338,111907	579,863652	48,1287	0	289,983207
295,2	0	513123,5059	8551264,524	338,329964	577,681834	47,9476	0	290,382364
297,6	0	513122,0432	8551262,632	338,5193	577,681834	47,9476	0	290,5717
300	0	513120,6323	8551260,7	338,697018	573,318197	47,5854	0	291,111618
301,6	0	513119,6821	8551259,423	338,848509	571,136379	47,4043	0	291,444209
306,4	0	513116,8371	8551255,57	339,14349	568,954561	47,2232	0	291,92029
311,2	0	513113,9213	8551251,779	339,490919	568,954561	47,2232	0	292,267719
315,2	0	513111,5518	8551248,571	339,780197	575,500016	47,7665	0	292,013697
317,6	0	513110,1115	8551246,654	339,879826	579,863652	48,1287	0	291,751126
323,2	0	513106,7471	8551242,184	340,080537	579,863652	48,1287	0	291,951837
325,6	0	513105,3052	8551240,268	340,143282	579,863652	48,1287	0	292,014582
329,6	0	513103,0621	8551236,972	340,388451	579,863652	48,1287	0	292,259751
333,6	0	513100,579	8551233,846	340,589549	579,863652	48,1287	0	292,460849
336	0	513099,1271	8551231,957	340,875601	579,863652	48,1287	0	292,746901
340	0	513096,77	8551228,737	341,114135	577,681834	47,9476	0	293,166535
344,8	0	513093,7053	8551225,058	341,259986	577,681834	47,9476	0	293,312386
350,4	0	513090,2124	8551220,693	341,563089	575,500016	47,7665	0	293,796589
354,4	0	513087,7517	8551217,546	341,740766	575,500016	47,7665	0	293,974266
356,8	0	513086,3078	8551215,636	341,902753	582,04547	48,3098	0	293,592953
359,2	0	513084,9121	8551213,69	342,044415	588,772738	48,8681	0	293,176315
361,6	0	513083,4361	8551211,801	342,159832	591,431828	49,0888	0	293,071032
366,4	0	513080,5985	8551207,942	342,351692	596,75001	49,5302	0	292,821492
368,8	0	513079,125	8551206,051	342,432905	602,068192	49,9717	0	292,461205
373,6	0	513076,0853	8551202,34	342,566523	602,068192	49,9717	0	292,594823
379,2	0	513072,7341	8551197,861	342,729246	610,045465	50,6338	0	292,095446
383,2	0	513070,3853	8551194,63	342,890773	618,022738	51,2959	0	291,594873
386,4	0	513068,4687	8551192,071	342,930274	626,000011	51,958	0	290,972274
390,4	0	513066,0668	8551188,877	343,100194	628,659102	52,1787	0	290,921494
394,4	0	513063,7156	8551185,646	343,258317	641,954557	53,2822	0	289,976117
397,6	0	513061,7923	8551183,094	343,378262	649,93183	53,9443	0	289,433962
402,4	0	513058,903	8551179,266	343,523189	641,954557	53,2822	0	290,240989
408,8	0	513055,2	8551174,051	343,70363	649,93183	53,9443	0	289,75933
411,2	0	513053,7432	8551172,147	343,768536	655,250012	54,3857	0	289,382836
415,2	0	513051,295	8551168,986	343,809674	673,863649	55,9307	0	287,878974
420,8	0	513047,8599	8551164,567	343,944111	695,136377	57,6963	0	286,247811
425,6	0	513044,9916	8551160,724	344,134849	703,11365	58,3584	0	285,776449
429,6	0	513042,6331	8551157,501	344,34833	708,431832	58,7998	0	285,54853
436	0	513038,7653	8551152,411	344,582398	719,068196	59,6827	0	284,899698
440	0	513036,3426	8551149,236	344,743473	721,727287	59,9034	0	284,840073
444,8	0	513033,5294	8551145,36	345,031623	732,363651	60,7862	0	284,245423
449,6	0	513030,5416	8551141,61	345,131353	735,022742	61,0069	0	284,124453
452,8	0	513028,6096	8551139,065	345,284973	743,000015	61,669	0	283,615973
455,2	0	513027,1234	8551137,183	345,385795	740,340924	61,4483	0	283,937495
459,2	0	513024,7542	8551133,966	345,55805	737,681833	61,2276	0	284,33045
462,4	0	513022,7808	8551131,45	345,631445	743,000015	61,669	0	283,962445
465,6	0	513020,8255	8551128,918	345,693225	750,977288	62,3311	0	283,362125
469,6	0	513018,478	8551125,688	345,897198	753,636379	62,5518	0	283,345398
475,2	0	513015,1012	8551121,226	345,951501	761,613652	63,2139	0	282,737601
480,8	0	513011,8071	8551116,709	346,264028	764,272743	63,4346	0	282,829428
484	0	513009,9558	8551114,109	346,449195	761,613652	63,2139	0	283,235295
488,8	0	513006,9584	8551110,366	346,379399	750,977288	62,3311	0	284,048299
492,8	0	513004,6105	8551107,142	346,665859	745,659106	61,8897	0	284,776159
496	0	513002,8172	8551104,501	346,87847	732,363651	60,7862	0	286,09227
500	0	513000,3387	8551101,366	346,921582	729,70456	60,5655	0	286,356082
503,2	0	512998,3895	8551098,835	347,006345	724,386378	60,1241	0	286,882245
508	0	512995,4874	8551095,018	347,210181	719,068196	59,6827	0	287,527481
510,4	0	512994,0255	8551093,119	347,330176	719,068196	59,6827	0	287,647476
514,4	0	512991,5943	8551089,948	347,496701	713,750014	59,2412	0	288,255501
516	0	512990,628	8551088,677	347,596937	711,090923	59,0205	0	288,576437
518,4	0	512989,1868	8551086,759	347,675684	711,090923	59,0205	0	288,655184
520	0	512988,2378	8551085,473	347,734291	711,090923	59,0205	0	288,713791
522,4	0	512986,8225	8551083,548	347,962281	708,431832	58,7998	0	289,162481
525,6	0	512984,911	8551080,988	348,116564	708,431832	58,7998	0	289,316764
528	0	512983,4616	8551079,076	348,135438	700,454559	58,1377	0	289,997738
530,4	0	512981,9876	8551077,184	348,205395	716,409105	59,462	0	288,743395
534,4	0	512979,6061	8551073,977	348,393544	716,409105	59,462	0	288,931544
539,2	0	512976,7435	8551070,133	348,558174	716,409105	59,462	0	289,096174
543,2	0	512974,2838	8551066,986	348,614026	716,409105	59,462	0	289,152026
545,6	0	512972,814	8551065,096	348,602436	716,409105	59,462	0	289,140436
548	0	512971,4105	8551063,152	348,698142	719,068196	59,6827	0	289,015442
550,4	0	512969,9654	8551061,238	348,799117	724,386378	60,1241	0	288,675017
553,6	0	512968,0454	8551058,682	348,929194	727,045469	60,3448	0	288,584394
556,8	0	512966,1271	8551056,126	349,091468	721,727287	59,9034	0	289,188068
560	0	512964,121	8551053,64	349,272648	721,727287	59,9034	0	289,369248
564	0	512961,6724	8551050,485	349,404974	729,70456	60,5655	0	288,839474
568	0	512959,3079	8551047,264	349,571398	729,70456	60,5655	0	289,005898
574,4	0	512955,4236	8551042,183	349,744874	732,363651	60,7862	0	288,958674
578,4	0	512953,0172	8551038,995	349,95083	740,340924	61,4483	0	288,50253
583,2	0	512950,146	8551035,156	350,154991	745,659106	61,8897	0	288,265291
588	0	512947,3533	8551031,261	350,394222	750,977288	62,3311	0	288,063122
592	0	512945,0164	8551028,022	350,567971	758,954561	62,9932	0	287,574771
598,4	0	512941,1892	8551022,9	350,797459	764,272743	63,4346	0	287,362859
604,8	0	512937,2726	8551017,846	350,969808	774,909107	64,3175	0	286,652308
611,2	0	512933,473	8551012,705	351,233369	782,88638	64,9796	0	286,253769
615,2	0	512931,1112	8551009,48	351,388111	788,204562	65,421	0	285,967111
621,6	0	512927,341	8551004,318	351,634502	788,204562	65,421	0	286,213502
625,6	0	512924,9578	8551001,113	351,76334	790,863653	65,6417	0	286,12164
630,4	0	512922,0316	8550997,313	351,852179	796,181835	66,0831	0	285,769079
634,4	0	512919,6215	8550994,125	352,014688	798,840926	66,3038	0	285,710888
637,6	0	512917,6928	8550991,577	352,169165	801,500017	66,5245	0	285,644665
640,8	0	512915,8052	8550989,003	352,35596	804,159108	66,7452	0	285,61076
646,4	0	512912,4147	8550984,55	352,516041	804,159108	66,7452	0	285,770841
648,8	0	512910,9668	8550982,638	352,606896	806,818199	66,9659	0	285,640996
652,8	0	512908,5482	8550979,459	352,787725	806,818199	66,9659	0	285,821825
656,8	0	512906,1544	8550976,258	352,887035	809,47729	67,1866	0	285,700435
659,2	0	512904,7204	8550974,337	352,969566	814,795472	67,628	0	285,341566
664	0	512901,8301	8550970,509	353,129886	822,772745	68,2901	0	284,839786
666,4	0	512900,3577	8550968,616	353,132708	820,113654	68,0694	0	285,063308
669,6	0	512898,4012	8550966,086	353,22065	828,090927	68,7315	0	284,48915
672,8	0	512896,4727	8550963,536	353,32562	828,090927	68,7315	0	284,59412
676	0	512894,5716	8550960,965	353,41935	830,750018	68,9522	0	284,46715
678,4	0	512893,1539	8550959,03	353,49487	836,0682	69,3937	0	284,10117
681,6	0	512891,2977	8550956,426	353,612737	836,0682	69,3937	0	284,219037
684,8	0	512889,3536	8550953,885	353,614127	849,363655	70,4972	0	283,116927
687,2	0	512887,8763	8550951,998	353,702312	849,363655	70,4972	0	283,205112
690,4	0	512885,9232	8550949,465	353,799447	850,886376	70,6236	0	283,175847
694,4	0	512883,5203	8550946,271	353,895495	850,886376	70,6236	0	283,271895
697,6	0	512881,6047	8550943,71	353,94504	850,886376	70,6236	0	283,32144
699,2	0	512880,652	8550942,426	353,993368	850,886376	70,6236	0	283,369768
703,2	0	512878,277	8550939,213	354,086005	856,204558	71,065	0	283,021005
704	0	512877,7956	8550938,575	354,10823	864,181831	71,7271	0	282,38113
708	0	512875,4768	8550935,321	354,279531	869,500013	72,1685	0	282,111031
710,4	0	512873,9978	8550933,433	354,309501	869,500013	72,1685	0	282,141001
713,6	0	512872,0841	8550930,87	354,369984	874,818195	72,6099	0	281,760084
717,6	0	512869,6839	8550927,677	354,504599	880,136377	73,0513	0	281,453299
721,6	0	512867,3005	8550924,471	354,676983	885,454559	73,4927	0	281,184283
723,2	0	512866,3926	8550923,157	354,770408	888,11365	73,7134	0	281,057008
726,4	0	512864,4749	8550920,599	354,867577	896,090923	74,3755	0	280,492077
728,8	0	512863,0335	8550918,681	354,88946	896,090923	74,3755	0	280,51396
732,8	0	512860,5346	8550915,562	354,888815	896,090923	74,3755	0	280,513315
734,4	0	512859,5688	8550914,286	354,903065	898,750014	74,5962	0	280,306865
737,6	0	512857,5921	8550911,774	355,023626	906,727287	75,2584	0	279,765226
742,4	0	512854,6813	8550907,96	355,102768	922,681833	76,5826	0	278,520168
745,6	0	512852,8457	8550905,341	355,184658	930,659106	77,2447	0	277,939958
749,6	0	512850,4414	8550902,151	355,254528	935,977288	77,6861	0	277,568428
753,6	0	512848,1066	8550898,914	355,460211	943,954561	78,3482	0	277,112011
762,4	0	512842,8844	8550891,837	355,665173	951,931834	79,0103	0	276,654873
766,4	0	512840,5829	8550888,569	355,798539	959,909107	79,6725	0	276,126039
771,2	0	512837,8344	8550884,636	355,794973	967,88638	80,3346	0	275,460373
772,8	0	512836,9306	8550883,318	355,877606	973,204562	80,776	0	275,101606
776,8	0	512834,6845	8550880,011	355,85753	978,522744	81,2174	0	274,64013
780	0	512832,867	8550877,379	355,888008	981,181835	81,4381	0	274,449908
783,2	0	512831,0626	8550874,738	355,944708	983,840926	81,6588	0	274,285908
788	0	512828,2886	8550870,824	356,024722	994,47729	82,5416	0	273,483122
791,2	0	512826,3769	8550868,259	356,068979	997,136381	82,7623	0	273,306679
796	0	512823,5801	8550864,361	356,161251	1005,113654	83,4244	0	272,736851
797,6	0	512822,6552	8550863,056	356,180886	1005,113654	83,4244	0	272,756486
802,4	0	512819,9586	8550859,089	356,34136	1018,409109	84,528	0	271,81336
807,2	0	512817,1879	8550855,175	356,380561	1039,681837	86,2936	0	270,086961
810,4	0	512815,3775	8550852,538	356,440122	1050,318201	87,1764	0	269,263722
820,8	0	512809,2376	8550844,151	356,685722	1066,272747	88,5006	0	268,185122
829,6	0	512803,8079	8550837,233	356,845993	1082,227293	89,8249	0	267,021093
836	0	512799,8117	8550832,24	357,039448	1090,204566	90,487	0	266,552448
844,8	0	512794,3679	8550825,337	357,221987	1090,204566	90,487	0	266,734987
850,4	0	512790,818	8550821,011	357,330871	1090,204566	90,487	0	266,843871
860	0	512784,9228	8550813,445	357,625609	1092,863657	90,7077	0	266,917909
863,2	0	512782,9139	8550810,957	357,724258	1092,863657	90,7077	0	267,016558
874,4	0	512776,0254	8550802,139	358,139282	1095,522748	90,9284	0	267,210882
885,6	0	512769,0496	8550793,386	358,457988	1092,863657	90,7077	0	267,750288
891,2	0	512765,5367	8550789,03	358,522305	1090,204566	90,487	0	268,035305
900	0	512760,1879	8550782,057	358,932901	1082,227293	89,8249	0	269,108001
903,2	0	512758,2377	8550779,523	359,019329	1076,909111	89,3835	0	269,635829
908,8	0	512754,7767	8550775,127	359,179928	1076,909111	89,3835	0	269,796428
916	0	512750,3921	8550769,423	359,421987	1082,227293	89,8249	0	269,597087
922,4	0	512746,5278	8550764,328	359,594633	1084,886384	90,0456	0	269,549033
929,6	0	512742,1227	8550758,64	359,824334	1082,227293	89,8249	0	269,999434
936	0	512738,1185	8550753,656	360,093124	1082,227293	89,8249	0	270,268224
945,6	0	512732,2156	8550746,095	360,37126	1082,227293	89,8249	0	270,54636
957,6	0	512724,8107	8550736,683	360,969318	1071,590929	88,942	0	272,027318
966,4	0	512719,2605	8550729,864	361,296619	1071,590929	88,942	0	272,354619
976	0	512713,3096	8550722,342	361,676281	1058,295474	87,8385	0	273,837781
985,6	0	512707,4399	8550714,775	362,312355	1042,340928	86,5143	0	275,798055
991,2	0	512703,9891	8550710,369	362,477883	1034,363655	85,8522	0	276,625683
1002,4	0	512697,1548	8550701,534	363,242705	1052,977292	87,3971	0	275,845605
1006,4	0	512694,6428	8550698,43	363,456216	1037,022746	86,0729	0	277,383316
1010,4	0	512692,1732	8550695,299	363,767328	1031,704564	85,6315	0	278,135828
1018,4	0	512687,2269	8550689,033	364,235689	1015,750018	84,3072	0	279,928489
1024	0	512683,7608	8550684,642	364,437249	1005,113654	83,4244	0	281,012849
1026,4	0	512682,3021	8550682,742	364,553446	984,045482	81,6758	0	282,877646
1028	0	512681,3416	8550681,467	364,652123	981,909119	81,4985	0	283,153623
1031,2	0	512679,4032	8550678,925	364,775149	981,909119	81,4985	0	283,276649
1033,6	0	512677,92	8550677,045	364,919142	970,545471	80,5553	0	284,363842
1036,8	0	512675,9344	8550674,547	365,151531	960,545481	79,7253	0	285,426231
1040	0	512673,9585	8550672,042	365,388455	960,545481	79,7253	0	285,663155
1040,8	0	512673,4603	8550671,417	365,421862	949,272743	78,7896	0	286,632262
1043,2	0	512671,9937	8550669,524	365,583756	943,954561	78,3482	0	287,235556
1045,6	0	512670,5489	8550667,615	365,744067	937,04548	77,7748	0	287,969267
1048	0	512669,1003	8550665,705	365,832539	932,772753	77,4201	0	288,412439
1050,4	0	512667,6642	8550663,784	365,917408	934,909116	77,5975	0	288,319908
1051,2	0	512667,1893	8550663,141	365,95442	925,340924	76,8033	0	289,15112
1053,6	0	512665,7467	8550661,225	366,017129	926,363661	76,8882	0	289,128929
1055,2	0	512664,7806	8550659,958	366,156164	926,363661	76,8882	0	289,267964
1056,8	0	512663,8261	8550658,683	366,308303	920,022742	76,3619	0	289,946403
1060,8	0	512661,414	8550655,504	366,537732	909,386378	75,4791	0	291,058632
1063,2	0	512659,9414	8550653,614	366,669358	907,136388	75,2923	0	291,377058
1064,8	0	512658,9862	8550652,336	366,779434	907,136388	75,2923	0	291,487134
1067,2	0	512657,5478	8550650,429	366,965978	907,136388	75,2923	0	291,673678
1070,4	0	512655,6388	8550647,878	367,253951	905,000024	75,115	0	292,138951
1071,2	0	512655,1574	8550647,24	367,287349	892,181841	74,0511	0	293,236249
1074,4	0	512653,1933	8550644,719	367,39287	883,636386	73,3418	0	294,05107
1076	0	512652,2349	8550643,449	367,553796	879,363659	72,9872	0	294,566596
1078,4	0	512650,7841	8550641,547	367,748739	875,090931	72,6325	0	295,116239
1080	0	512649,8228	8550640,272	367,850085	870,818204	72,2779	0	295,572185
1082,4	0	512648,3946	8550638,349	367,994295	864,409113	71,746	0	296,248295
1084	0	512647,4747	8550637,047	368,124827	862,272749	71,5686	0	296,556227
1085,6	0	512646,5508	8550635,748	368,259288	862,272749	71,5686	0	296,690688
1087,2	0	512645,6154	8550634,452	368,33668	862,272749	71,5686	0	296,76808
1088,8	0	512645,2163	8550633,888	368,288949	855,863658	71,0367	0	297,252249
