Dist	TrNo	X,m	Y,m	Z,m	TD, ns	Hice	Amplitud de la señal	Bed,m
42	0	513279,3277	8553816,505	409,028628	274,034089	22,7448	0	386,283828
45	0	513282,1056	8553817,628	409,171566	261,107952	21,672	0	387,499566
47,4	0	513284,3237	8553818,538	409,263679	258,522725	21,4574	0	387,806279
50,4	0	513287,0911	8553819,683	409,423462	250,767043	20,8137	0	388,609762
54,6	0	513291,0493	8553821,067	409,646181	248,181816	20,5991	0	389,047081
57	0	513293,2937	8553821,904	409,778916	237,840907	19,7408	0	390,038116
60	0	513296,108	8553822,931	409,938446	232,670453	19,3116	0	390,626846
62,4	0	513298,365	8553823,734	410,075864	230,085225	19,0971	0	390,978764
66	0	513301,7355	8553824,973	410,321758	219,744316	18,2388	0	392,082958
68,4	0	513303,9651	8553825,854	410,429368	209,403407	17,3805	0	393,048868
73,2	0	513308,4323	8553827,583	410,722207	206,81818	17,1659	0	393,556307
75	0	513310,0977	8553828,252	410,857125	201,647726	16,7368	0	394,120325
78,6	0	513313,4357	8553829,573	411,117569	193,892044	16,093	0	395,024569
81,6	0	513316,1921	8553830,735	411,344897	183,551135	15,2347	0	396,110197
84,6	0	513318,9842	8553831,815	411,531374	170,624999	14,1619	0	397,369474
87,6	0	513321,7643	8553832,919	411,760922	165,454544	13,7327	0	398,028222
90,6	0	513324,5406	8553834,033	411,981033	162,869317	13,5182	0	398,462833
94,2	0	513327,8281	8553835,471	412,258265	160,28409	13,3036	0	398,954665
97,8	0	513331,0914	8553836,96	412,560218	152,528408	12,6599	0	399,900318
100,2	0	513333,2994	8553837,883	412,737846	155,113635	12,8744	0	399,863446
106,2	0	513338,8294	8553840,163	413,196478	149,943181	12,4453	0	400,751178
111	0	513343,2504	8553841,987	413,592697	142,187499	11,8016	0	401,791097
115,8	0	513347,6937	8553843,76	413,977204	137,017044	11,3724	0	402,604804
119,4	0	513351,0662	8553844,987	414,25479	129,261363	10,7287	0	403,52609
122,4	0	513353,8367	8553846,111	414,496369	121,505681	10,085	0	404,411369
127,2	0	513358,3069	8553847,826	414,82639	116,335226	9,6558	0	405,17059
130,2	0	513361,0786	8553848,951	415,053637	116,335226	9,6558	0	405,397837
134,4	0	513364,9336	8553850,586	415,373359	116,335226	9,6558	0	405,717559
137,4	0	513367,693	8553851,732	415,639584	113,749999	9,4412	0	406,198384
141	0	513371,0152	8553853,1	415,861444	116,335226	9,6558	0	406,205644
145,8	0	513375,4284	8553854,953	416,215734	116,335226	9,6558	0	406,559934
149,4	0	513378,7625	8553856,28	416,502402	108,579545	9,0121	0	407,490302
151,8	0	513380,9668	8553857,217	416,65124	111,164772	9,2267	0	407,42454
154,2	0	513383,1588	8553858,174	416,847558	113,749999	9,4412	0	407,406358
157,2	0	513385,9202	8553859,326	417,063768	118,920454	9,8704	0	407,193368
160,2	0	513388,6828	8553860,468	417,312488	116,335226	9,6558	0	407,656688
163,2	0	513391,4509	8553861,595	417,568382	113,749999	9,4412	0	408,127182
166,2	0	513394,1881	8553862,801	417,797486	113,749999	9,4412	0	408,356286
169,8	0	513397,4706	8553864,237	418,143611	121,505681	10,085	0	408,058611
171,6	0	513399,1186	8553864,945	418,2946	116,335226	9,6558	0	408,6388
175,2	0	513402,4458	8553866,286	418,595715	116,335226	9,6558	0	408,939915
177,6	0	513404,6652	8553867,174	418,808241	129,261363	10,7287	0	408,079541
180,6	0	513407,4204	8553868,327	419,089744	131,84659	10,9433	0	408,146444
184,8	0	513411,2689	8553869,955	419,508829	129,261363	10,7287	0	408,780129
189	0	513415,1329	8553871,551	419,911825	121,505681	10,085	0	409,826825
191,4	0	513417,3417	8553872,465	420,125119	116,335226	9,6558	0	410,469319
194,4	0	513420,1042	8553873,593	420,432191	111,164772	9,2267	0	411,205491
197,4	0	513422,8704	8553874,712	420,736145	113,749999	9,4412	0	411,294945
200,4	0	513425,6235	8553875,865	421,0366	113,749999	9,4412	0	411,5954
