Dist	TrNo	X,m	Y,m	Z,m	TD, ns	Hice	Amplitud de la señal	Bed,m
547,4	0	513240,7036	8555935,153	391,47522	504	41,832	0	349,64322
552,3	0	513244,2342	8555938,549	391,390502	504	41,832	0	349,558502
555,8	0	513246,6829	8555941,049	391,38966	500,5	41,5415	0	349,84816
562,1	0	513251,1399	8555945,497	391,232872	497	41,251	0	349,981872
567	0	513254,623	8555948,942	391,213939	504	41,832	0	349,381939
569,8	0	513256,6313	8555950,892	391,179514	493,5	40,9605	0	350,219014
574	0	513259,5817	8555953,88	391,130546	493,5	40,9605	0	350,170046
579,6	0	513263,4508	8555957,928	391,147727	490	40,67	0	350,477727
585,2	0	513267,2827	8555962,008	391,094472	497	41,251	0	349,843472
590,8	0	513271,0758	8555966,124	391,113925	504	41,832	0	349,281925
594,3	0	513273,3975	8555968,742	391,097395	501,892048	41,657	0	349,440395
599,9	0	513277,1801	8555972,869	391,0304	510,636366	42,3828	0	348,6476
603,4	0	513279,5356	8555975,458	391,022023	510,636366	42,3828	0	348,639223
606,2	0	513281,4012	8555977,546	391,032503	516,465911	42,8667	0	348,165803
609,7	0	513283,7523	8555980,137	391,080819	519,380684	43,1086	0	347,972219
613,2	0	513286,1289	8555982,704	391,097373	519,380684	43,1086	0	347,988773
617,4	0	513288,921	8555985,841	391,111679	519,380684	43,1086	0	348,003079
620,9	0	513291,2909	8555988,416	391,187166	522,295457	43,3505	0	347,836666
624,4	0	513293,6555	8555990,996	391,208072	528,125002	43,8344	0	347,373672
629,3	0	513296,945	8555994,626	391,255173	528,125002	43,8344	0	347,420773
634,2	0	513300,249	8555998,242	391,316809	536,869321	44,5602	0	346,756609
639,1	0	513303,5507	8556001,862	391,311238	545,613639	45,2859	0	346,025338
643,3	0	513306,49	8556004,859	391,410787	545,613639	45,2859	0	346,124887
649,6	0	513310,8724	8556009,384	391,417065	545,613639	45,2859	0	346,131165
653,8	0	513313,8433	8556012,352	391,425756	551,443184	45,7698	0	345,655956
660,8	0	513318,7726	8556017,321	391,440246	551,443184	45,7698	0	345,670446
665,7	0	513322,235	8556020,788	391,434702	557,27273	46,2536	0	345,181102
671,3	0	513326,2121	8556024,729	391,505157	560,187503	46,4956	0	345,009557
675,5	0	513329,2299	8556027,649	391,539703	568,931821	47,2213	0	344,318403
680,4	0	513332,7682	8556031,038	391,574936	574,761366	47,7052	0	343,869736
685,3	0	513336,3513	8556034,378	391,648461	574,761366	47,7052	0	343,943261
690,9	0	513340,4585	8556038,183	391,689772	577,676139	47,9471	0	343,742672
695,8	0	513344,0548	8556041,508	391,776952	595,164776	49,3987	0	342,378252
702,8	0	513349,1241	8556046,334	391,780047	612,653412	50,8502	0	340,929847
706,3	0	513351,6344	8556048,77	391,881318	615,568185	51,0922	0	340,789118
711,9	0	513355,4839	8556052,836	391,936213	612,653412	50,8502	0	341,086013
715,4	0	513357,8336	8556055,428	392,009398	606,823867	50,3664	0	341,642998
721	0	513361,5552	8556059,609	392,17524	615,568185	51,0922	0	341,08304
726,6	0	513365,25	8556063,815	392,269462	618,482958	51,3341	0	340,935362
728,7	0	513366,639	8556065,387	392,344405	627,227276	52,0599	0	340,284505
735,7	0	513371,454	8556070,462	392,53301	641,80114	53,2695	0	339,26351
741,3	0	513375,3916	8556074,441	392,652142	653,460231	54,2372	0	338,414942
747,6	0	513379,8762	8556078,862	392,825304	665,119322	55,2049	0	337,620404
753,2	0	513383,7407	8556082,911	392,947563	673,86364	55,9307	0	337,016863
758,1	0	513387,0668	8556086,504	393,122464	685,522731	56,8984	0	336,224064
763	0	513390,2926	8556090,191	393,204949	697,181822	57,8661	0	335,338849
770	0	513394,7875	8556095,547	393,500283	708,840913	58,8338	0	334,666483
777	0	513399,2857	8556100,907	393,673512	714,670458	59,3176	0	334,355912
781,2	0	513402,0152	8556104,095	393,81362	714,670458	59,3176	0	334,49602
784,7	0	513404,2977	8556106,745	393,951726	723,414777	60,0434	0	333,908326
789,6	0	513407,5666	8556110,39	394,137462	732,159095	60,7692	0	333,368262
791,7	0	513408,9307	8556111,985	394,204638	740,903413	61,495	0	332,709638
794,5	0	513410,7424	8556114,117	394,302925	743,818186	61,7369	0	332,566025
798	0	513413,067	8556116,727	394,473168	749,647731	62,2208	0	332,252368
800,1	0	513414,4233	8556118,328	394,537568	755,477277	62,7046	0	331,832968
803,6	0	513416,7014	8556120,979	394,714498	761,306822	63,1885	0	331,525998
809,9	0	513420,8415	8556125,722	394,921915	764,221595	63,4304	0	331,491515
814,1	0	513423,6296	8556128,857	395,107188	775,880686	64,3981	0	330,709088
820,4	0	513427,9429	8556133,44	395,358941	784,625004	65,1239	0	330,235041
826,7	0	513432,2566	8556138,024	395,58643	790,45455	65,6077	0	329,97873
833,7	0	513437,1516	8556143,018	395,868214	799,198868	66,3335	0	329,534714
840,7	0	513442,027	8556148,031	396,123013	810,857959	67,3012	0	328,821813
844,9	0	513444,9701	8556151,021	396,300676	813,772732	67,5431	0	328,757576
851,2	0	513449,3454	8556155,55	396,476521	831,261368	68,9947	0	327,481821
858,2	0	513454,3394	8556160,444	396,720879	842,920459	69,9624	0	326,758479
863,8	0	513458,3226	8556164,37	396,96334	848,750005	70,4462	0	326,51714
869,4	0	513462,2459	8556168,36	397,151669	857,494323	71,172	0	325,979669
876,4	0	513467,1488	8556173,348	397,392301	860,409096	71,414	0	325,978301
879,9	0	513469,605	8556175,838	397,49629	877,897732	72,8655	0	324,63079
885,5	0	513473,4904	8556179,866	397,682434	886,642051	73,5913	0	324,091134
893,9	0	513479,4996	8556185,726	397,918667	892,471596	74,0751	0	323,843567
900,2	0	513483,9975	8556190,133	398,085292	898,301142	74,559	0	323,526292
907,2	0	513489,0517	8556194,968	398,275881	883,727278	73,3494	0	324,926481
911,4	0	513492,0504	8556197,906	398,37231	874,98296	72,6236	0	325,74871
915,6	0	513494,9861	8556200,906	398,500705	877,897732	72,8655	0	325,635205
922,6	0	513499,6184	8556206,149	398,678296	877,897732	72,8655	0	325,812796
928,2	0	513503,2416	8556210,415	398,810998	872,068187	72,3817	0	326,429298
935,9	0	513508,385	8556216,142	398,971882	866,238641	71,8978	0	327,074082
940,8	0	513511,6114	8556219,826	399,092858	851,664778	70,6882	0	328,404658
944,3	0	513513,9552	8556222,424	399,130286	854,57955	70,9301	0	328,200186
952	0	513519,2599	8556227,996	399,290767	859,124974	71,3074	0	327,983367
957,6	0	513523,1137	8556232,056	399,390325	855,698838	71,023	0	328,367325
963,9	0	513527,3398	8556236,724	399,511594	855,698838	71,023	0	328,488594
970,2	0	513531,4823	8556241,464	399,628947	855,698838	71,023	0	328,605947
976,5	0	513535,5737	8556246,253	399,740733	865,977246	71,8761	0	327,864633
981,4	0	513538,7261	8556250,001	399,886108	862,55111	71,5917	0	328,294408
988,4	0	513543,1788	8556255,399	400,03797	852,272701	70,7386	0	329,29937
994	0	513546,8141	8556259,655	400,192923	838,568156	69,6012	0	330,591723
1000,3	0	513550,8786	8556264,467	400,27964	818,011339	67,8949	0	332,38474
1006,6	0	513554,9619	8556269,259	400,481554	790,602249	65,62	0	334,861554
1009,4	0	513556,7828	8556271,384	400,549324	776,897704	64,4825	0	336,066824
1015	0	513560,4174	8556275,64	400,699042	773,471567	64,1981	0	336,500942
1018,5	0	513562,7646	8556278,234	400,784761	766,619295	63,6294	0	337,155361
1023,4	0	513566,0356	8556281,879	400,906055	766,619295	63,6294	0	337,276655
1029	0	513569,7779	8556286,043	401,022129	763,193159	63,345	0	337,677129
1033,2	0	513572,5762	8556289,17	401,151972	766,619295	63,6294	0	337,522572
1037,4	0	513575,364	8556292,311	401,197625	770,045431	63,9138	0	337,283825
1041,6	0	513578,1587	8556295,444	401,284083	763,193159	63,345	0	337,939083
1047,9	0	513582,299	8556300,187	401,45947	756,340886	62,7763	0	338,68317
1051,4	0	513584,6102	8556302,814	401,532752	759,767022	63,0607	0	338,472052
1056,3	0	513587,8903	8556306,452	401,613666	752,91475	62,4919	0	339,121766
1060,5	0	513590,6765	8556309,594	401,662018	752,91475	62,4919	0	339,170118
1066,8	0	513594,9381	8556314,229	401,765911	749,488614	62,2076	0	339,558311
1070,3	0	513597,3734	8556316,743	401,799903	739,210205	61,3544	0	340,445503
1075,2	0	513600,8084	8556320,234	401,843435	735,784069	61,0701	0	340,773335
1078	0	513602,7542	8556322,246	401,884334	739,210205	61,3544	0	340,529934
1081,5	0	513605,256	8556324,692	401,901894	728,931796	60,5013	0	341,400594
1085,7	0	513608,2616	8556327,624	401,951717	725,50566	60,217	0	341,734717
1089,9	0	513611,2894	8556330,535	401,944928	711,801115	59,0795	0	342,865428
1094,1	0	513614,2427	8556333,521	401,957524	711,801115	59,0795	0	342,878024
1099	0	513617,7129	8556336,979	401,95304	698,09657	57,942	0	344,01104
1103,2	0	513620,6859	8556339,945	401,912694	687,818161	57,0889	0	344,823794
1106,7	0	513623,1721	8556342,408	401,930421	684,392025	56,8045	0	345,125921
1110,2	0	513625,6953	8556344,832	401,936101	670,68748	55,6671	0	346,269001
1114,4	0	513628,7255	8556347,739	401,885597	660,409071	54,814	0	347,071597
1117,9	0	513631,2049	8556350,209	401,82615	653,556798	54,2452	0	347,58095
1122,1	0	513634,0317	8556353,31	401,771865	653,556798	54,2452	0	347,526665
1126,3	0	513636,8665	8556356,408	401,760888	636,426117	52,8234	0	348,937488
1131,2	0	513640,0911	8556360,096	401,665025	629,573845	52,2546	0	349,410425
1133,3	0	513641,4545	8556361,692	401,601557	622,721572	51,6859	0	349,915657
1136,8	0	513643,7348	8556364,346	401,57933	612,443163	50,8328	0	350,74653
1141	0	513646,4584	8556367,543	401,53362	595,312482	49,4109	0	352,12272
1144,5	0	513648,7642	8556370,173	401,425191	588,46021	48,8422	0	352,582991
1148	0	513651,0865	8556372,791	401,365555	581,607937	48,2735	0	353,092055
1151,5	0	513653,3788	8556375,435	401,325201	567,903392	47,136	0	354,189201
1155,7	0	513656,1413	8556378,596	401,219774	564,477256	46,8516	0	354,368174
1158,5	0	513657,983	8556380,704	401,148611	550,772711	45,7141	0	355,434511
1162	0	513660,2212	8556383,393	401,060513	530,215893	44,0079	0	357,052613
1164,8	0	513662,0172	8556385,539	400,983131	518,704542	43,0525	0	357,930631
1167,6	0	513663,8425	8556387,661	400,929546	499,374996	41,4481	0	359,481446
1169,7	0	513665,2298	8556389,237	400,895565	499,380667	41,4486	0	359,446965
1172,5	0	513667,0547	8556391,36	400,854467	490,784087	40,7351	0	360,119367
1174,6	0	513668,4189	8556392,956	400,806069	482,193178	40,022	0	360,784069
1177,4	0	513670,2142	8556395,104	400,783262	473,602269	39,309	0	361,474262
1179,5	0	513671,5675	8556396,71	400,781815	469,306815	38,9525	0	361,829315
1181,6	0	513672,9244	8556398,311	400,728189	462,863633	38,4177	0	362,310489
1184,4	0	513674,748	8556400,435	400,675107	441,386361	36,6351	0	364,040007
1185,8	0	513675,6459	8556401,509	400,662664	441,386361	36,6351	0	364,027564
1189,3	0	513677,855	8556404,223	400,673094	426,35227	35,3872	0	365,285894
1191,4	0	513679,1606	8556405,868	400,672213	411,318179	34,1394	0	366,532813
1193,5	0	513680,4421	8556407,531	400,711381	404,874997	33,6046	0	367,106781
1195,6	0	513681,7134	8556409,201	400,712493	391,988634	32,5351	0	368,177393
1197,7	0	513682,9588	8556410,892	400,690816	383,397725	31,822	0	368,868816
1199,8	0	513684,2045	8556412,582	400,726242	372,659089	30,9307	0	369,795542
1202,6	0	513685,871	8556414,831	400,7713	357,624998	29,6829	0	371,0884
1205,4	0	513687,5236	8556417,09	400,803491	344,738634	28,6133	0	372,190191
1207,5	0	513688,7233	8556418,813	400,817234	333,999998	27,722	0	373,095234
1208,9	0	513689,5123	8556419,969	400,840013	329,704544	27,3655	0	373,474513
1211	0	513690,7039	8556421,697	400,855705	327,556816	27,1872	0	373,668505
1212,4	0	513691,4912	8556422,854	400,872412	325,409089	27,009	0	373,863412
1214,5	0	513692,4767	8556424,354	400,918999	321,113635	26,6524	0	374,266599
