Dist	TrNo	X,m	Y,m	Z,m	TD, ns	Hice	Amplitud de la señal	Bed,m
1136,8	0	512946,7078	8555789,216	407,868136	536,988626	44,5701	0	363,298036
1140	0	512945,5217	8555786,245	407,909579	545,420444	45,2699	0	362,639679
1144	0	512944,1009	8555782,508	407,989732	541,204535	44,92	0	363,069732
1148,8	0	512942,3821	8555778,03	408,135863	545,420444	45,2699	0	362,865963
1152	0	512941,1412	8555775,085	408,202757	549,636353	45,6198	0	362,582957
1156,8	0	512939,325	8555770,645	408,338433	558,068171	46,3197	0	362,018733
1161,6	0	512937,4807	8555766,218	408,513077	545,420444	45,2699	0	363,243177
1166,4	0	512935,5753	8555761,816	408,666642	549,636353	45,6198	0	363,046842
1171,2	0	512933,6571	8555757,42	408,832191	549,636353	45,6198	0	363,212391
1176	0	512931,8166	8555752,993	409,049061	545,420444	45,2699	0	363,779161
1180,8	0	512929,973	8555748,566	409,23613	532,772717	44,2201	0	365,01603
1184,8	0	512928,4464	8555744,874	409,432644	524,340899	43,5203	0	365,912344
1189,6	0	512926,5593	8555740,467	409,64576	524,340899	43,5203	0	366,12546
1194,4	0	512924,7381	8555736,033	409,864752	515,909081	42,8205	0	367,044252
1197,6	0	512923,573	8555733,058	410,030473	511,693172	42,4705	0	367,559973
1200,8	0	512922,3478	8555730,103	410,121722	511,693172	42,4705	0	367,651222
1204,8	0	512920,8625	8555726,395	410,291006	520,12499	43,1704	0	367,120606
1208	0	512919,7306	8555723,404	410,387943	511,693172	42,4705	0	367,917443
1212	0	512918,3609	8555719,649	410,551836	511,693172	42,4705	0	368,081336
1216	0	512916,9657	8555715,905	410,703167	515,909081	42,8205	0	367,882667
1222,4	0	512914,8049	8555709,887	410,926356	511,693172	42,4705	0	368,455856
1228	0	512912,9327	8555704,615	411,175465	503,261353	41,7707	0	369,404765
1232,8	0	512911,2556	8555700,123	411,354533	503,261353	41,7707	0	369,583833
1236,8	0	512909,897	8555696,366	411,532459	494,829535	41,0708	0	370,461659
1240,8	0	512908,4898	8555692,626	411,706063	490,613626	40,7209	0	370,985163
1245,6	0	512906,7914	8555688,144	411,940303	486,397717	40,371	0	371,569303
1253,6	0	512903,8879	8555680,7	412,302093	482,181808	40,0211	0	372,280993
1258,4	0	512902,1169	8555676,244	412,50754	469,534081	38,9713	0	373,53624
1263,2	0	512900,3098	8555671,804	412,725431	456,886354	37,9216	0	374,803831
1268	0	512898,4567	8555667,379	412,891258	465,318172	38,6214	0	374,269858
1272,8	0	512896,5555	8555662,976	413,07697	448,454536	37,2217	0	375,85527
1278,4	0	512894,4291	8555657,803	413,320689	440,022718	36,5219	0	376,798789
1284,8	0	512891,8838	8555651,939	413,620014	444,238627	36,8718	0	376,748214
1289,6	0	512890,0006	8555647,53	413,822174	440,022718	36,5219	0	377,300274
1292,8	0	512888,7554	8555644,587	413,994414	440,022718	36,5219	0	377,472514
1294,4	0	512888,12	8555643,121	414,076275	435,806809	36,172	0	377,904275
1296	0	512887,4702	8555641,661	414,154793	435,806809	36,172	0	377,982793
1298,4	0	512886,5264	8555639,458	414,262948	431,5909	35,822	0	378,440948
1300,8	0	512885,5859	8555637,254	414,401078	427,374991	35,4721	0	378,928978
1304,8	0	512884,0018	8555633,587	414,594493	418,943173	34,7723	0	379,822193
1310,4	0	512881,8192	8555628,436	414,805952	414,727264	34,4224	0	380,383552
1315,2	0	512880,0195	8555623,993	415,037689	402,079537	33,3726	0	381,665089
1320,8	0	512877,8764	8555618,828	415,283912	410,511355	34,0724	0	381,211512
1323,2	0	512876,8856	8555616,647	415,4253	406,295446	33,7225	0	381,7028
1326,4	0	512875,5636	8555613,738	415,579639	406,295446	33,7225	0	381,857139
1329,6	0	512874,2654	8555610,821	415,769962	393,647719	32,6728	0	383,097162
1332,8	0	512872,9865	8555607,891	415,89579	393,647719	32,6728	0	383,22299
1336,8	0	512871,4104	8555604,222	416,119134	385,215901	31,9729	0	384,146234
1340	0	512870,1499	8555601,286	416,284543	380,999992	31,623	0	384,661543
1344	0	512868,5299	8555597,636	416,495218	380,999992	31,623	0	384,872218
1348,8	0	512866,587	8555593,254	416,735431	368,352265	30,5732	0	386,162231
1352	0	512865,3791	8555590,296	416,877093	364,136356	30,2233	0	386,653793
1356	0	512863,8201	8555586,619	417,074282	355,704538	29,5235	0	387,550782
1360	0	512862,3012	8555582,925	417,28206	347,27272	28,8236	0	388,45846
1364	0	512860,7999	8555579,228	417,525335	334,624993	27,7739	0	389,751435
1368	0	512859,2615	8555575,548	417,753532	330,409084	27,424	0	390,329532
1373,6	0	512857,1105	8555570,395	418,148212	321,977266	26,7241	0	391,424112
1378,4	0	512855,1775	8555566,018	418,456948	305,11363	25,3244	0	393,132548
1384	0	512853,0609	8555560,848	418,812305	292,465903	24,2747	0	394,537605
1388	0	512851,463	8555557,193	419,061305	279,818176	23,2249	0	395,836405
1393,6	0	512849,2557	8555552,06	419,380355	267,170449	22,1751	0	397,205255
