Dist	TrNo	X,m	Y,m	Z,m	TD, ns	Hice	Amplitud de la señal	Bed,m
396,8	0	512478,6479	8558778,127	417,028072	1647,295465	136,7255	0	280,302572
403,2	0	512484,6408	8558780,368	416,919534	1694,698875	140,66	0	276,259534
412,8	0	512493,6524	8558783,668	416,688402	1715,767057	142,4087	0	274,279702
425,6	0	512505,6833	8558788,023	416,377396	1742,102284	144,5945	0	271,782896
440,8	0	512519,9999	8558793,117	416,231962	1773,704557	147,2175	0	269,014462
452	0	512530,5268	8558796,934	416,07934	1789,505694	148,529	0	267,55034
469,6	0	512547,0081	8558803,091	415,750208	1821,107967	151,152	0	264,598208
484,8	0	512561,1984	8558808,528	415,640849	1836,909103	152,4634	0	263,177449
496,8	0	512572,4407	8558812,717	415,526873	1863,244331	154,6493	0	260,877573
509,6	0	512584,3698	8558817,352	415,5085	1889,579558	156,8351	0	258,6734
527,2	0	512600,7505	8558823,782	415,457243	1921,181831	159,4581	0	255,999143
542,4	0	512614,9719	8558829,14	415,354824	1958,05115	162,5182	0	252,836624
553,6	0	512625,4589	8558833,067	415,318826	1979,119332	164,2669	0	251,051926
568	0	512638,8909	8558838,253	415,286151	2015,98865	167,3271	0	247,959051
580,8	0	512650,8472	8558842,813	415,31852	2047,590923	169,95	0	245,36852
592	0	512661,3059	8558846,814	415,332856	2068,659105	171,6987	0	243,634156
605,6	0	512674,0436	8558851,573	415,355888	2084,460242	173,0102	0	242,345688
618,4	0	512686,0096	8558856,112	415,299829	2089,727287	173,4474	0	241,852429
632,8	0	512699,4547	8558861,26	415,320143	2089,727287	173,4474	0	241,872743
644,8	0	512710,6347	8558865,609	415,283469	2094,994333	173,8845	0	241,398969
663,2	0	512727,7447	8558872,367	415,269681	2147,664788	178,2562	0	237,013481
677,6	0	512741,1537	8558877,604	415,203779	2189,801152	181,7535	0	233,450279
695,2	0	512757,5105	8558884,092	415,164726	2205,602288	183,065	0	232,099726
712	0	512773,075	8558890,405	415,214297	2195,068197	182,1907	0	233,023597
724,8	0	512784,9384	8558895,199	415,144787	2195,068197	182,1907	0	232,954087
736,8	0	512796,06	8558899,675	415,045976	2179,267061	180,8792	0	234,166776
752	0	512810,1117	8558905,451	415,087211	2179,267061	180,8792	0	234,208011
766,4	0	512823,525	8558910,682	414,98393	2163,465924	179,5677	0	235,41623
777,6	0	512833,9766	8558914,701	414,881698	2163,465924	179,5677	0	235,313998
790,4	0	512845,9019	8558919,345	414,719989	2152,931833	178,6933	0	236,026689
801,6	0	512856,2648	8558923,588	414,695115	2158,198879	179,1305	0	235,564615
812	0	512865,9942	8558927,249	414,531727	2152,931833	178,6933	0	235,838427
827,2	0	512880,2438	8558932,53	414,309145	2137,130697	177,3818	0	236,927345
841,6	0	512893,6804	8558937,697	414,18673	2137,130697	177,3818	0	236,80493
859,2	0	512910,1074	8558944,004	414,036705	2131,863651	176,9447	0	237,092005
876,8	0	512926,5467	8558950,278	413,762574	2121,32956	176,0703	0	237,692274
889,6	0	512938,5266	8558954,776	413,657892	2131,863651	176,9447	0	236,713192
905,6	0	512953,5004	8558960,393	413,278282	2105,528424	174,7589	0	238,519382
920,8	0	512967,7141	8558965,765	412,970866	2100,261378	174,3217	0	238,649166
936,8	0	512982,6562	8558971,473	412,697535	2100,261378	174,3217	0	238,375835
951,2	0	512996,0938	8558976,634	412,46236	2089,727287	173,4474	0	239,01496
969,6	0	513013,2477	8558983,264	411,947989	2084,460242	173,0102	0	238,937789
985,6	0	513028,1943	8558988,956	411,542616	2100,261378	174,3217	0	237,220916
1000,8	0	513042,3847	8558994,383	411,179176	2089,727287	173,4474	0	237,731776
1016,8	0	513057,3634	8558999,984	410,753193	2089,727287	173,4474	0	237,305793
1025,6	0	513065,6243	8559002,999	410,444294	2084,460242	173,0102	0	237,434094
1035,2	0	513074,6703	8559006,196	410,122285	2084,460242	173,0102	0	237,112085
1047,2	0	513085,9188	8559010,35	409,801697	2073,926151	172,1359	0	237,665797
1055,2	0	513093,3706	8559013,242	409,540244	2047,590923	169,95	0	239,590244
1064,8	0	513102,3937	8559016,496	409,207827	2047,590923	169,95	0	239,257827
1076	0	513112,9235	8559020,285	408,864977	2031,789787	168,6385	0	240,226477
1087,2	0	513123,4584	8559024,045	408,321295	2026,522741	168,2014	0	240,119895
1096,8	0	513132,5111	8559027,209	407,942377	2026,522741	168,2014	0	239,740977
1113,6	0	513148,3084	8559032,873	407,266149	2018,875	167,5666	0	239,699549
1129,6	0	513163,3751	8559038,205	406,579696	2005,5625	166,4617	0	240,117996
1144,8	0	513177,6499	8559043,368	405,826779	2010	166,83	0	238,996779
1160	0	513191,9081	8559048,576	405,073876	1996,6875	165,7251	0	239,348776
1176,8	0	513207,7098	8559054,209	404,218016	1983,375	164,6201	0	239,597916
1195,2	0	513224,9833	8559060,458	403,197175	1970,0625	163,5152	0	239,681975
1210,4	0	513239,2618	8559065,573	402,27652	1970,0625	163,5152	0	238,76132
1226,4	0	513254,2894	8559070,987	401,368562	1970,0625	163,5152	0	237,853362
1248,8	0	513275,194	8559078,9	399,989415	1956,75	162,4102	0	237,579215
1265,6	0	513290,9408	8559084,644	398,987957	1952,3125	162,0419	0	236,946057
1294,4	0	513317,8349	8559094,81	397,362006	1952,3125	162,0419	0	235,320106
1307,2	0	513329,8494	8559099,175	396,747219	1952,3125	162,0419	0	234,705319
1328,8	0	513349,9799	8559106,939	395,79541	1970,0625	163,5152	0	232,28021
1348,8	0	513368,6771	8559113,974	394,921445	1974,5	163,8835	0	231,037945
1364,8	0	513383,6387	8559119,615	394,441809	1952,3125	162,0419	0	232,399909
1381,6	0	513399,2854	8559125,707	393,978642	1947,875	161,6736	0	232,305042
1396	0	513412,7335	8559130,843	393,684224	1947,875	161,6736	0	232,010624
1408,8	0	513424,679	8559135,43	393,473907	1947,875	161,6736	0	231,800307
1420,8	0	513435,9085	8559139,655	393,350758	1952,3125	162,0419	0	231,308858
1435,2	0	513449,3319	8559144,86	393,263469	1956,75	162,4102	0	230,853269
1451,2	0	513464,2469	8559150,644	393,272437	1947,875	161,6736	0	231,598837
1471,2	0	513482,848	8559157,98	393,463141	1934,5625	160,5687	0	232,894441
1483,2	0	513493,9975	8559162,41	393,64456	1921,25	159,4637	0	234,18086
1496	0	513505,8873	8559167,139	393,817518	1925,6875	159,8321	0	233,985418
1507,2	0	513516,2814	8559171,303	393,950261	1934,5625	160,5687	0	233,381561
1519,2	0	513527,4023	8559175,803	394,166821	1934,5625	160,5687	0	233,598121
1536	0	513542,9927	8559182,053	394,20278	1939	160,937	0	233,26578
1552,8	0	513558,5775	8559188,316	394,301842	1930,125	160,2004	0	234,101442
1565,6	0	513570,4847	8559193,007	394,294831	1925,6875	159,8321	0	234,462731
1577,6	0	513581,6913	8559197,293	394,318832	1921,25	159,4637	0	234,855132
1585,6	0	513589,1564	8559200,164	394,342105	1921,25	159,4637	0	234,878405
1614,4	0	513616,0668	8559210,407	394,24849	1894,625	157,2539	0	236,99459
1635,2	0	513635,4816	8559217,859	394,109422	1894,625	157,2539	0	236,855522
1660	0	513658,7254	8559226,492	393,899037	1881,3125	156,1489	0	237,750137
1684,8	0	513681,9896	8559235,064	393,628261	1876,875	155,7806	0	237,847661
1708	0	513703,7255	8559243,156	393,285941	1876,875	155,7806	0	237,505341
1729,6	0	513724,0277	8559250,508	392,874376	1859,125	154,3074	0	238,566976
1748,8	0	513742,1032	8559256,954	392,416207	1863,5625	154,6757	0	237,740507
1768	0	513760,2211	8559263,262	391,770242	1850,25	153,5707	0	238,199542
1791,2	0	513782,0594	8559271,025	390,878998	1859,125	154,3074	0	236,571598
1808	0	513797,7751	8559276,915	390,181123	1863,5625	154,6757	0	235,505423
1827,2	0	513815,6782	8559283,776	389,215025	1881,3125	156,1489	0	233,066125
1850,4	0	513837,2985	8559292,1	388,072751	1876,875	155,7806	0	232,292151
1869,6	0	513855,1551	8559299,079	387,168845	1859,125	154,3074	0	232,861445
1897,6	0	513881,4021	8559308,723	385,827394	1836,9375	152,4658	0	233,361594
1921,6	0	513904,0937	8559316,437	384,702046	1863,5625	154,6757	0	230,026346
1936	0	513917,6756	8559321,183	384,15744	1890,1875	156,8856	0	227,27184
1949,6	0	513930,4585	8559325,797	383,688927	1921,25	159,4637	0	224,225227
1966,4	0	513946,2767	8559331,444	383,396063	1930,125	160,2004	0	223,195663
1981,6	0	513960,5777	8559336,582	383,19411	1934,5625	160,5687	0	222,62541
1996,8	0	513974,9133	8559341,629	383,167537	1947,875	161,6736	0	221,493937
2012,8	0	513989,9689	8559347,037	383,21981	1952,3125	162,0419	0	221,17791
2027,2	0	514003,5058	8559351,937	383,422614	1947,875	161,6736	0	221,749014
2042,4	0	514017,7772	8559357,155	383,682821	1943,4375	161,3053	0	222,377521
2056,8	0	514031,3093	8559362,066	383,940616	1934,5625	160,5687	0	223,371916
2070,4	0	514044,0761	8559366,731	384,164587	1934,5625	160,5687	0	223,595887
2083,2	0	514056,1045	8559371,085	384,50348	1930,125	160,2004	0	224,30308
2097,6	0	514069,637	8559375,99	384,826872	1939	160,937	0	223,889872
2112	0	514083,1483	8559380,947	385,233283	1952,3125	162,0419	0	223,191383
2121,6	0	514092,1608	8559384,244	385,435201	1952,3125	162,0419	0	223,393301
2134,4	0	514104,1715	8559388,657	385,72255	1956,75	162,4102	0	223,31235
2148,8	0	514117,6669	8559393,665	386,030063	1956,75	162,4102	0	223,619863
2162,4	0	514130,4115	8559398,397	386,316438	1961,1875	162,7786	0	223,537838
2174,4	0	514141,652	8559402,589	386,464505	1939,846604	161,0073	0	225,457205
2189,6	0	514155,9022	8559407,866	386,642377	1945,113649	161,4444	0	225,197977
2200	0	514165,6555	8559411,466	386,877922	1934,579558	160,5701	0	226,307822
2212,8	0	514177,6566	8559415,903	387,126255	1934,579558	160,5701	0	226,556155
2226,4	0	514190,4404	8559420,531	387,353515	1934,579558	160,5701	0	226,783415
2249,6	0	514212,2159	8559428,512	387,699013	1924,045467	159,6958	0	228,003213
2264,8	0	514226,4823	8559433,746	387,83607	1918,778422	159,2586	0	228,57747
2277,6	0	514238,4792	8559438,201	387,871214	1918,778422	159,2586	0	228,612614
2291,2	0	514251,2504	8559442,867	387,938036	1918,778422	159,2586	0	228,679436
2307,2	0	514266,2647	8559448,386	388,024677	1924,045467	159,6958	0	228,328877
2319,2	0	514277,5317	8559452,506	388,121697	1913,511376	158,8214	0	229,300297
2336	0	514293,2867	8559458,326	388,153362	1887,176149	156,6356	0	231,517762
2348,8	0	514305,3062	8559462,719	388,183917	1876,642058	155,7613	0	232,422617
2361,6	0	514317,3358	8559467,085	388,147092	1881,909103	156,1984	0	231,948692
2378,4	0	514333,1101	8559472,852	388,082882	1876,642058	155,7613	0	232,321582
2394,4	0	514348,0719	8559478,506	388,00025	1866,107967	154,887	0	233,11325
2410,4	0	514363,1034	8559483,98	387,932905	1839,772739	152,7011	0	235,231805
2419,2	0	514371,4092	8559486,883	387,944426	1787,102284	148,3295	0	239,614926
2426,4	0	514378,1985	8559489,276	387,890205	1760,767057	146,1437	0	241,746505
2440	0	514390,9939	8559493,873	387,926244	1718,630693	142,6463	0	245,279944
2454,4	0	514404,5194	8559498,804	387,909101	1687,02842	140,0234	0	247,885701
2462,4	0	514412,0575	8559501,471	387,824513	1639,62501	136,0889	0	251,735613
2472	0	514421,0575	8559504,803	387,748631	1602,755692	133,0287	0	254,719931
2482,4	0	514430,8151	8559508,398	387,677599	1560,619328	129,5314	0	258,146199
2492,8	0	514440,5848	8559511,953	387,613659	1507,948873	125,1598	0	262,453859
2501,6	0	514448,8436	8559514,98	387,45991	1455,278418	120,7881	0	266,67181
2508,8	0	514455,6022	8559517,457	387,438712	1423,676145	118,1651	0	269,273612
2519,2	0	514465,3625	8559521,041	387,295948	1386,806827	115,105	0	272,190948
2531,2	0	514476,6364	8559525,144	387,123179	1360,471599	112,9191	0	274,204079
2543,2	0	514487,9262	8559529,199	386,989063	1323,602281	109,859	0	277,130063
2552,8	0	514496,9431	8559532,48	386,792972	1307,801144	108,5475	0	278,245472
2562,4	0	514505,9204	8559535,875	386,701116	1286,732962	106,7988	0	279,902316
2572,8	0	514515,7051	8559539,383	386,513539	1265,66478	105,0502	0	281,463339
2587,2	0	514529,2027	8559544,38	386,231438	1234,062507	102,4272	0	283,804238
2601,6	0	514542,7351	8559549,285	385,90664	1191,926143	98,9299	0	286,97674
2615,2	0	514555,4805	8559554,014	385,620127	1170,857961	97,1812	0	288,438927
2628,8	0	514568,1885	8559558,826	385,148647	1144,522734	94,9954	0	290,153247
2640,8	0	514579,4303	8559562,993	384,715497	1086,585233	90,1866	0	294,528897
2654,4	0	514592,1687	8559567,736	384,325439	1033,914778	85,8149	0	298,510539
2668,8	0	514605,6865	8559572,664	383,793824	997,04546	82,7548	0	301,039024
2680	0	514616,1953	8559576,502	383,327999	944,375005	78,3831	0	304,944899
2693,6	0	514628,9281	8559581,246	382,866213	923,306823	76,6345	0	306,231713
2712,8	0	514646,9045	8559587,914	381,910834	854,835231	70,9513	0	310,959534
2724,8	0	514658,1544	8559592,02	381,189354	828,500004	68,7655	0	312,423854
2737,6	0	514670,1314	8559596,473	380,526366	796,897731	66,1425	0	314,383866
2752	0	514683,6654	8559601,318	379,812719	765,295458	63,5195	0	316,293219
2765,6	0	514696,4981	8559605,775	379,227421	712,625003	59,1479	0	320,079521
2779,2	0	514709,2836	8559610,365	378,630383	675,755684	56,0877	0	322,542683
2794,4	0	514723,5783	8559615,497	378,064713	623,085229	51,7161	0	326,348613
2802,4	0	514731,1063	8559618,191	377,883061	586,215911	48,6559	0	329,227161
2811,2	0	514739,3992	8559621,126	377,773615	570,414774	47,3444	0	330,429215
2823,2	0	514750,6745	8559625,224	377,592284	570,414774	47,3444	0	330,247884
2836,8	0	514763,4633	8559629,838	377,440667	554,613638	46,0329	0	331,407767
2847,2	0	514773,24	8559633,375	377,322859	554,613638	46,0329	0	331,289959
2855,2	0	514780,752	8559636,123	377,244474	554,613638	46,0329	0	331,211574
2864	0	514789,0285	8559639,108	377,271907	559,880683	46,4701	0	330,801807
2878,4	0	514802,5523	8559644,041	377,225759	565,147729	46,9073	0	330,318459
2888	0	514811,5694	8559647,327	377,26773	570,414774	47,3444	0	329,92333
2900	0	514822,8327	8559651,455	377,305392	565,147729	46,9073	0	330,398092
2916,8	0	514838,6032	8559657,236	377,406732	580,948865	48,2188	0	329,187932
2933,6	0	514854,339	8559663,104	377,465977	586,215911	48,6559	0	328,810077
2944	0	514864,0804	8559666,728	377,62094	596,750002	49,5302	0	328,09074
2960	0	514879,0915	8559672,251	377,73032	607,284093	50,4046	0	327,32572
2968	0	514886,595	8559675,015	377,848342	612,551138	50,8417	0	327,006642
2975,2	0	514893,3475	8559677,505	377,980123	628,352275	52,1532	0	325,826923
2989,6	0	514906,8666	8559682,449	378,249902	644,153411	53,4647	0	324,785202
2998,4	0	514915,1439	8559685,426	378,427089	644,153411	53,4647	0	324,962389
3007,2	0	514923,4267	8559688,387	378,552397	638,886366	53,0276	0	325,524797
3018,4	0	514934,0107	8559692,031	378,870269	617,818184	51,2789	0	327,591369
3032	0	514946,7221	8559696,838	379,294861	623,085229	51,7161	0	327,578761
3048,8	0	514962,5014	8559702,557	379,972458	623,085229	51,7161	0	328,256358
3066,4	0	514979,0084	8559708,598	380,815783	607,284093	50,4046	0	330,411183
3076,8	0	514988,7383	8559712,22	381,405331	602,017047	49,9674	0	331,437931
3087,2	0	514998,5037	8559715,754	381,930665	596,6875	49,5251	0	332,405565
3095,2	0	515005,9788	8559718,556	382,427106	600,8125	49,8674	0	332,559706
3105,6	0	515015,7461	8559722,069	383,054975	598,75	49,6962	0	333,358775
3115,2	0	515024,7358	8559725,367	383,718648	590,5	49,0115	0	334,707148
3127,2	0	515036,0079	8559729,396	384,54662	592,5625	49,1827	0	335,36392
3144	0	515051,8087	8559735,005	385,570361	592,5625	49,1827	0	336,387661
3154,4	0	515061,5334	8559738,61	386,324466	592,5625	49,1827	0	337,141766
3164,8	0	515071,2434	8559742,265	386,975008	600,8125	49,8674	0	337,107608
3175,2	0	515081,0274	8559745,711	387,664145	600,8125	49,8674	0	337,796745
3188,8	0	515093,7835	8559750,324	388,604277	607	50,381	0	338,223277
3202,4	0	515106,5177	8559755,021	389,359834	596,6875	49,5251	0	339,834734
3215,2	0	515118,5381	8559759,36	390,06281	578,125	47,9844	0	342,07841
3232	0	515134,3074	8559765,081	390,879839	578,125	47,9844	0	342,895439
3247,2	0	515148,5175	8559770,404	391,687404	569,875	47,2996	0	344,387804
3265,6	0	515165,7694	8559776,738	392,471476	574	47,642	0	344,829476
3277,6	0	515177,0222	8559780,868	392,949649	574	47,642	0	345,307649
3292	0	515190,5054	8559785,873	393,595979	580,1875	48,1556	0	345,440379
3310,4	0	515207,7807	8559792,161	394,238063	565,75	46,9572	0	347,280863
3325,6	0	515222,0349	8559797,406	394,718788	551,3125	45,7589	0	348,959888
3341,6	0	515237,0304	8559802,964	395,025043	541	44,903	0	350,122043
3354,4	0	515249,0309	8559807,404	395,289309	522,4375	43,3623	0	351,927009
3369,6	0	515263,3183	8559812,58	395,489453	514,1875	42,6776	0	352,811853
3384	0	515276,8659	8559817,456	395,587307	510,0625	42,3352	0	353,252107
3396	0	515288,1095	8559821,638	395,800227	501,8125	41,6504	0	354,149827
3408	0	515299,3574	8559825,815	395,828152	501,8125	41,6504	0	354,177752
3423,2	0	515313,6744	8559830,91	395,922656	508	42,164	0	353,758656
3439,2	0	515328,6726	8559836,471	395,931682	505,9375	41,9928	0	353,938882
3451,2	0	515339,9308	8559840,612	395,776972	508	42,164	0	353,612972
3468	0	515355,6869	8559846,429	395,910746	510,0625	42,3352	0	353,575546
3479,2	0	515366,2109	8559850,252	395,791963	501,8125	41,6504	0	354,141563
3490,4	0	515376,6582	8559854,285	395,79258	501,8125	41,6504	0	354,14218
3504	0	515389,3506	8559859,159	395,665684	491,5	40,7945	0	354,871184
3515,2	0	515399,8712	8559862,996	395,630927	485,3125	40,2809	0	355,350027
3524	0	515408,14	8559865,994	395,39294	483,25	40,1097	0	355,28324
3543,2	0	515426,1733	8559872,559	395,190259	468,8125	38,9114	0	356,278859
3560,8	0	515442,6571	8559878,702	394,954097	464,6875	38,5691	0	356,384997
3577,6	0	515458,3403	8559884,705	394,579107	462,625	38,3979	0	356,181207
3590,4	0	515470,2656	8559889,34	394,352917	442	36,686	0	357,666917
3603,2	0	515482,2191	8559893,906	394,186399	427,5625	35,4877	0	358,698699
3615,2	0	515493,4446	8559898,133	393,93863	413,125	34,2894	0	359,64923
3624	0	515501,6735	8559901,239	393,792669	396,625	32,9199	0	360,872769
3633,6	0	515510,6571	8559904,617	393,710742	382,1875	31,7216	0	361,989142
3641,6	0	515518,1255	8559907,482	393,74251	367,75	30,5232	0	363,21931
3648	0	515524,0443	8559909,912	393,866278	357,4375	29,6673	0	364,198978
