Dist	TrNo	X,m	Y,m	Z,m	TD, ns	Hice	Amplitud de la señal	Bed,m
820	0	510408,8489	8562149,979	524,33763	1387,045441	115,1248	0	409,21283
832	0	510397,7866	8562145,341	524,546362	1408,522713	116,9074	0	407,638962
839,2	0	510391,1609	8562142,53	524,728276	1434,29544	119,0465	0	405,681776
852	0	510379,3342	8562137,644	524,993433	1408,522713	116,9074	0	408,086033
864	0	510368,2104	8562133,151	525,231438	1382,749986	114,7682	0	410,463238
875,2	0	510357,8552	8562128,899	525,565197	1318,318169	109,4204	0	416,144797
886,4	0	510347,6034	8562124,408	525,924426	1258,181806	104,4291	0	421,495326
892	0	510342,5168	8562122,071	526,059292	1198,045443	99,4378	0	426,621492
904,8	0	510330,8661	8562116,797	526,539739	1163,681807	96,5856	0	429,954139
920,8	0	510316,3284	8562110,145	527,107707	1112,136353	92,3073	0	434,800407
936,8	0	510301,8082	8562103,463	527,770613	1069,181808	88,7421	0	439,028513
948	0	510291,6639	8562098,739	528,21066	1017,636353	84,4638	0	443,74686
959,2	0	510281,4613	8562094,15	528,720292	978,977263	81,2551	0	447,465192
967,2	0	510274,1027	8562091,03	529,042457	948,909081	78,7595	0	450,282957
983,2	0	510259,4442	8562084,656	529,707329	893,068173	74,1247	0	455,582629
996,8	0	510246,9886	8562079,234	530,322449	841,522719	69,8464	0	460,476049
1010,4	0	510234,4561	8562073,987	530,897487	781,386356	64,8551	0	466,042387
1020	0	510225,5532	8562070,427	531,349147	755,613629	62,7159	0	468,633247
1029,6	0	510216,6361	8562066,896	531,735694	725,545447	60,2203	0	471,515394
1040,8	0	510206,2926	8562062,637	532,234163	691,181811	57,3681	0	474,866063
1048	0	510199,6497	8562059,881	532,561541	678,295448	56,2985	0	476,263041
1056	0	510192,3173	8562056,724	533,043525	639,636357	53,0898	0	479,953725
1062,4	0	510186,5176	8562054,055	533,465078	626,749994	52,0202	0	481,444878
