Dist	TrNo	X,m	Y,m	Z,m	TD, ns	Hice	Amplitud de la señal	Bed,m
96	0	512290,1813	8561867,932	516,644279	449,090916	37,2745	0	479,369779
102	0	512284,8095	8561870,603	516,712545	469,772734	38,9911	0	477,721445
107	0	512280,345	8561872,851	516,804923	481,590916	39,972	0	476,832923
111	0	512276,7787	8561874,662	516,791127	493,409098	40,953	0	475,838127
115	0	512273,2133	8561876,475	516,816404	508,181826	42,1791	0	474,637304
124	0	512265,1507	8561880,469	516,964765	522,954553	43,4052	0	473,559565
126	0	512263,3487	8561881,335	517,018646	525,909099	43,6505	0	473,368146
131	0	512258,8323	8561883,479	517,078673	525,909099	43,6505	0	473,428173
140	0	512250,6695	8561887,266	517,064652	517,045462	42,9148	0	474,149852
147	0	512244,3811	8561890,339	516,99888	505,22728	41,9339	0	475,06498
156	0	512236,2517	8561894,198	517,102055	511,136371	42,4243	0	474,677755
159	0	512233,555	8561895,511	517,138809	517,045462	42,9148	0	474,224009
161	0	512231,7604	8561896,394	517,154889	520,000008	43,16	0	473,994889
164	0	512229,046	8561897,671	517,17793	522,954553	43,4052	0	473,77273
171	0	512222,755	8561900,738	517,099997	531,81819	44,1409	0	472,959097
173	0	512220,9476	8561901,593	517,088311	537,727281	44,6314	0	472,456911
178	0	512216,4678	8561903,814	517,111711	543,636372	45,1218	0	471,989911
189	0	512206,5521	8561908,572	517,1561	552,500008	45,8575	0	471,2986
194	0	512202,0336	8561910,712	517,16517	555,454554	46,1027	0	471,06247
203	0	512193,9109	8561914,582	517,168439	564,31819	46,8384	0	470,330039
210	0	512187,6687	8561917,749	517,203376	567,272736	47,0836	0	470,119776
220	0	512178,7195	8561922,209	517,250486	564,31819	46,8384	0	470,412086
228	0	512171,5691	8561925,794	517,239859	564,31819	46,8384	0	470,401459
237	0	512163,5313	8561929,841	517,256223	567,272736	47,0836	0	470,172623
241	0	512159,9589	8561931,64	517,255059	567,272736	47,0836	0	470,171459
254	0	512148,3353	8561937,456	517,273692	567,272736	47,0836	0	470,190092
259	0	512143,8375	8561939,639	517,262377	567,272736	47,0836	0	470,178777
263	0	512140,2624	8561941,432	517,207695	570,227281	47,3289	0	469,878795
276	0	512128,6264	8561947,223	517,230686	576,136372	47,8193	0	469,411386
281	0	512124,1406	8561949,429	517,167055	576,136372	47,8193	0	469,347755
287	0	512118,7937	8561952,15	517,166322	576,136372	47,8193	0	469,347022
294	0	512112,5638	8561955,34	517,174064	582,045463	48,3098	0	468,864264
300	0	512107,2636	8561958,152	517,172467	587,954554	48,8002	0	468,372267
310	0	512098,4403	8561962,856	517,196723	608,636373	50,5168	0	466,679923
314	0	512094,9032	8561964,723	517,21002	614,545464	51,0073	0	466,20272
328	0	512082,4856	8561971,186	517,259707	629,318191	52,2334	0	465,026307
334	0	512077,1536	8561973,934	517,327113	644,090919	53,4595	0	463,867613
338	0	512073,6028	8561975,773	517,38335	647,045464	53,7048	0	463,67855
344	0	512068,2508	8561978,483	517,450315	655,909101	54,4405	0	463,009815
347	0	512065,5751	8561979,839	517,451574	658,863646	54,6857	0	462,765874
355	0	512058,4042	8561983,382	517,443078	658,863646	54,6857	0	462,757378
358	0	512055,7179	8561984,715	517,509625	661,818192	54,9309	0	462,578725
367	0	512047,5634	8561988,519	517,561846	661,818192	54,9309	0	462,630946
377	0	512038,4407	8561992,613	517,562696	664,772737	55,1761	0	462,386596
379	0	512036,6039	8561993,404	517,577206	664,772737	55,1761	0	462,401106
383	0	512032,9788	8561995,093	517,630339	670,681828	55,6666	0	461,963739
385	0	512031,1696	8561995,945	517,667177	670,681828	55,6666	0	462,000577
394	0	512023,019	8561999,754	517,602525	664,772737	55,1761	0	462,426425
407	0	512011,249	8562005,268	517,536695	664,772737	55,1761	0	462,360595
411	0	512007,6362	8562006,984	517,492716	670,681828	55,6666	0	461,826116
