Dist	TrNo	Zone	X,m	Y,m	Alt, m	TD, ns	Hice, m	Bed,m
30268,293	7019	33X	514305,1539	8560807,139	312,8854	3335	280,14	32,7454
30273,523	7020	33X	514307,857	8560811,594	312,4346	3330	279,72	32,7146
30279,304	7021	33X	514310,8575	8560816,516	311,9962	3325	279,3	32,6962
30285,497	7022	33X	514314,0751	8560821,79	311,5775	3325	279,3	32,2775
30291,885	7023	33X	514317,3907	8560827,237	311,1876	3320	278,88	32,3076
30298,253	7024	33X	514320,6847	8560832,676	310,8356	3315	278,46	32,3756
30304,439	7025	33X	514323,8634	8560837,974	310,528	3310	278,04	32,488
30310,501	7026	33X	514326,9348	8560843,193	310,26	3310	278,04	32,22
30316,554	7027	33X	514329,9325	8560848,447	309,2741	3305	277,62	31,6541
30322,713	7028	33X	514332,8901	8560853,844	309,8126	3300	277,2	32,6126
30329,039	7029	33X	514335,8223	8560859,447	309,6192	3295	276,78	32,8392
30335,381	7030	33X	514338,6677	8560865,111	309,4418	3295	276,78	32,6618
30341,528	7031	33X	514341,3462	8560870,642	308,5294	3290	276,36	32,1694
30347,273	7032	33X	514343,7775	8560875,845	308,381	3285	275,94	32,441
30352,485	7033	33X	514345,9132	8560880,597	308,2452	3285	275,94	32,3052
30357,347	7034	33X	514347,8321	8560885,063	308,1186	3280	275,52	32,5986
30362,123	7035	33X	514349,6448	8560889,48	307,9975	3275	275,1	32,8975
30367,074	7036	33X	514351,4618	8560894,083	307,8781	3275	275,1	32,7781
30372,46	7037	33X	514353,3938	8560899,11	307,7566	3270	274,68	33,0766
30378,464	7038	33X	514355,5215	8560904,722	307,632	3265	274,26	33,372
30384,944	7039	33X	514357,8065	8560910,785	307,5141	3265	274,26	33,2541
30391,681	7040	33X	514360,1804	8560917,09	307,4156	3260	273,84	33,5756
30398,456	7041	33X	514362,5749	8560923,427	307,3489	3255	273,42	33,9289
30405,1	7042	33X	514364,9418	8560929,635	307,3231	3255	273,42	33,9031
30411,659	7043	33X	514367,3138	8560935,75	307,3321	3250	273	34,3321
30418,228	7044	33X	514369,7436	8560941,853	307,3663	3245	272,58	34,7863
30424,905	7045	33X	514372,2841	8560948,027	307,4158	3245	272,58	34,8358
30431,733	7046	33X	514374,9624	8560954,309	307,4722	3240	272,16	35,3122
30438,545	7047	33X	514377,7029	8560960,545	307,5311	3235	271,74	35,7911
30445,119	7048	33X	514380,4044	8560966,537	307,5892	3235	271,74	35,8492
30451,231	7049	33X	514382,9659	8560972,087	307,6433	3230	271,32	36,3233
30456,742	7050	33X	514385,3228	8560977,067	308,4418	3225	270,9	37,5418
30461,832	7051	33X	514387,5576	8560981,64	307,74	3225	270,9	36,84
30466,765	7052	33X	514389,7896	8560986,04	307,7948	3225	270,9	36,8948
30471,805	7053	33X	514392,1381	8560990,498	308,6131	3225	270,9	37,7131
30477,215	7054	33X	514394,7223	8560995,251	308,7019	3225	270,9	37,8019
30483,181	7055	33X	514397,6243	8561000,461	308,8157	3220	270,48	38,3357
30489,571	7056	33X	514400,7775	8561006,018	308,9501	3220	270,48	38,4701
30496,177	7057	33X	514404,0781	8561011,738	309,0987	3220	270,48	38,6187
30502,789	7058	33X	514407,4222	8561017,441	309,2546	3220	270,48	38,7746
30509,242	7059	33X	514410,7238	8561022,983	309,4119	3220	270,48	38,9319
30515,532	7060	33X	514413,9679	8561028,37	309,5668	3220	270,48	39,0868
30521,7	7061	33X	514417,157	8561033,646	309,7163	3220	270,48	39,2363
30527,783	7062	33X	514420,2938	8561038,857	309,8573	3215	270,06	39,7973
30533,824	7063	33X	514423,3855	8561044,045	309,9867	3215	270,06	39,9267
30539,865	7064	33X	514426,4569	8561049,245	310,101	3215	270,06	40,041
30545,952	7065	33X	514429,5375	8561054,495	310,1966	3215	270,06	40,1366
30552,131	7066	33X	514432,6567	8561059,829	310,27	3215	270,06	40,21
30558,41	7067	33X	514435,8224	8561065,25	310,318	3215	270,06	40,258
30564,642	7068	33X	514438,9574	8561070,636	310,3394	3215	270,06	40,2794
30570,646	7069	33X	514441,963	8561075,834	310,3332	3215	270,06	40,2732
30576,24	7070	33X	514444,7405	8561080,69	309,5487	3215	270,06	39,4887
30581,312	7071	33X	514447,231	8561085,108	309,4851	3215	270,06	39,4251
30586,036	7072	33X	514449,5347	8561089,231	309,3928	3220	270,48	38,9128
30590,656	7073	33X	514451,7917	8561093,26	309,2724	3220	270,48	38,7924
30595,417	7074	33X	514454,1421	8561097,398	309,1246	3220	270,48	38,6446
30600,563	7075	33X	514456,7257	8561101,844	308,9498	3225	270,9	38,0498
30606,263	7076	33X	514459,6438	8561106,737	308,751	3225	270,9	37,851
30612,383	7077	33X	514462,8422	8561111,951	308,5396	3225	270,9	37,6396
30618,715	7078	33X	514466,2277	8561117,298	308,3295	3225	270,9	37,4295
30625,051	7079	33X	514469,7071	8561122,589	308,1344	3230	271,32	36,8144
30631,232	7080	33X	514473,2161	8561127,675	307,9641	3225	270,9	37,0641
30637,305	7081	33X	514476,8052	8561132,571	307,8126	3225	270,9	36,9126
30643,368	7082	33X	514480,5536	8561137,334	307,6698	3220	270,48	37,1898
30649,52	7083	33X	514484,5407	8561142,018	307,5258	3220	270,48	37,0458
30655,817	7084	33X	514488,8039	8561146,649	307,3712	3220	270,48	36,8912
30662,107	7085	33X	514493,2135	8561151,132	307,2	3215	270,06	37,14
30668,19	7086	33X	514497,5981	8561155,343	306,2567	3215	270,06	36,1967
30673,859	7087	33X	514501,7864	8561159,157	306,0361	3210	269,64	36,3961
30678,983	7088	33X	514505,6668	8561162,495	305,7831	3210	269,64	36,1431
30683,734	7089	33X	514509,3676	8561165,459	305,4944	3210	269,64	35,8544
30688,358	7090	33X	514513,0771	8561168,199	305,167	3205	269,22	35,947
30693,1	7091	33X	514516,9836	8561170,863	304,798	3205	269,22	35,578
30698,207	7092	33X	514521,2753	8561173,599	304,3845	3200	268,8	35,5845
30703,844	7093	33X	514526,0806	8561176,512	303,9306	3200	268,8	35,1306
30709,881	7094	33X	514531,2887	8561179,529	303,4694	3200	268,8	34,6694
30716,111	7095	33X	514536,7289	8561182,534	303,791	3195	268,38	35,411
30722,329	7096	33X	514542,2303	8561185,413	303,4358	3195	268,38	35,0558
30728,374	7097	33X	514547,6511	8561188,075	303,1837	3190	267,96	35,2237
30734,235	7098	33X	514552,9642	8561190,544	303,775	3190	267,96	35,815
30739,939	7099	33X	514558,1713	8561192,87	303,6896	3190	267,96	35,7296
30745,509	7100	33X	514563,2742	8561195,104	303,6577	3185	267,54	36,1177
30750,972	7101	33X	514568,2783	8561197,296	303,6611	3180	267,12	36,5411
30756,366	7102	33X	514573,2038	8561199,493	303,6895	3175	266,7	36,9895
30761,731	7103	33X	514578,0746	8561201,743	303,7342	3170	266,28	37,4542
30767,112	7104	33X	514582,9147	8561204,093	303,7865	3165	265,86	37,9265
30772,521	7105	33X	514587,7243	8561206,568	303,8388	3155	265,02	38,8188
30777,85	7106	33X	514592,4089	8561209,107	303,8858	3150	264,6	39,2858
30782,956	7107	33X	514596,8502	8561211,626	303,9235	3145	264,18	39,7435
30787,696	7108	33X	514600,9299	8561214,04	303,9477	3140	263,76	40,1877
30791,989	7109	33X	514604,5815	8561216,296	303,9534	3135	263,34	40,6134
30795,988	7110	33X	514607,945	8561218,459	303,9336	3130	262,92	41,0136
30799,907	7111	33X	514611,2125	8561220,622	303,8804	3120	262,08	41,8004
30803,959	7112	33X	514614,5756	8561222,881	303,0362	3115	261,66	41,3762
30808,357	7113	33X	514618,2263	8561225,329	302,8933	3110	261,24	41,6533
30813,25	7114	33X	514622,3032	8561228,027	302,6996	3105	260,82	41,8796
30818,532	7115	33X	514626,7322	8561230,898	302,4765	3100	260,4	42,0765
30824,037	7116	33X	514631,3859	8561233,829	302,251	3095	259,98	42,271
30829,597	7117	33X	514636,137	8561236,71	302,0501	3090	259,56	42,4901
30835,088	7118	33X	514640,8931	8561239,45	301,8943	3080	258,72	43,1743
30840,556	7119	33X	514645,7016	8561242,051	301,7773	3075	258,3	43,4773
30846,089	7120	33X	514650,6449	8561244,535	301,6862	3070	257,88	43,8062
30851,777	7121	33X	514655,8053	8561246,925	301,6081	3065	257,46	44,1481
30857,66	7122	33X	514661,2176	8561249,229	301,5316	3060	257,04	44,4916
30863,584	7123	33X	514666,7258	8561251,409	301,4515	3055	256,62	44,8315
30869,344	7124	33X	514672,1265	8561253,411	301,3642	3045	255,78	45,5842
30874,734	7125	33X	514677,216	8561255,181	301,2659	3035	254,94	46,3259
30879,619	7126	33X	514681,8622	8561256,687	301,1525	3030	254,52	46,6325
30884,163	7127	33X	514686,2182	8561257,974	301,0181	3020	253,68	47,3381
30888,604	7128	33X	514690,5087	8561259,108	300,8564	3015	253,26	47,5964
30893,179	7129	33X	514694,9582	8561260,153	300,6609	3005	252,42	48,2409
30898,125	7130	33X	514699,7914	8561261,176	301,1755	3000	252	49,1755
30903,603	7131	33X	514705,1606	8561262,224	300,8993	2990	251,16	49,7393
30909,474	7132	33X	514710,9297	8561263,275	299,8545	2985	250,74	49,1145
30915,527	7133	33X	514716,8903	8561264,288	300,3191	2975	249,9	50,4191
30921,549	7134	33X	514722,834	8561265,223	300,0708	2965	249,06	51,0108
30927,377	7135	33X	514728,5999	8561266,054	299,8815	2960	248,64	51,2415
30933,047	7136	33X	514734,2175	8561266,812	299,7497	2950	247,8	51,9497
30938,642	7137	33X	514739,7636	8561267,542	299,6678	2940	246,96	52,7078
30944,244	7138	33X	514745,3152	8561268,291	299,6283	2930	246,12	53,5083
30949,895	7139	33X	514750,909	8561269,092	299,623	2920	245,28	54,343
30955,471	7140	33X	514756,4214	8561269,937	299,6418	2910	244,44	55,2018
30960,81	7141	33X	514761,6885	8561270,804	299,6737	2900	243,6	56,0737
30965,745	7142	33X	514766,5467	8561271,675	299,7079	2890	242,76	56,9479
30970,179	7143	33X	514770,8954	8561272,54	299,7347	2880	241,92	57,8147
30974,272	7144	33X	514774,887	8561273,445	299,7489	2875	241,5	58,2489
30978,25	7145	33X	514778,7373	8561274,446	298,9963	2865	240,66	58,3363
30982,341	7146	33X	514782,662	8561275,599	299,7228	2855	239,82	59,9028
30986,771	7147	33X	514786,8768	8561276,962	299,6741	2845	238,98	60,6941
30991,701	7148	33X	514791,5357	8561278,573	298,8465	2835	238,14	60,7065
30997,034	7149	33X	514796,5453	8561280,399	298,7373	2825	237,3	61,4373
31002,608	7150	33X	514801,7507	8561282,387	298,5941	2815	236,46	62,1341
31008,262	7151	33X	514806,9966	8561284,486	298,4146	2805	235,62	62,7946
31013,865	7152	33X	514812,161	8561286,651	298,1988	2795	234,78	63,4188
31019,421	7153	33X	514817,2531	8561288,858	297,9575	2785	233,94	64,0175
31024,96	7154	33X	514822,3154	8561291,093	297,7038	2775	233,1	64,6038
31030,515	7155	33X	514827,3901	8561293,337	297,4509	2765	232,26	65,1909
31036,116	7156	33X	514832,5192	8561295,576	297,2092	2755	231,42	65,7892
31041,797	7157	33X	514837,7436	8561297,796	296,978	2745	230,58	66,398
31047,591	7158	33X	514843,1039	8561299,982	296,7538	2740	230,16	66,5938
31053,531	7159	33X	514848,6408	8561302,123	296,5331	2730	229,32	67,2131
31059,616	7160	33X	514854,3565	8561304,2	296,3137	2715	228,06	68,2537
31065,692	7161	33X	514860,0993	8561306,172	296,0987	2705	227,22	68,8787
31071,566	7162	33X	514865,6793	8561307,995	295,8926	2690	225,96	69,9326
31077,045	7163	33X	514870,9064	8561309,624	295,6998	2680	225,12	70,5798
31082,006	7164	33X	514875,6603	8561311,032	295,5216	2665	223,86	71,6616
31086,614	7165	33X	514880,0994	8561312,258	295,3453	2655	223,02	72,3253
31091,109	7166	33X	514884,452	8561313,36	295,1553	2640	221,76	73,3953
31095,726	7167	33X	514888,9463	8561314,396	294,9356	2630	220,92	74,0156
31100,705	7168	33X	514893,8105	8561315,424	294,6706	2615	219,66	75,0106
31106,208	7169	33X	514899,201	8561316,485	294,3511	2605	218,82	75,5311
31112,103	7170	33X	514904,9875	8561317,557	293,9958	2590	217,56	76,4358
31118,186	7171	33X	514910,9678	8561318,603	293,6299	2580	216,72	76,9099
31124,248	7172	33X	514916,9398	8561319,585	293,279	2565	215,46	77,819
31130,135	7173	33X	514922,7495	8561320,479	293,7129	2555	214,62	79,0929
31135,888	7174	33X	514928,435	8561321,312	293,4303	2540	213,36	80,0703
31141,599	7175	33X	514934,0826	8561322,125	292,4244	2530	212,52	79,9044
31147,361	7176	33X	514939,7785	8561322,96	292,9386	2515	211,26	81,6786
31153,218	7177	33X	514945,5644	8561323,846	291,9672	2505	210,42	81,5472
31159,034	7178	33X	514951,3035	8561324,765	292,5083	2495	209,58	82,9283
31164,625	7179	33X	514956,8148	8561325,686	292,3115	2480	208,32	83,9915
31169,809	7180	33X	514961,9168	8561326,58	292,126	2470	207,48	84,646
31174,471	7181	33X	514966,4973	8561327,431	291,9505	2455	206,22	85,7305
31178,781	7182	33X	514970,7193	8561328,281	291,0309	2445	205,38	85,6509
31182,978	7183	33X	514974,8149	8561329,185	290,8624	2430	204,12	86,7424
31187,303	7184	33X	514979,016	8561330,198	291,4403	2420	203,28	88,1603
31191,996	7185	33X	514983,5546	8561331,376	290,5096	2405	202,02	88,4896
31197,224	7186	33X	514988,5938	8561332,756	290,3162	2395	201,18	89,1362
31202,872	7187	33X	514994,0211	8561334,306	290,1071	2380	199,92	90,1871
31208,752	7188	33X	514999,6552	8561335,973	289,8801	2370	199,08	90,8001
31214,676	7189	33X	515005,3147	8561337,706	289,6328	2355	197,82	91,8128
31220,505	7190	33X	515010,8651	8561339,464	289,3638	2345	196,98	92,3838
31226,286	7191	33X	515016,359	8561341,241	289,0754	2330	195,72	93,3554
31232,117	7192	33X	515021,896	8561343,045	288,7711	2320	194,88	93,8911
31238,094	7193	33X	515027,5756	8561344,88	288,4541	2305	193,62	94,8341
31244,263	7194	33X	515033,4475	8561346,741	288,1299	2295	192,78	95,3499
31250,464	7195	33X	515039,3631	8561348,575	287,8125	2280	191,52	96,2925
31256,49	7196	33X	515045,1237	8561350,319	287,5182	2270	190,68	96,8382
31262,132	7197	33X	515050,531	8561351,908	287,263	2255	189,42	97,843
31267,256	7198	33X	515055,4583	8561353,3	287,0577	2245	188,58	98,4777
31272,028	7199	33X	515060,0661	8561354,529	286,8905	2235	187,74	99,1505
31276,688	7200	33X	515064,5866	8561355,651	286,7441	2220	186,48	100,2641
31281,477	7201	33X	515069,2523	8561356,722	286,6013	2210	185,64	100,9613
31286,636	7202	33X	515074,2952	8561357,797	286,4447	2195	184,38	102,0647
31292,331	7203	33X	515079,8768	8561358,914	286,2605	2185	183,54	102,7205
31298,438	7204	33X	515085,8747	8561360,042	286,0483	2170	182,28	103,7683
31304,758	7205	33X	515092,0955	8561361,133	285,811	2160	181,44	104,371
31311,094	7206	33X	515098,3458	8561362,137	285,5518	2145	180,18	105,3718
31317,287	7207	33X	515104,4696	8561363,019	285,276	2135	179,34	105,936
31323,334	7208	33X	515110,46	8561363,795	285,7499	2120	178,08	107,6699
31329,268	7209	33X	515116,3475	8561364,495	285,492	2110	177,24	108,252
31335,124	7210	33X	515122,1623	8561365,147	285,271	2095	175,98	109,291
31340,933	7211	33X	515127,9348	8561365,779	285,1015	2085	175,14	109,9615
31346,729	7212	33X	515133,6945	8561366,415	284,9822	2070	173,88	111,1022
31352,544	7213	33X	515139,471	8561367,08	284,9078	2060	173,04	111,8678
31358,411	7214	33X	515145,2936	8561367,797	284,8732	2050	172,2	112,6732
31364,329	7215	33X	515151,1597	8561368,579	284,8718	2035	170,94	113,9318
31370,166	7216	33X	515156,9377	8561369,41	284,8926	2025	170,1	114,7926
31375,758	7217	33X	515162,4642	8561370,261	284,1733	2010	168,84	115,3333
31380,939	7218	33X	515167,5755	8561371,107	284,9514	2000	168	116,9514
31385,611	7219	33X	515172,1735	8561371,932	284,2168	1985	166,74	117,4768
31389,942	7220	33X	515176,4221	8561372,776	284,2162	1975	165,9	118,3162
31394,171	7221	33X	515180,5507	8561373,691	284,1985	1960	164,64	119,5585
31398,534	7222	33X	515184,7885	8561374,727	284,1626	1950	163,8	120,3626
31403,268	7223	33X	515189,3651	8561375,937	284,1073	1935	162,54	121,5673
31408,539	7224	33X	515194,4412	8561377,356	284,0312	1925	161,7	122,3312
31414,23	7225	33X	515199,9033	8561378,952	283,9322	1910	160,44	123,4922
31420,155	7226	33X	515205,5695	8561380,678	283,808	1900	159,6	124,208
31426,125	7227	33X	515211,2578	8561382,485	283,6562	1890	158,76	124,8962
31432,003	7228	33X	515216,8333	8561384,335	283,476	1875	157,5	125,976
31437,837	7229	33X	515222,3494	8561386,224	283,2722	1865	156,66	126,6122
31443,725	7230	33X	515227,9066	8561388,157	283,0512	1850	155,4	127,6512
31449,762	7231	33X	515233,6054	8561390,138	282,8193	1840	154,56	128,2593
31455,995	7232	33X	515239,4958	8561392,16	282,5831	1825	153,3	129,2831
31462,259	7233	33X	515245,4257	8561394,167	282,3497	1815	152,46	129,8897
31468,342	7234	33X	515251,1928	8561396,087	282,1267	1800	151,2	130,9267
31474,029	7235	33X	515256,5945	8561397,853	281,9216	1785	149,94	131,9816
31479,182	7236	33X	515261,5014	8561399,417	281,7391	1770	148,68	133,0591
31483,97	7237	33X	515266,0761	8561400,822	281,5739	1755	147,42	134,1539
31488,64	7238	33X	515270,5545	8561402,135	281,4175	1740	146,16	135,2575
31493,436	7239	33X	515275,1723	8561403,422	281,2618	1725	144,9	136,3618
31498,605	7240	33X	515280,1652	8561404,748	281,0986	1710	143,64	137,4586
31504,317	7241	33X	515285,698	8561406,159	280,9203	1695	142,38	138,5403
31510,45	7242	33X	515291,6516	8561407,615	280,7217	1680	141,12	139,6017
31516,803	7243	33X	515297,836	8561409,053	280,4981	1665	139,86	140,6381
31523,18	7244	33X	515304,0612	8561410,415	280,2449	1655	139,02	141,2249
31529,424	7245	33X	515310,1743	8561411,65	279,9592	1640	137,76	142,1992
31535,531	7246	33X	515316,1714	8561412,763	279,6448	1625	136,5	143,1448
31541,541	7247	33X	515322,0859	8561413,772	279,3072	1610	135,24	144,0672
31547,488	7248	33X	515327,9512	8561414,693	278,9518	1595	133,98	144,9718
31553,41	7249	33X	515333,8006	8561415,541	278,5835	1580	132,72	145,8635
31559,342	7250	33X	515339,668	8561416,321	278,2031	1565	131,46	146,7431
31565,317	7251	33X	515345,5872	8561417,036	277,8111	1550	130,2	147,6111
31571,371	7252	33X	515351,5922	8561417,69	277,4077	1535	128,94	148,4677
31577,503	7253	33X	515357,6814	8561418,284	276,9946	1520	127,68	149,3146
31583,571	7254	33X	515363,7123	8561418,818	276,5804	1505	126,42	150,1604
31589,399	7255	33X	515369,5066	8561419,292	276,1749	1490	125,16	151,0149
31594,809	7256	33X	515374,8866	8561419,705	275,7882	1475	123,9	151,8882
31599,692	7257	33X	515379,7438	8561420,058	275,4263	1460	122,64	152,7863
31604,221	7258	33X	515384,2485	8561420,364	275,0785	1450	121,8	153,2785
31608,635	7259	33X	515388,6408	8561420,638	274,7306	1435	120,54	154,1906
31613,177	7260	33X	515393,1607	8561420,895	274,3679	1420	119,28	155,0879
31618,087	7261	33X	515398,0482	8561421,15	273,2259	1405	118,02	155,2059
31623,533	7262	33X	515403,4709	8561421,412	272,7945	1390	116,76	156,0345
31629,393	7263	33X	515409,3067	8561421,672	272,3314	1375	115,5	156,8314
31635,471	7264	33X	515415,3612	8561421,913	271,8486	1360	114,24	157,6086
31641,573	7265	33X	515421,4398	8561422,122	271,3583	1340	112,56	158,7983
31647,553	7266	33X	515427,3972	8561422,286	270,8686	1325	111,3	159,5686
31653,463	7267	33X	515433,2848	8561422,399	270,3727	1310	110,04	160,3327
31659,403	7268	33X	515439,2029	8561422,462	269,8601	1295	108,78	161,0801
31665,476	7269	33X	515445,252	8561422,472	269,3201	1275	107,1	162,2201
31671,731	7270	33X	515451,4806	8561422,43	268,7478	1260	105,84	162,9078
31678,008	7271	33X	515457,7289	8561422,342	268,1601	1245	104,58	163,5801
31684,094	7272	33X	515463,7856	8561422,216	267,5798	1230	103,32	164,2598
31689,776	7273	33X	515469,4388	8561422,062	267,0295	1215	102,06	164,9695
31694,918	7274	33X	515474,5536	8561421,884	266,5241	1195	100,38	166,1441
31699,695	7275	33X	515479,3013	8561421,672	266,048	1180	99,12	166,928
31704,354	7276	33X	515483,9297	8561421,415	265,5778	1165	97,86	167,7178
31709,146	7277	33X	515488,6866	8561421,1	265,09	1155	97,02	168,07
31714,321	7278	33X	515493,82	8561420,714	264,5612	1140	95,76	168,8012
31720,051	7279	33X	515499,501	8561420,249	263,9757	1130	94,92	169,0557
31726,2	7280	33X	515505,5943	8561419,716	263,3482	1120	94,08	169,2682
31732,554	7281	33X	515511,8879	8561419,13	262,7011	1110	93,24	169,4611
31738,899	7282	33X	515518,1696	8561418,504	262,0567	1095	91,98	170,0767
31745,076	7283	33X	515524,2798	8561417,854	261,4328	1085	91,14	170,2928
31751,13	7284	33X	515530,2674	8561417,188	260,8278	1075	90,3	170,5278
31757,164	7285	33X	515536,234	8561416,513	260,2357	1065	89,46	170,7757
31763,277	7286	33X	515542,2807	8561415,838	259,6505	1050	88,2	171,4505
31769,518	7287	33X	515548,4589	8561415,17	259,0694	1065	89,46	169,6094
31775,737	7288	33X	515554,6193	8561414,529	258,5032	1075	90,3	168,2032
31781,734	7289	33X	515560,5626	8561413,935	257,966	1085	91,14	166,826
31787,308	7290	33X	515566,0897	8561413,408	257,4721	1095	91,98	165,4921
31792,333	7291	33X	515571,0748	8561412,963	257,0306	1105	92,82	164,2106
31796,976	7292	33X	515575,6867	8561412,603	257,3805	1120	94,08	163,3005
31801,481	7293	33X	515580,1678	8561412,326	256,2556	1130	94,92	161,3356
31806,093	7294	33X	515584,7605	8561412,127	255,89	1140	95,76	160,13
31811,055	7295	33X	515589,7072	8561412,005	255,5174	1150	96,6	158,9174
31816,541	7296	33X	515595,1787	8561411,964	255,1255	1170	98,28	156,8455
31822,436	7297	33X	515601,0592	8561412,029	254,7157	1190	99,96	154,7557
31828,556	7298	33X	515607,1615	8561412,232	254,2932	1210	101,64	152,6532
31834,719	7299	33X	515613,2982	8561412,606	253,8631	1225	102,9	150,9631
31840,782	7300	33X	515619,3189	8561413,175	253,4286	1245	104,58	148,8486
31846,75	7301	33X	515625,221	8561413,941	252,235	1265	106,26	145,975
31852,664	7302	33X	515631,0388	8561414,897	251,7758	1285	107,94	143,8358
31858,563	7303	33X	515636,8065	8561416,038	251,2945	1300	109,2	142,0945
31864,486	7304	33X	515642,5563	8561417,363	250,7861	1320	110,88	139,9061
31870,466	7305	33X	515648,3118	8561418,896	250,2531	1330	111,72	138,5331
31876,538	7306	33X	515654,0945	8561420,664	249,6995	1340	112,56	137,1395
31882,739	7307	33X	515659,9256	8561422,696	249,1294	1350	113,4	135,7294
31889,07	7308	33X	515665,795	8561424,996	248,5491	1360	114,24	134,3091
31895,375	7309	33X	515671,5657	8561427,47	247,9743	1370	115,08	132,8943
31901,457	7310	33X	515677,0689	8561430,002	247,423	1380	115,92	131,503
31907,118	7311	33X	515682,136	8561432,473	246,9131	1390	116,76	130,1531
31912,228	7312	33X	515686,6605	8561434,804	246,4578	1400	117,6	128,8578
31916,951	7313	33X	515690,7853	8561437,069	246,0501	1410	118,44	127,6101
31921,526	7314	33X	515694,7154	8561439,381	245,6783	1420	119,28	126,3983
31926,191	7315	33X	515698,656	8561441,853	245,3305	1430	120,12	125,2105
31931,182	7316	33X	515702,8121	8561444,596	245,7451	1440	120,96	124,7851
31936,661	7317	33X	515707,3249	8561447,686	245,4139	1450	121,8	123,6139
31942,492	7318	33X	515712,0797	8561451,046	245,0935	1470	123,48	121,6135
31948,465	7319	33X	515716,8979	8561454,562	244,0444	1495	125,58	118,4644
31954,368	7320	33X	515721,6009	8561458,121	243,0268	1515	127,26	115,7668
31960,044	7321	33X	515726,0528	8561461,634	242,7986	1535	128,94	113,8586
31965,539	7322	33X	515730,2882	8561465,129	242,6081	1555	130,62	111,9881
31970,948	7323	33X	515734,3843	8561468,659	241,7012	1575	132,3	109,4012
31976,369	7324	33X	515738,4185	8561472,277	241,5734	1595	133,98	107,5934
31981,852	7325	33X	515742,4366	8561476,007	240,7209	1615	135,66	105,0609
31987,275	7326	33X	515746,3591	8561479,751	240,6401	1635	137,34	103,3001
31992,471	7327	33X	515750,075	8561483,382	239,8277	1655	139,02	100,8077
31997,273	7328	33X	515753,4734	8561486,774	239,7801	1675	140,7	99,0801
32001,575	7329	33X	515756,4846	8561489,846	238,9944	1695	142,38	96,6144
32005,525	7330	33X	515759,2042	8561492,712	238,2178	1715	144,06	94,1578
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
								0
