Dist	TrNo	Zone	X,m	Y,m	Alt, m	TD, ns	Hice, m	Bed,m
20948,899	5133	33X	515521,1604	8561979,844	224,3155	2620	220,08	4,2355
20955,216	5134	33X	515516,0123	8561976,196	224,618	2615	219,66	4,958
20961,509	5135	33X	515510,9035	8561972,535	224,9381	2610	219,24	5,6981
20967,58	5136	33X	515505,9902	8561968,985	225,2589	2605	218,82	6,4389
20973,226	5137	33X	515501,4283	8561965,672	225,5635	2600	218,4	7,1635
20978,321	5138	33X	515497,3143	8561962,679	225,84	2595	217,98	7,86
20983,034	5139	33X	515493,5052	8561959,915	226,0961	2585	217,14	8,9561
20987,609	5140	33X	515489,7986	8561957,246	226,3444	2575	216,3	10,0444
20992,288	5141	33X	515485,9917	8561954,537	226,5974	2565	215,46	11,1374
20997,314	5142	33X	515481,8819	8561951,655	226,8678	2560	215,04	11,8278
21002,861	5143	33X	515477,3241	8561948,509	227,1643	2550	214,2	12,9643
21008,81	5144	33X	515472,4031	8561945,181	227,4805	2540	213,36	14,1205
21014,975	5145	33X	515467,2609	8561941,796	227,8061	2530	212,52	15,2861
21021,168	5146	33X	515462,04	8561938,48	228,1309	2520	211,68	16,4509
21027,243	5147	33X	515456,8535	8561935,333	228,4468	2515	211,26	17,1868
21033,201	5148	33X	515451,6993	8561932,36	228,7549	2500	210	18,7549
21039,083	5149	33X	515446,546	8561929,54	229,0585	2485	208,74	20,3185
21044,93	5150	33X	515441,3625	8561926,851	229,361	2470	207,48	21,881
21050,781	5151	33X	515436,118	8561924,276	228,9133	2460	206,64	22,2733
21056,669	5152	33X	515430,7831	8561921,802	229,2062	2445	205,38	23,8262
21062,626	5153	33X	515425,3287	8561919,423	229,4782	2440	204,96	24,5182
21068,684	5154	33X	515419,726	8561917,13	229,7178	2440	204,96	24,7578
21074,842	5155	33X	515413,981	8561914,922	229,9165	2435	204,54	25,3765
21080,953	5156	33X	515408,2404	8561912,832	230,078	2435	204,54	25,538
21086,835	5157	33X	515402,6861	8561910,902	230,2089	2430	204,12	26,0889
21092,303	5158	33X	515397,4999	8561909,173	230,3162	2430	204,12	26,1962
21097,243	5159	33X	515392,7967	8561907,665	230,4081	2425	203,7	26,7081
21101,819	5160	33X	515388,4237	8561906,32	230,4994	2425	203,7	26,7994
21106,265	5161	33X	515384,161	8561905,061	230,6065	2425	203,7	26,9065
21110,815	5162	33X	515379,7888	8561903,81	230,7458	2420	203,28	27,4658
21115,702	5163	33X	515375,0875	8561902,489	230,9336	2420	203,28	27,6536
21121,086	5164	33X	515369,9073	8561901,041	231,1812	2420	203,28	27,9012
21126,835	5165	33X	515364,3792	8561899,491	231,4789	2415	202,86	28,6189
21132,742	5166	33X	515358,7044	8561897,886	231,8116	2415	202,86	28,9516
21138,601	5167	33X	515353,0839	8561896,271	232,1644	2415	202,86	29,3044
21144,255	5168	33X	515347,6704	8561894,678	232,5245	2415	202,86	29,6645
21149,753	5169	33X	515342,4221	8561893,081	233,6364	2415	202,86	30,7764
21155,192	5170	33X	515337,2486	8561891,44	233,997	2415	202,86	31,137
21160,672	5171	33X	515332,0598	8561889,715	234,353	2415	202,86	31,493
21166,246	5172	33X	515326,8068	8561887,883	234,7004	2415	202,86	31,8404
21171,787	5173	33X	515321,6073	8561885,998	235,0328	2415	202,86	32,1728
21177,121	5174	33X	515316,6203	8561884,132	235,3434	2415	202,86	32,4834
21182,074	5175	33X	515312,0051	8561882,356	234,8751	2415	202,86	32,0151
21186,538	5176	33X	515307,8596	8561880,717	235,1243	2415	202,86	32,2643
21190,671	5177	33X	515304,0368	8561879,162	234,6004	2420	203,28	31,3204
21194,697	5178	33X	515300,3285	8561877,611	234,8161	2420	203,28	31,5361
21198,837	5179	33X	515296,5265	8561875,987	235,7843	2420	203,28	32,5043
21203,316	5180	33X	515292,4225	8561874,209	235,2675	2420	203,28	31,9875
21208,288	5181	33X	515287,87	8561872,225	235,5256	2420	203,28	32,2456
21213,642	5182	33X	515282,9684	8561870,09	235,8073	2420	203,28	32,5273
21219,198	5183	33X	515277,879	8561867,881	236,1081	2420	203,28	32,8281
21224,777	5184	33X	515272,7628	8561865,68	236,4239	2420	203,28	33,1439
21230,244	5185	33X	515267,7388	8561863,55	236,7511	2420	203,28	33,4711
21235,646	5186	33X	515262,757	8561861,487	237,0897	2430	204,12	32,9697
21241,078	5187	33X	515257,7252	8561859,472	237,4407	2435	204,54	32,9007
21246,632	5188	33X	515252,5515	8561857,485	237,8048	2440	204,96	32,8448
21252,354	5189	33X	515247,1903	8561855,52	238,1802	2450	205,8	32,3802
21258,098	5190	33X	515241,7833	8561853,618	238,5532	2455	206,22	32,3332
21263,668	5191	33X	515236,5186	8561851,834	238,9077	2465	207,06	31,8477
21268,869	5192	33X	515231,5847	8561850,221	239,2275	2470	207,48	31,7475
21273,575	5193	33X	515227,1021	8561848,815	239,5014	2480	208,32	31,1814
21277,945	5194	33X	515222,9206	8561847,569	239,74	2485	208,74	31
21282,208	5195	33X	515218,8222	8561846,415	239,959	2495	209,58	30,379
21286,594	5196	33X	515214,589	8561845,287	240,1742	2500	210	30,1742
21291,332	5197	33X	515210,0031	8561844,119	240,4012	2505	210,42	29,9812
21296,58	5198	33X	515204,9144	8561842,861	240,6521	2515	211,26	29,3921
21302,214	5199	33X	515199,4443	8561841,54	240,9236	2520	211,68	29,2436
21308,039	5200	33X	515193,7821	8561840,199	241,2087	2530	212,52	28,6887
21313,862	5201	33X	515188,1172	8561838,884	241,5002	2535	212,94	28,5602
21319,535	5202	33X	515182,5933	8561837,626	241,7935	2540	213,36	28,4335
21325,101	5203	33X	515177,1722	8561836,4	242,0929	2550	214,2	27,8929
21330,65	5204	33X	515171,7703	8561835,173	242,4049	2555	214,62	27,7849
21336,271	5205	33X	515166,3038	8561833,908	242,7363	2565	215,46	27,2763
21342,008	5206	33X	515160,7328	8561832,582	243,09	2570	215,88	27,21
21347,723	5207	33X	515155,1928	8561831,226	243,4547	2575	216,3	27,1547
21353,23	5208	33X	515149,8631	8561829,887	243,8156	2585	217,14	26,6756
21358,345	5209	33X	515144,9228	8561828,608	244,1577	2590	217,56	26,5977
21362,95	5210	33X	515140,4856	8561827,415	244,4711	2600	218,4	26,0711
21367,204	5211	33X	515136,4023	8561826,262	244,7658	2605	218,82	25,9458
21371,331	5212	33X	515132,458	8561825,082	245,0566	2610	219,24	25,8166
21375,558	5213	33X	515128,4378	8561823,81	245,3584	2620	220,08	25,2784
21380,112	5214	33X	515124,1269	8561822,379	245,6862	2625	220,5	25,1862
21385,15	5215	33X	515119,3757	8561820,745	246,0494	2635	221,34	24,7094
21390,554	5216	33X	515114,2958	8561818,941	246,4362	2640	221,76	24,6762
21396,14	5217	33X	515109,0642	8561817,023	246,8292	2645	222,18	24,6492
21401,723	5218	33X	515103,8578	8561815,046	247,2113	2655	223,02	24,1913
21407,163	5219	33X	515098,8085	8561813,052	247,5701	2660	223,44	24,1301
21412,511	5220	33X	515093,8683	8561811,032	247,9137	2665	223,86	24,0537
21417,861	5221	33X	515088,9443	8561808,968	248,2553	2675	224,7	23,5553
21423,308	5222	33X	515083,9434	8561806,839	248,6078	2680	225,12	23,4878
21428,899	5223	33X	515078,8161	8561804,64	248,9799	2690	225,96	23,0199
21434,495	5224	33X	515073,6868	8561802,436	249,3619	2695	226,38	22,9819
21439,909	5225	33X	515068,7234	8561800,307	249,7397	2700	226,8	22,9397
21444,955	5226	33X	515064,0936	8561798,334	250,0993	2705	227,22	22,8793
21449,513	5227	33X	515059,9036	8561796,57	250,4311	2705	227,22	23,2111
21453,733	5228	33X	515056,0124	8561794,966	250,7433	2710	227,64	23,1033
21457,833	5229	33X	515052,217	8561793,447	251,049	2710	227,64	23,409
21462,029	5230	33X	515048,3147	8561791,936	252,1111	2715	228,06	24,0511
21466,539	5231	33X	515044,1027	8561790,359	252,4423	2715	228,06	24,3823
21471,515	5232	33X	515039,4383	8561788,663	252,8011	2715	228,06	24,7411
21476,852	5233	33X	515034,4199	8561786,887	253,1771	2720	228,48	24,6971
21482,379	5234	33X	515029,206	8561785,093	253,5556	2720	228,48	25,0756
21487,925	5235	33X	515023,9552	8561783,344	254,6716	2725	228,9	25,7716
21493,356	5236	33X	515018,7938	8561781,688	254,2641	2725	228,9	25,3641
21498,678	5237	33X	515013,7192	8561780,119	254,5863	2730	229,32	25,2663
21503,93	5238	33X	515008,6965	8561778,617	254,8951	2730	229,32	25,5751
21509,152	5239	33X	515003,6906	8561777,161	255,1977	2735	229,74	25,4577
21514,382	5240	33X	514998,6684	8561775,731	255,4986	2735	229,74	25,7586
21519,652	5241	33X	514993,6028	8561774,306	255,7935	2735	229,74	26,0535
21524,993	5242	33X	514988,4687	8561772,864	256,0757	2740	230,16	25,9157
21530,433	5243	33X	514983,2407	8561771,382	256,3385	2740	230,16	26,1785
21535,971	5244	33X	514977,9242	8561769,851	256,5764	2745	230,58	25,9964
21541,474	5245	33X	514972,6471	8561768,306	256,7891	2745	230,58	26,2091
21546,777	5246	33X	514967,5681	8561766,792	256,9771	2750	231	25,9771
21551,715	5247	33X	514962,8457	8561765,358	257,1412	2750	231	26,1412
21556,187	5248	33X	514958,5778	8561764,029	257,2835	2755	231,42	25,8635
21560,348	5249	33X	514954,6191	8561762,755	257,4118	2755	231,42	25,9918
21564,416	5250	33X	514950,7635	8561761,461	257,5352	2755	231,42	26,1152
21568,611	5251	33X	514946,8051	8561760,078	257,6629	2760	231,84	25,8229
21573,152	5252	33X	514942,5378	8561758,533	257,804	2760	231,84	25,964
21578,19	5253	33X	514937,8192	8561756,776	257,9638	2765	232,26	25,7038
21583,607	5254	33X	514932,7613	8561754,842	258,1323	2765	232,26	25,8723
21589,221	5255	33X	514927,5398	8561752,788	258,2959	2760	231,84	26,4559
21594,846	5256	33X	514922,3303	8561750,67	258,4409	2760	231,84	26,6009
21600,347	5257	33X	514917,2637	8561748,531	258,5569	2760	231,84	26,7169
21605,774	5258	33X	514912,2918	8561746,359	258,6484	2760	231,84	26,8084
21611,223	5259	33X	514907,3215	8561744,125	258,723	2760	231,84	26,883
21616,793	5260	33X	514902,2598	8561741,803	258,7885	2755	231,42	27,3685
21622,529	5261	33X	514897,0582	8561739,386	258,8517	2755	231,42	27,4317
21628,284	5262	33X	514891,8468	8561736,944	258,9157	2755	231,42	27,4957
21633,863	5263	33X	514886,8	8561734,568	258,9825	2755	231,42	27,5625
21639,068	5264	33X	514882,0924	8561732,348	259,0541	2755	231,42	27,6341
21643,775	5265	33X	514877,834	8561730,345	259,1324	2755	231,42	27,7124
21648,141	5266	33X	514873,8769	8561728,5	259,2188	2750	231	28,2188
21652,399	5267	33X	514870,0084	8561726,725	259,3145	2750	231	28,3145
21656,777	5268	33X	514866,0161	8561724,931	259,4207	2750	231	28,4207
21661,507	5269	33X	514861,6873	8561723,029	259,5387	2750	231	28,5387
21666,747	5270	33X	514856,8736	8561720,961	259,6692	2750	231	28,6692
21672,378	5271	33X	514851,6821	8561718,786	259,8106	2745	230,58	29,2306
21678,207	5272	33X	514846,284	8561716,591	259,9608	2745	230,58	29,3808
21684,044	5273	33X	514840,8506	8561714,464	260,1178	2745	230,58	29,5378
21689,746	5274	33X	514835,5092	8561712,476	260,2793	2745	230,58	29,6993
21695,361	5275	33X	514830,2119	8561710,62	260,4424	2745	230,58	29,8624
21700,988	5276	33X	514824,867	8561708,87	260,6042	2740	230,16	30,4442
21706,722	5277	33X	514819,3828	8561707,204	260,7617	2740	230,16	30,6017
21712,612	5278	33X	514813,7154	8561705,604	260,9124	2735	229,74	31,1724
21718,513	5279	33X	514808,0125	8561704,095	261,0558	2735	229,74	31,3158
21724,229	5280	33X	514802,4693	8561702,71	261,192	2735	229,74	31,452
21729,562	5281	33X	514797,2813	8561701,481	261,321	2730	229,32	32,001
21734,386	5282	33X	514792,5743	8561700,429	261,4422	2730	229,32	32,1222
21738,861	5283	33X	514788,1954	8561699,517	261,5521	2725	228,9	32,6521
21743,213	5284	33X	514783,9225	8561698,695	261,6468	2725	228,9	32,7468
21747,672	5285	33X	514779,5329	8561697,916	261,7222	2715	228,06	33,6622
21752,466	5286	33X	514774,8045	8561697,128	261,7743	2705	227,22	34,5543
21757,754	5287	33X	514769,5817	8561696,295	261,8012	2695	226,38	35,4212
21763,425	5288	33X	514763,9764	8561695,435	261,81	2685	225,54	36,27
21769,297	5289	33X	514758,1676	8561694,576	261,8098	2675	224,7	37,1098
21775,189	5290	33X	514752,3342	8561693,747	261,81	2665	223,86	37,95
21780,957	5291	33X	514746,6195	8561692,97	261,8184	2655	223,02	38,7984
21786,599	5292	33X	514741,025	8561692,239	261,8375	2645	222,18	39,6575
21792,152	5293	33X	514735,5165	8561691,539	262,6183	2635	221,34	41,2783
21797,651	5294	33X	514730,0602	8561690,855	262,6619	2625	220,5	42,1619
21803,132	5295	33X	514724,622	8561690,174	262,7183	2615	219,66	43,0583
21808,629	5296	33X	514719,1686	8561689,485	262,7825	2605	218,82	43,9625
21814,176	5297	33X	514713,6669	8561688,779	262,0985	2595	217,98	44,1185
21819,808	5298	33X	514708,0835	8561688,046	262,1602	2590	217,56	44,6002
21825,524	5299	33X	514702,4183	8561687,283	262,2128	2585	217,14	45,0728
21831,192	5300	33X	514696,8033	8561686,51	262,2572	2580	216,72	45,5372
21836,645	5301	33X	514691,4035	8561685,755	262,2952	2575	216,3	45,9952
21841,715	5302	33X	514686,3837	8561685,045	262,3288	2570	215,88	46,4488
21846,3	5303	33X	514681,8445	8561684,398	262,3598	2565	215,46	46,8998
21850,56	5304	33X	514677,628	8561683,792	263,1379	2560	215,04	48,0979
21854,719	5305	33X	514673,512	8561683,197	262,4125	2555	214,62	47,7925
21859,001	5306	33X	514669,274	8561682,582	262,4333	2550	214,2	48,2333
21863,631	5307	33X	514664,6917	8561681,918	262,4495	2545	213,78	48,6695
21868,765	5308	33X	514659,6106	8561681,183	262,4605	2540	213,36	49,1005
21874,285	5309	33X	514654,1473	8561680,398	262,4654	2535	212,94	49,5254
21880,003	5310	33X	514648,4864	8561679,592	262,4629	2530	212,52	49,9429
21885,733	5311	33X	514642,8123	8561678,794	262,452	2525	212,1	50,352
21891,335	5312	33X	514637,2628	8561678,03	262,4322	2520	211,68	50,7522
21896,858	5313	33X	514631,7884	8561677,3	262,4049	2515	211,26	51,1449
21902,398	5314	33X	514626,2928	8561676,6	262,3722	2510	210,84	51,5322
21908,051	5315	33X	514620,6797	8561675,926	262,3364	2505	210,42	51,9164
21913,866	5316	33X	514614,9016	8561675,275	262,2992	2500	210	52,2992
21919,695	5317	33X	514609,1053	8561674,66	262,2613	2495	209,58	52,6813
21925,342	5318	33X	514603,4864	8561674,096	262,2233	2490	209,16	53,0633
21930,612	5319	33X	514598,2404	8561673,596	262,1858	2485	208,74	53,4458
21935,38	5320	33X	514593,4918	8561673,171	262,1487	2480	208,32	53,8287
21939,806	5321	33X	514589,0805	8561672,81	262,1105	2470	207,48	54,6305
21944,123	5322	33X	514584,7755	8561672,497	262,0691	2465	207,06	55,0091
21948,562	5323	33X	514580,3457	8561672,216	261,2724	2455	206,22	55,0524
21953,355	5324	33X	514575,5598	8561671,951	261,2184	2450	205,8	55,4184
21958,663	5325	33X	514570,2584	8561671,69	261,1562	2440	204,96	56,1962
21964,36	5326	33X	514564,568	8561671,434	261,0892	2435	204,54	56,5492
21970,247	5327	33X	514558,6867	8561671,189	261,0221	2425	203,7	57,3221
21976,126	5328	33X	514552,8126	8561670,958	260,9597	2420	203,28	57,6797
21981,847	5329	33X	514547,0955	8561670,744	260,9053	2410	202,44	58,4653
21987,455	5330	33X	514541,4915	8561670,541	260,8584	2405	202,02	58,8384
21993,042	5331	33X	514535,9085	8561670,337	260,8172	2395	201,18	59,6372
21998,7	5332	33X	514530,2542	8561670,122	260,7801	2390	200,76	60,0201
22004,476	5333	33X	514524,4828	8561669,891	261,496	2380	199,92	61,576
22010,23	5334	33X	514518,7341	8561669,648	260,717	2375	199,5	61,217
22015,775	5335	33X	514513,1945	8561669,402	261,4457	2365	198,66	62,7857
22020,925	5336	33X	514508,05	8561669,162	260,685	2360	198,24	62,445
22025,563	5337	33X	514503,4181	8561668,933	261,4369	2350	197,4	64,0369
22029,847	5338	33X	514499,1408	8561668,701	261,451	2340	196,56	64,891
22034,004	5339	33X	514494,9911	8561668,451	260,7263	2335	196,14	64,5863
22038,263	5340	33X	514490,7422	8561668,165	260,7615	2325	195,3	65,4615
22042,85	5341	33X	514486,1671	8561667,827	260,8057	2320	194,88	65,9257
22047,926	5342	33X	514481,1079	8561667,424	260,8569	2310	194,04	66,8169
22053,372	5343	33X	514475,6819	8561666,959	260,91	2305	193,62	67,29
22059,002	5344	33X	514470,0755	8561666,441	260,9589	2295	192,78	68,1789
22064,631	5345	33X	514464,4751	8561665,875	260,9977	2285	191,94	69,0577
22070,12	5346	33X	514459,0197	8561665,271	261,0232	2280	191,52	69,5032
22075,518	5347	33X	514453,6597	8561664,633	261,0435	2270	190,68	70,3635
22080,921	5348	33X	514448,2983	8561663,967	261,0698	2265	190,26	70,8098
22086,424	5349	33X	514442,8386	8561663,281	261,113	2255	189,42	71,693
22092,075	5350	33X	514437,2312	8561662,582	261,1811	2245	188,58	72,6011
22097,733	5351	33X	514431,6162	8561661,892	261,2704	2240	188,16	73,1104
22103,208	5352	33X	514426,1814	8561661,236	261,3742	2230	187,32	74,0542
22108,311	5353	33X	514421,1142	8561660,64	261,4857	2220	186,48	75,0057
22112,922	5354	33X	514416,5342	8561660,119	261,5996	2210	185,64	75,9596
22117,194	5355	33X	514412,2886	8561659,667	261,7161	2200	184,8	76,9161
22121,347	5356	33X	514408,1563	8561659,265	261,8367	2190	183,96	77,8767
22125,604	5357	33X	514403,9166	8561658,898	261,963	2185	183,54	78,423
22130,188	5358	33X	514399,3485	8561658,55	262,0967	2175	182,7	79,3967
22135,25	5359	33X	514394,2994	8561658,211	261,4888	2165	181,86	79,6288
22140,67	5360	33X	514388,8905	8561657,894	261,6382	2155	181,02	80,6182
22146,259	5361	33X	514383,3111	8561657,621	261,7933	2145	180,18	81,6133
22151,825	5362	33X	514377,7508	8561657,411	261,9528	2135	179,34	82,6128
22157,227	5363	33X	514372,3532	8561657,278	262,1159	2130	178,92	83,1959
22162,505	5364	33X	514367,0785	8561657,216	262,2863	2120	178,08	84,2063
22167,745	5365	33X	514361,8412	8561657,212	262,4686	2110	177,24	85,2286
22173,035	5366	33X	514356,5558	8561657,252	262,6675	2100	176,4	86,2675
22178,416	5367	33X	514351,1795	8561657,325	263,6352	2090	175,56	88,0752
22183,76	5368	33X	514345,8408	8561657,419	263,8649	2075	174,3	89,5649
22188,896	5369	33X	514340,711	8561657,523	264,0975	2065	173,46	90,6375
22193,653	5370	33X	514335,9613	8561657,628	263,5737	2050	172,2	91,3737
22197,92	5371	33X	514331,7	8561657,723	264,5376	2040	171,36	93,1776
