Dist	TrNo	Zone	X,m	Y,m	Alt, m	TD, ns	Hice, m	Bed,m
3281,7299	2442	33X	516069,0061	8548704,682	50,85806	1450	121,8	-70,94194
3286,9993	2443	33X	516070,2389	8548709,803	51,77842	1450	121,8	-70,02158
3292,8299	2444	33X	516071,6348	8548715,461	51,9681	1455	122,22	-70,2519
3299,0834	2445	33X	516073,1595	8548721,522	52,91992	1455	122,22	-69,30008
3305,5427	2446	33X	516074,7614	8548727,776	53,12332	1455	122,22	-69,09668
3311,9904	2447	33X	516076,389	8548734,012	53,31779	1460	122,64	-69,32221
3318,2628	2448	33X	516078,0009	8548740,071	54,24587	1460	122,64	-68,39413
3324,4099	2449	33X	516079,5963	8548746,005	54,41212	1465	123,06	-68,64788
3330,535	2450	33X	516081,1849	8548751,919	55,32416	1465	123,06	-67,73584
3336,7413	2451	33X	516082,7762	8548757,915	55,4896	1470	123,48	-67,9904
3343,0808	2452	33X	516084,3697	8548764,049	56,41338	1470	123,48	-67,06662
3349,3992	2453	33X	516085,9249	8548770,17	56,58992	1475	123,9	-67,31008
3355,4911	2454	33X	516087,3914	8548776,081	57,51097	1480	124,32	-66,80903
3361,1507	2455	33X	516088,7188	8548781,58	58,41828	1485	124,74	-66,32172
3366,2486	2456	33X	516089,8727	8548786,544	58,55574	1485	124,74	-66,18426
3370,9603	2457	33X	516090,883	8548791,144	59,42577	1490	125,16	-65,73423
3375,5375	2458	33X	516091,7956	8548795,628	59,53293	1495	125,58	-66,04707
3380,2325	2459	33X	516092,6562	8548800,243	60,38174	1500	126	-65,61826
3385,2976	2460	33X	516093,5108	8548805,234	61,22677	1505	126,42	-65,19323
3390,9088	2461	33X	516094,3906	8548810,775	61,32044	1510	126,84	-65,51956
3396,9377	2462	33X	516095,2682	8548816,739	62,15679	1515	127,26	-65,10321
3403,18	2463	33X	516096,1016	8548822,925	62,22773	1520	127,68	-65,45227
3409,4321	2464	33X	516096,8486	8548829,133	63,02516	1525	128,1	-65,07484
3415,5421	2465	33X	516097,4798	8548835,21	63,04429	1530	128,52	-65,47571
3421,5634	2466	33X	516098,0161	8548841,207	63,79345	1540	129,36	-65,56655
3427,5997	2467	33X	516098,491	8548847,225	63,78427	1545	129,78	-65,99573
3433,7538	2468	33X	516098,9381	8548853,363	64,52837	1550	130,2	-65,67163
3440,0755	2469	33X	516099,3836	8548859,669	64,53495	1560	131,04	-66,50505
3446,4045	2470	33X	516099,8252	8548865,982	65,3035	1565	131,46	-66,1565
3452,5279	2471	33X	516100,2533	8548872,09	65,33112	1570	131,88	-66,54888
3458,2327	2472	33X	516100,6584	8548877,781	66,11489	1580	132,72	-66,60511
3463,3834	2473	33X	516101,0377	8548882,917	66,90268	1585	133,14	-66,23732
3468,1533	2474	33X	516101,4157	8548887,672	67,69559	1590	133,56	-65,86441
3472,7931	2475	33X	516101,8238	8548892,294	68,4955	1595	133,98	-65,4845
3477,554	2476	33X	516102,2935	8548897,031	68,55431	1600	134,4	-65,84569
3482,6874	2477	33X	516102,856	8548902,133	69,37391	1605	134,82	-65,44609
3488,3678	2478	33X	516103,535	8548907,772	70,20506	1610	135,24	-65,03494
3494,4637	2479	33X	516104,3226	8548913,816	71,04409	1620	136,08	-65,03591
3500,767	2480	33X	516105,2032	8548920,057	71,88618	1625	136,5	-64,61382
3507,0699	2481	33X	516106,1611	8548926,286	71,97652	1630	136,92	-64,94348
3513,2174	2482	33X	516107,184	8548932,347	72,81165	1635	137,34	-64,52835
3519,2636	2483	33X	516108,2726	8548938,294	73,64343	1640	137,76	-64,11657
3525,3142	2484	33X	516109,431	8548944,232	73,72509	1645	138,18	-64,45491
3531,4745	2485	33X	516110,6633	8548950,267	74,55984	1650	138,6	-64,04016
3537,7969	2486	33X	516111,9639	8548956,454	74,65032	1655	139,02	-64,36968
3544,1243	2487	33X	516113,2885	8548962,64	75,49691	1660	139,44	-63,94309
3550,2475	2488	33X	516114,5836	8548968,624	76,34942	1670	140,28	-63,93058
3555,9568	2489	33X	516115,7952	8548974,202	76,45765	1675	140,7	-64,24235
3561,1192	2490	33X	516116,8858	8548979,247	77,32152	1680	141,12	-63,79848
3565,9071	2491	33X	516117,8827	8548983,928	77,44129	1685	141,54	-64,09871
3570,5692	2492	33X	516118,8295	8548988,492	78,31735	1690	141,96	-63,64265
3575,3544	2493	33X	516119,7695	8548993,182	78,45005	1700	142,8	-64,34995
3580,5116	2494	33X	516120,7465	8548998,244	79,33978	1705	143,22	-63,88022
3586,2139	2495	33X	516121,789	8549003,848	79,48642	1710	143,64	-64,15358
3592,3302	2496	33X	516122,8667	8549009,867	79,63799	1715	144,06	-64,42201
3598,6535	2497	33X	516123,9342	8549016,097	80,54201	1720	144,48	-63,93799
3604,9769	2498	33X	516124,9463	8549022,337	80,69599	1730	145,32	-64,62401
3611,1473	2499	33X	516125,8687	8549028,436	81,59837	1735	145,74	-64,14163
3617,2244	2500	33X	516126,7111	8549034,453	81,75105	1740	146,16	-64,40895
3623,3213	2501	33X	516127,4941	8549040,497	82,65687	1745	146,58	-63,92313
3629,5509	2502	33X	516128,2386	8549046,68	82,81862	1750	147	-64,18138
3635,9707	2503	33X	516128,96	8549053,057	82,98769	1760	147,84	-64,85231
3642,4183	2504	33X	516129,6534	8549059,465	83,15963	1765	148,26	-65,10037
3648,6759	2505	33X	516130,3086	8549065,686	82,57859	1770	148,68	-66,10141
3654,5258	2506	33X	516130,9155	8549071,502	82,73868	1775	149,1	-66,36132
3659,8299	2507	33X	516131,471	8549076,775	82,8861	1780	149,52	-66,6339
3664,77	2508	33X	516132,0003	8549081,685	83,02531	1785	149,94	-66,91469
3669,6076	2509	33X	516132,5357	8549086,491	83,16282	1790	150,36	-67,19718
3674,6046	2510	33X	516133,1096	8549091,452	83,30517	1795	150,78	-67,47483
3680,0224	2511	33X	516133,7542	8549096,83	83,45887	1800	151,2	-67,74113
3686,0423	2512	33X	516134,4935	8549102,802	83,62831	1805	151,62	-67,99169
3692,5225	2513	33X	516135,3182	8549109,227	83,80936	1810	152,04	-68,23064
3699,2409	2514	33X	516136,2106	8549115,883	83,99575	1815	152,46	-68,46425
3705,9754	2515	33X	516137,1532	8549122,549	84,18119	1825	153,3	-69,11881
3712,5596	2516	33X	516138,1327	8549129,057	84,36158	1830	153,72	-69,35842
3719,0478	2517	33X	516139,1539	8549135,462	84,54135	1835	154,14	-69,59865
3725,5497	2518	33X	516140,2257	8549141,872	84,72712	1840	154,56	-69,83288
3732,1745	2519	33X	516141,3573	8549148,397	84,9255	1845	154,98	-70,0545
3738,9751	2520	33X	516142,5486	8549155,089	85,13989	1850	155,4	-70,26011
3745,7783	2521	33X	516143,7631	8549161,779	85,36085	1855	155,82	-70,45915
3752,3544	2522	33X	516144,9551	8549168,242	85,57577	1860	156,24	-70,66423
3758,4736	2523	33X	516146,079	8549174,254	85,77201	1865	156,66	-70,88799
3763,9897	2524	33X	516147,1043	8549179,672	85,94159	1870	157,08	-71,13841
3769,0904	2525	33X	516148,0612	8549184,679	86,09505	1875	157,5	-71,40495
3774,0466	2526	33X	516148,9951	8549189,544	86,24757	1880	157,92	-71,67243
3779,1296	2527	33X	516149,9515	8549194,534	86,41433	1885	158,34	-71,92567
3784,6103	2528	33X	516150,9757	8549199,915	86,6105	1890	158,76	-72,1495
3790,6781	2529	33X	516152,0969	8549205,873	86,84735	1895	159,18	-72,33265
3797,1945	2530	33X	516153,2794	8549212,276	87,1204	1900	159,6	-72,4796
3803,9393	2531	33X	516154,4711	8549218,907	87,42125	1905	160,02	-72,59875
3810,6924	2532	33X	516155,6201	8549225,554	87,7415	1910	160,44	-72,6985
3817,2892	2533	33X	516156,6857	8549232,056	88,07315	1920	161,28	-73,20685
3823,7862	2534	33X	516157,6729	8549238,469	88,40983	1925	161,7	-73,29017
3830,2951	2535	33X	516158,5981	8549244,903	88,7456	1930	162,12	-73,3744
3836,9275	2536	33X	516159,4775	8549251,469	89,0745	1935	162,54	-73,4655
3843,7395	2537	33X	516160,3216	8549258,221	89,39047	1940	162,96	-73,56953
3850,5632	2538	33X	516161,1168	8549264,991	89,68708	1945	163,38	-73,69292
3857,1747	2539	33X	516161,8435	8549271,557	90,70781	1950	163,8	-73,09219
3863,3503	2540	33X	516162,4821	8549277,695	90,94612	1955	164,22	-73,27388
3868,9491	2541	33X	516163,0204	8549283,264	91,14849	1960	164,64	-73,49151
3874,1633	2542	33X	516163,4753	8549288,456	91,32332	1965	165,06	-73,73668
3879,2684	2543	33X	516163,871	8549293,543	91,48204	1970	165,48	-73,99796
3884,5397	2544	33X	516164,2317	8549298,8	91,63606	1970	165,48	-73,84394
3890,2526	2545	33X	516164,5815	8549304,5	91,04677	1975	165,9	-74,85323
3896,5972	2546	33X	516164,939	8549310,832	91,22289	1980	166,32	-75,09711
3903,4238	2547	33X	516165,2996	8549317,646	91,41223	1985	166,74	-75,32777
3910,4977	2548	33X	516165,6533	8549324,709	91,60992	1990	167,16	-75,55008
3917,5842	2549	33X	516165,9897	8549331,784	91,06106	1990	167,16	-76,09894
3924,5066	2550	33X	516166,306	8549338,696	91,26249	1995	167,58	-76,31751
3931,32	2551	33X	516166,6283	8549345,499	91,46798	2000	168	-76,53202
3938,1373	2552	33X	516166,9901	8549352,303	91,68301	2005	168,42	-76,73699
3945,0723	2553	33X	516167,4248	8549359,221	91,91305	2010	168,84	-76,92695
3952,1807	2554	33X	516167,9551	8549366,305	91,41029	2010	168,84	-77,42971
3959,2843	2555	33X	516168,5606	8549373,378	91,66369	2015	169,26	-77,59631
3966,1458	2556	33X	516169,2103	8549380,205	91,90889	2020	169,68	-77,77111
3972,5278	2557	33X	516169,8732	8549386,548	92,13154	2025	170,1	-77,96846
3978,2794	2558	33X	516170,5282	8549392,259	91,57159	2030	170,52	-78,94841
3983,5954	2559	33X	516171,1949	8549397,531	91,73611	2030	170,52	-78,78389
3988,7572	2560	33X	516171,903	8549402,642	91,88646	2035	170,94	-79,05354
3994,0459	2561	33X	516172,6822	8549407,871	92,03401	2045	171,78	-79,74599
3999,7424	2562	33X	516173,562	8549413,497	92,94012	2050	172,2	-79,25988
4006,0417	2563	33X	516174,5604	8549419,714	93,1132	2055	172,62	-79,5068
4012,7969	2564	33X	516175,6484	8549426,378	94,04986	2060	173,04	-78,99014
4019,7758	2565	33X	516176,7851	8549433,261	94,24376	2070	173,88	-79,63624
4026,746	2566	33X	516177,9296	8549440,134	94,43856	2075	174,3	-79,86144
4033,5334	2567	33X	516179,0494	8549446,826	95,37853	2080	174,72	-79,34147
4040,197	2568	33X	516180,1446	8549453,396	95,56038	2085	175,14	-79,57962
4046,8542	2569	33X	516181,2237	8549459,963	96,48146	2095	175,98	-79,49854
4053,6224	2570	33X	516182,2949	8549466,644	96,63908	2100	176,4	-79,76092
4060,5614	2571	33X	516183,3601	8549473,5	97,53098	2105	176,82	-79,28902
4067,5	2572	33X	516184,3944	8549480,36	97,65652	2110	177,24	-79,58348
4074,2092	2573	33X	516185,3666	8549486,997	98,51547	2120	178,08	-79,56453
4080,4597	2574	33X	516186,2454	8549493,185	98,60759	2125	178,5	-79,89241
4086,1073	2575	33X	516187,0106	8549498,78	98,68272	2130	178,92	-80,23728
4091,3461	2576	33X	516187,6872	8549503,974	99,49089	2135	179,34	-79,84911
4096,4552	2577	33X	516188,3116	8549509,045	99,53221	2140	179,76	-80,22779
4101,7136	2578	33X	516188,9199	8549514,268	99,55678	2150	180,6	-81,04322
4107,4003	2579	33X	516189,5484	8549519,92	99,56472	2155	181,02	-81,45528
4113,7098	2580	33X	516190,2228	8549526,193	99,55672	2160	181,44	-81,88328
4120,4996	2581	33X	516190,9262	8549532,947	99,53586	2165	181,86	-82,32414
4127,543	2582	33X	516191,6311	8549539,955	100,2558	2175	182,7	-82,4442
4134,6133	2583	33X	516192,31	8549546,992	100,2203	2180	183,12	-82,8997
4141,5407	2584	33X	516192,9441	8549553,89	100,1826	2185	183,54	-83,3574
4148,3836	2585	33X	516193,5492	8549560,706	100,1449	2190	183,96	-83,8151
4155,2574	2586	33X	516194,1496	8549567,554	100,109	2195	184,38	-84,271
4162,2774	2587	33X	516194,7697	8549574,546	100,0767	2205	185,22	-85,1433
4169,499	2588	33X	516195,4259	8549581,738	100,0496	2210	185,64	-85,5904
4176,7389	2589	33X	516196,1024	8549588,946	100,0273	2215	186,06	-86,0327
4183,754	2590	33X	516196,7757	8549595,929	100,0095	2220	186,48	-86,4705
4190,301	2591	33X	516197,422	8549602,444	99,99545	2225	186,9	-86,90455
4196,2248	2592	33X	516198,0275	8549608,336	100,735	2235	187,74	-87,005
4201,7217	2593	33X	516198,6173	8549613,802	100,7289	2240	188,16	-87,4311
4207,0761	2594	33X	516199,2266	8549619,121	100,7284	2245	188,58	-87,8516
4212,5725	2595	33X	516199,8905	8549624,577	100,7346	2250	189	-88,2654
4218,4953	2596	33X	516200,6439	8549630,452	100,7486	2260	189,84	-89,0914
4225,0446	2597	33X	516201,5116	8549636,944	100,7723	2265	190,26	-89,4877
4232,0822	2598	33X	516202,477	8549643,915	100,811	2270	190,68	-89,869
4239,3856	2599	33X	516203,5133	8549651,144	100,8706	2275	191,1	-90,2294
4246,7322	2600	33X	516204,5934	8549658,41	100,9573	2280	191,52	-90,5627
4253,9433	2601	33X	516205,693	8549665,536	101,0743	2290	192,36	-91,2857
4261,0135	2602	33X	516206,7972	8549672,518	101,9643	2295	192,78	-90,8157
4267,981	2603	33X	516207,8938	8549679,397	102,1174	2300	193,2	-91,0826
4274,8834	2604	33X	516208,9705	8549686,213	102,2734	2305	193,62	-91,3466
4281,7598	2605	33X	516210,0168	8549693,008	102,4256	2315	194,46	-92,0344
4288,6543	2606	33X	516211,0296	8549699,826	102,5803	2320	194,88	-92,2997
4295,612	2607	33X	516212,008	8549706,712	102,7469	2330	195,72	-92,9731
4302,6784	2608	33X	516212,9508	8549713,713	102,9348	2335	196,14	-93,2052
4309,8556	2609	33X	516213,854	8549720,83	103,149	2340	196,56	-93,411
4316,9712	2610	33X	516214,7023	8549727,891	103,377	2350	197,4	-94,023
4323,8092	2611	33X	516215,4774	8549734,681	103,6018	2355	197,82	-94,2182
4330,1533	2612	33X	516216,161	8549740,985	104,5561	2365	198,66	-94,1039
4335,8703	2613	33X	516216,7417	8549746,67	104,7279	2370	199,08	-94,3521
4341,1596	2614	33X	516217,2351	8549751,934	104,8741	2380	199,92	-95,0459
4346,3037	2615	33X	516217,6632	8549757,059	105,0064	2385	200,34	-95,3336
4351,5853	2616	33X	516218,0486	8549762,325	105,1368	2390	200,76	-95,6232
4357,287	2617	33X	516218,4133	8549768,013	105,2769	2400	201,6	-96,3231
4363,606	2618	33X	516218,7724	8549774,32	105,4341	2405	202,02	-96,5859
4370,3976	2619	33X	516219,1113	8549781,101	105,5982	2415	202,86	-97,2618
4377,4323	2620	33X	516219,4085	8549788,128	105,7546	2420	203,28	-97,5254
4384,4805	2621	33X	516219,642	8549795,171	105,8885	2425	203,7	-97,8115
4391,3711	2622	33X	516219,7975	8549802,059	105,9886	2425	203,7	-97,7114
4398,1649	2623	33X	516219,8894	8549808,852	106,0561	2430	204,12	-98,0639
4404,9799	2624	33X	516219,9396	8549815,666	106,0955	2435	204,54	-98,4445
4411,934	2625	33X	516219,9699	8549822,62	106,1113	2435	204,54	-98,4287
4419,0848	2626	33X	516219,999	8549829,771	106,1076	2440	204,96	-98,8524
4426,251	2627	33X	516220,0334	8549836,937	106,0869	2445	205,38	-99,2931
4433,1916	2628	33X	516220,0763	8549843,878	106,0513	2445	205,38	-99,3287
4439,6656	2629	33X	516220,1311	8549850,351	106,0031	2450	205,8	-99,7969
4445,5198	2630	33X	516220,2017	8549856,205	105,9442	2455	206,22	-100,2758
4450,9532	2631	33X	516220,2939	8549861,637	105,8769	2455	206,22	-100,3431
4456,2523	2632	33X	516220,414	8549866,934	105,8036	2460	206,64	-100,8364
4461,704	2633	33X	516220,5686	8549872,383	105,7264	2465	207,06	-101,3336
4467,595	2634	33X	516220,7639	8549878,27	105,6478	2465	207,06	-101,4122
4474,1237	2635	33X	516221,0052	8549884,794	105,5705	2470	207,48	-101,9095
4481,1352	2636	33X	516221,2933	8549891,799	105,5002	2475	207,9	-102,3998
4488,3864	2637	33X	516221,6277	8549899,043	105,4432	2475	207,9	-102,4568
4495,6345	2638	33X	516222,008	8549906,281	105,4058	2480	208,32	-102,9142
4502,6967	2639	33X	516222,4344	8549913,33	105,3929	2485	208,74	-103,3471
4509,6292	2640	33X	516222,9088	8549920,246	105,4045	2485	208,74	-103,3355
4516,5481	2641	33X	516223,4338	8549927,145	105,4393	2490	209,16	-103,7207
4523,5692	2642	33X	516224,0119	8549934,142	105,4958	2495	209,58	-104,0842
4530,75	2643	33X	516224,6401	8549941,295	105,5719	2500	210	-104,4281
4537,914	2644	33X	516225,2941	8549948,428	105,6629	2500	210	-104,3371
4544,8267	2645	33X	516225,9442	8549955,31	105,7632	2505	210,42	-104,6568
4551,2531	2646	33X	516226,5605	8549961,706	105,8673	2510	210,84	-104,9727
4557,0449	2647	33X	516227,1213	8549967,469	105,9716	2510	210,84	-104,8684
4562,3997	2648	33X	516227,6368	8549972,798	106,0804	2515	211,26	-105,1796
4567,6016	2649	33X	516228,1251	8549977,976	105,4502	2520	211,68	-106,2298
4572,9348	2650	33X	516228,6045	8549983,286	105,5872	2520	211,68	-106,0928
4578,6836	2651	33X	516229,0931	8549989,011	105,7478	2525	212,1	-106,3522
4585,0461	2652	33X	516229,6017	8549995,351	105,9356	2530	212,52	-106,5844
4591,8754	2653	33X	516230,1118	8550002,158	106,1433	2535	212,94	-106,7967
4598,9383	2654	33X	516230,5973	8550009,201	105,611	2540	213,36	-107,749
4606,0018	2655	33X	516231,0325	8550016,247	105,8287	2545	213,78	-107,9513
4612,8921	2656	33X	516231,3974	8550023,125	106,0378	2550	214,2	-108,1622
4619,6714	2657	33X	516231,6965	8550029,895	106,2349	2555	214,62	-108,3851
4626,4606	2658	33X	516231,9404	8550036,677	105,6681	2560	215,04	-109,3719
4633,3808	2659	33X	516232,1396	8550043,592	105,8354	2565	215,46	-109,6246
4640,493	2660	33X	516232,3041	8550050,701	105,9853	2570	215,88	-109,8947
4647,6198	2661	33X	516232,4411	8550057,825	106,1192	2575	216,3	-110,1808
4654,5237	2662	33X	516232,5576	8550064,727	106,2388	2575	216,3	-110,0612
4660,9672	2663	33X	516232,6601	8550071,169	105,5961	2580	216,72	-111,1239
4666,7996	2664	33X	516232,7561	8550077	105,6929	2585	217,14	-111,4471
4672,2172	2665	33X	516232,8557	8550082,416	105,7814	2590	217,56	-111,7786
4677,5029	2666	33X	516232,9695	8550087,7	105,8637	2595	217,98	-112,1163
4682,9399	2667	33X	516233,1084	8550093,134	105,942	2600	218,4	-112,458
4688,8113	2668	33X	516233,283	8550099,003	106,0185	2605	218,82	-112,8015
4695,3126	2669	33X	516233,5019	8550105,5	106,0942	2615	219,66	-113,5658
4702,2874	2670	33X	516233,7648	8550112,469	105,4155	2620	220,08	-114,6645
4709,4921	2671	33X	516234,0694	8550119,667	105,4776	2620	220,08	-114,6024
4716,6827	2672	33X	516234,413	8550126,849	105,5257	2620	220,08	-114,5543
4723,6756	2673	33X	516234,7948	8550133,832	105,5571	2615	219,66	-114,1029
4730,5272	2674	33X	516235,2194	8550140,67	105,5766	2615	219,66	-114,0834
4737,3542	2675	33X	516235,693	8550147,481	105,5911	2615	219,66	-114,0689
4744,2728	2676	33X	516236,2217	8550154,379	105,6073	2615	219,66	-114,0527
4751,3419	2677	33X	516236,806	8550161,424	104,881	2615	219,66	-114,779
4758,3904	2678	33X	516237,4232	8550168,445	104,9135	2615	219,66	-114,7465
4765,1894	2679	33X	516238,045	8550175,216	104,9547	2615	219,66	-114,7053
4771,51	2680	33X	516238,6431	8550181,508	105,005	2615	219,66	-114,655
4777,2071	2681	33X	516239,1975	8550187,178	105,0646	2615	219,66	-114,5954
4782,4706	2682	33X	516239,7221	8550192,414	105,1352	2610	219,24	-114,1048
4787,5745	2683	33X	516240,2393	8550197,491	105,2188	2610	219,24	-114,0212
4792,7925	2684	33X	516240,7714	8550202,681	105,3174	2610	219,24	-113,9226
4798,3984	2685	33X	516241,3407	8550208,257	105,4327	2605	218,82	-113,3873
4804,582	2686	33X	516241,9611	8550214,408	105,566	2605	218,82	-113,254
4811,1979	2687	33X	516242,6122	8550220,99	105,7152	2605	218,82	-113,1048
4818,0166	2688	33X	516243,2652	8550227,775	105,8772	2600	218,4	-112,5228
4824,8088	2689	33X	516243,8912	8550234,537	105,2992	2600	218,4	-113,1008
4831,4035	2690	33X	516244,467	8550241,104	105,4794	2600	218,4	-112,9206
4837,8624	2691	33X	516244,9921	8550247,538	105,6709	2595	217,98	-112,3091
4844,3054	2692	33X	516245,472	8550253,96	105,878	2595	217,98	-112,102
4850,8526	2693	33X	516245,9118	8550260,489	106,1052	2595	217,98	-111,8748
4857,5669	2694	33X	516246,3148	8550267,186	106,3535	2590	217,56	-111,2065
4864,2828	2695	33X	516246,6763	8550273,887	106,6111	2590	217,56	-110,9489
4870,7772	2696	33X	516246,9892	8550280,369	106,8628	2590	217,56	-110,6972
4876,8272	2697	33X	516247,2467	8550286,41	107,0935	2585	217,14	-110,0465
4882,2927	2698	33X	516247,4453	8550291,868	107,2939	2585	217,14	-109,8461
4887,3643	2699	33X	516247,5946	8550296,934	108,2283	2585	217,14	-108,9117
4892,3155	2700	33X	516247,7075	8550301,88	108,4166	2585	217,14	-108,7234
4897,4196	2701	33X	516247,7971	8550306,979	108,6287	2580	216,72	-108,0913
4902,95	2702	33X	516247,8762	8550312,503	108,8848	2580	216,72	-107,8352
4909,0968	2703	33X	516247,9555	8550318,641	109,1986	2580	216,72	-107,5214
4915,7173	2704	33X	516248,0362	8550325,251	110,3089	2580	216,72	-106,4111
4922,5854	2705	33X	516248,1171	8550332,108	110,6983	2580	216,72	-106,0217
4929,475	2706	33X	516248,1969	8550338,986	111,0992	2575	216,3	-105,2008
4936,2159	2707	33X	516248,2774	8550345,714	111,4973	2575	216,3	-104,8027
4942,862	2708	33X	516248,3717	8550352,348	111,8896	2575	216,3	-104,4104
4949,5233	2709	33X	516248,4957	8550358,997	112,276	2575	216,3	-104,024
4956,3098	2710	33X	516248,6654	8550365,771	113,4067	2570	215,88	-102,4733
4963,2751	2711	33X	516248,8912	8550372,722	113,0302	2570	215,88	-102,8498
4970,2457	2712	33X	516249,1618	8550379,678	113,3901	2570	215,88	-102,4899
4976,9909	2713	33X	516249,4603	8550386,409	113,7286	2570	215,88	-102,1514
4983,28	2714	33X	516249,7698	8550392,682	114,0378	2565	215,46	-101,4222
4988,9658	2715	33X	516250,0784	8550398,353	114,3136	2565	215,46	-101,1464
4994,2362	2716	33X	516250,3941	8550403,608	114,5662	2565	215,46	-100,8938
4999,3623	2717	33X	516250,7298	8550408,717	114,8097	2565	215,46	-100,6503
5004,6157	2718	33X	516251,0984	8550413,952	115,0581	2565	215,46	-100,4019
5010,2674	2719	33X	516251,513	8550419,582	115,3252	2565	215,46	-100,1348
5016,5083	2720	33X	516251,9818	8550425,798	115,6215	2565	215,46	-99,8385
5023,2064	2721	33X	516252,4947	8550432,469	115,9424	2565	215,46	-99,5176
5030,1495	2722	33X	516253,0369	8550439,383	116,2799	2570	215,88	-99,6001
5037,1253	2723	33X	516253,5936	8550446,328	115,8758	2570	215,88	-100,0042
5043,9642	2724	33X	516254,1529	8550453,135	116,2237	2570	215,88	-99,6563
5050,6671	2725	33X	516254,7141	8550459,805	116,5739	2570	215,88	-99,3061
5057,2776	2726	33X	516255,2794	8550466,382	116,9285	2575	216,3	-99,3715
5063,8391	2727	33X	516255,8509	8550472,908	117,2893	2575	216,3	-99,0107
5070,3954	2728	33X	516256,4305	8550479,429	117,6582	2575	216,3	-98,6418
5076,99	2729	33X	516257,0184	8550485,986	118,0366	2575	216,3	-98,2634
5083,6669	2730	33X	516257,6149	8550492,625	118,4257	2575	216,3	-97,8743
