0.2101169354838711  0.23466330645161307  6.165066532258065  3.8282520161290305  2.4281270161290314  2.1610625  1.4001250000000005  1.0653125000000003  1.0044375000000005  0.4565625000000003  0.5783125000000002  0.06087500000000004  0.6696250000000002  0.5174375000000003  0.5174375000000003  0.7913750000000005 
0.19480000000000008  0.3652500000000001  7.863020833333336  5.125675  3.021429166666666  2.2726666666666655  1.4995541666666672  1.1769166666666675  1.0490791666666672  0.5012041666666669  0.5661375000000002  0.06087500000000004  0.6696250000000002  0.5174375000000003  0.5174375000000003  0.7913750000000005 
0.8640322580645164  1.3952157258064515  7.881348790322582  4.984877016129034  3.398199596774192  2.533185483870968  2.0746592741935475  1.590604838709677  1.9038165322580654  1.1261875  0.1148770161290323  0.06087500000000004  0.6696250000000002  0.5174375000000003  0.5174375000000003  0.7913750000000005 
0.3740866935483873  0.6293689516129035  4.679520161290322  2.6510080645161276  2.0550221774193544  2.432054435483871  1.9175624999999987  1.3696874999999997  1.9480000000000013  1.1261875  0.06087500000000004  0.06087500000000004  0.6696250000000002  0.5174375000000003  0.5174375000000003  1.6082782258064527 
NotEnoughData  0.38351250000000014  2.8489500000000016  1.680150000000001  1.2357625000000005  1.4549124999999994  1.2844624999999998  1.1992375000000004  1.2662000000000004  0.7609375000000005  0.06087500000000004  0.13392500000000004  0.45047500000000024  0.34698750000000017  0.32263750000000013  0.9131250000000005 
NotEnoughData  0.3053568548387099  3.3255423387096794  2.0412762096774184  1.6455887096774193  1.52383870967742  1.1261875  1.1566250000000005  1.0957500000000004  0.6696250000000002  0.06087500000000004  0.15218750000000006  0.39568750000000025  0.3043750000000001  0.2739375000000001  0.7000625000000003 
NotEnoughData  0.35611875000000015  4.068479166666665  2.6166104166666675  1.9327812500000003  1.788710416666667  1.2073541666666665  0.9942916666666672  1.278375  0.6696250000000002  0.06087500000000004  0.14001250000000004  0.40786250000000024  0.3469875000000001  0.38351250000000003  0.7609375000000004 
NotEnoughData  0.466381048387097  4.937747983870966  2.9946572580645174  2.3044133064516132  1.9273810483870968  1.4835826612903222  0.981854838709678  1.399143145161291  0.7088991935483874  0.06087500000000004  0.12175000000000008  0.42612500000000025  0.4771814516129035  0.5478750000000002  0.8502862903225812 
NotEnoughData  0.5478750000000002  5.904875  4.145391129032257  2.746247983870969  2.4821290322580656  1.9784374999999987  1.1261875  1.4610000000000007  0.7913750000000005  0.06087500000000004  0.12175000000000008  0.42612500000000025  0.4565625000000003  0.5478750000000002  0.9740000000000006 
NotEnoughData  0.4272120535714286  6.245122767857141  3.766640625000002  2.624147321428572  2.2045446428571434  1.6273191964285711  1.1794531250000002  1.5490513392857141  0.8761651785714291  0.06196205357142861  0.1815379464285715  0.36416294642857155  0.7370223214285717  0.5435267857142858  0.9740000000000006 
NotEnoughData  0.39961491935483884  6.149356854838712  3.854762096774191  2.4772197580645177  1.956836693548386  1.697627016129032  1.1212782258064524  1.509110887096774  0.7913750000000005  0.09131250000000005  0.1227318548387097  0.4231794354838712  0.44478024193548416  0.4477258064516132  0.9848004032258071 
NotEnoughData  0.5235250000000004  6.4740562499999985  3.936583333333334  2.463408333333333  2.3145182291666675  1.4873791666666658  1.1241583333333338  1.5269479166666675  0.8877604166666672  0.29524375000000014  0.04159791666666669  0.2810395833333334  0.4707666666666669  0.44844583333333365  1.023714583333334 
NotEnoughData  0.6195504032258067  7.946151209677415  5.218558467741936  2.9426189516129027  2.334850806451614  1.956836693548386  1.299975806451613  1.5238387096774202  0.8257399193548391  0.10014919354838715  0.05989314516129036  0.7098810483870971  0.485036290322581  0.7206814516129035  1.0348750000000007 
NotEnoughData  1.1586541666666672  8.803539583333329  5.521362499999998  3.4404520833333336  2.656179166666665  1.6131874999999996  1.3696875  1.4610000000000007  0.8826875000000006  0.09131250000000005  0.06087500000000004  0.7305000000000004  0.6087500000000002  0.6087500000000002  1.1261875000000001 
0.26286931818181836  0.6961350806451617  7.286344758064517  3.9146552419354834  2.3898346774193566  2.1306250000000007  1.6131874999999996  1.3696874999999997  1.4610000000000007  0.8826875000000006  0.09131250000000005  0.06087500000000004  0.7305000000000004  0.6087500000000002  0.6087500000000002  1.1261875 
0.2022620967741936  0.4722721774193551  5.159647177419356  2.7383931451612913  1.795812500000001  1.6465705645161286  1.3569233870967747  1.2273185483870972  1.1193145161290328  0.7118447580645164  0.14826008064516136  0.14629637096774198  0.624459677419355  0.3524858870967743  0.2847379032258065  0.9838185483870974 
0.12580833333333338  0.5651229166666668  4.670127083333331  2.599362500000002  1.7562437499999994  1.680150000000001  1.2479375000000004  1.0176270833333336  1.3301187499999996  0.9202270833333336  0.09334166666666671  0.12175000000000008  0.4565625000000003  0.42612500000000025  0.3581479166666669  0.9070375000000005 
0.10604032258064522  0.3348125000000001  4.007931451612903  2.1581169354838714  1.388342741935484  1.4610000000000007  1.0378205645161298  0.7737016129032261  1.1998266129032262  0.4192520161290324  0.07854838709677422  0.1021129032258065  0.3848870967741937  0.38783266129032284  0.3043750000000001  0.8119939516129036 
0.11058958333333341  0.28509791666666673  5.200754166666665  2.8306875000000002  1.7836375  1.4610000000000007  1.1261875000000001  0.7913750000000005  1.2175000000000005  0.5783125000000002  0.06087500000000004  0.1826250000000001  0.3652500000000002  0.3348125000000001  0.3043750000000001  0.8826875000000006 
0.10505846774193554  0.3662318548387099  6.314308467741933  3.5464596774193557  2.161062500000001  1.8321411290322591  1.3912883064516128  0.8974153225806457  1.2705201612903232  0.8169032258064521  0.08738508064516133  0.1296048387096775  0.3652500000000002  0.44379838709677444  0.3308850806451614  1.015237903225807 
