0.012	0.11	0.333	0.272	0.173	0.126	0.095	0.09	0.055	0.037	0.013	0.002	0.022	0.017	0.017	0.026	732498	2005	7	5
0.055	0.055	0.333	0.198	0.142	0.075	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.026	732499	2005	7	6
0.055	0.055	0.333	0.198	0.142	0.075	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.026	732500	2005	7	7
0.055	0.055	0.333	0.198	0.142	0.075	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.026	732501	2005	7	8
0.055	0.055	0.333	0.198	0.142	0.075	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.026	732502	2005	7	9
0.055	0.055	0.333	0.198	0.142	0.075	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.026	732503	2005	7	10
0.055	0.055	0.333	0.198	0.142	0.075	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.026	732504	2005	7	11
0.055	0.055	0.333	0.198	0.142	0.075	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.026	732505	2005	7	12
0.055	0.055	0.333	0.198	0.142	0.075	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.026	732506	2005	7	13
0.055	0.055	0.333	0.198	0.142	0.075	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.026	732507	2005	7	14
0.055	0.055	0.333	0.198	0.142	0.075	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.026	732508	2005	7	15
0.055	0.055	0.333	0.198	0.142	0.075	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.026	732509	2005	7	16
0.055	0.055	0.333	0.198	0.142	0.075	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.026	732510	2005	7	17
0.055	0.055	0.333	0.198	0.142	0.075	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.026	732511	2005	7	18
0.015	0.021	0.191	0.101	0.075	0.075	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.026	732512	2005	7	19
0.015	0.021	0.191	0.101	0.075	0.075	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.026	732513	2005	7	20
0.015	0.021	0.191	0.101	0.075	0.075	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.026	732514	2005	7	21
0.015	0.021	0.191	0.101	0.075	0.075	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.026	732515	2005	7	22
0.005	0.008	0.141	0.091	0.05	0.075	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.026	732516	2005	7	23
0.005	0.008	0.141	0.091	0.05	0.075	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.026	732517	2005	7	24
0.005	0.008	0.141	0.091	0.05	0.075	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.026	732518	2005	7	25
0.005	0.008	0.141	0.091	0.05	0.075	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.026	732519	2005	7	26
0.005	0.008	0.141	0.075	0.05	0.075	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.026	732520	2005	7	27
0.005	0.008	0.141	0.075	0.05	0.075	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.026	732521	2005	7	28
0.005	0.008	0.141	0.075	0.05	0.075	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.026	732522	2005	7	29
0.005	0.008	0.141	0.075	0.05	0.075	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.026	732523	2005	7	30
0.005	0.008	0.141	0.075	0.05	0.075	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.026	732524	2005	7	31
0.005	0.008	0.141	0.075	0.05	0.075	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.026	732525	2005	8	1
0.005	0.008	0.141	0.075	0.05	0.075	0.063	0.045	0.064	0.037	0.002	0.002	0.022	0.017	0.017	0.026	732526	2005	8	2
