515008.59615585237, 8548811.117881516,  ,515161.162553952, 8550255.794797048,  ,516591.8356280747, 8550170.534956649,  ,515892.9505104792, 8551960.264660358,  ,515710.0428627105, 8554065.600215208,  ,515735.45756283303, 8556328.10546573,  ,514499.73658427753, 8558396.841255745,  ,513425.0924518563, 8558046.384821374,  ,512160.3839218322, 8559786.231574435,  ,511283.89437944576, 8560845.030842166,  ,511016.19496168674, 8562352.810942862,  ,513207.8482336592, 8552899.123883355,  ,513519.5252142919, 8549367.818963006,  ,514281.97651925514, 8559863.510131028,  ,513580.89881734166, 8555494.704053022,  ,512821.7794626485, 8550932.067127476, 
515008.87827255006, 8548810.7390368,  ,515161.4240069876, 8550255.41632339,  ,516590.3846866118, 8550164.518438563,  ,515892.53627875546, 8551956.463162223,  ,515710.77899215027, 8554063.290693732,  ,515735.84380716085, 8556327.931689411,  ,514500.02534140914, 8558395.338751396,  ,513425.639324217, 8558045.384556098,  ,512159.1934797887, 8559785.343839822,  ,511283.0952405416, 8560845.334819159,  ,511016.0135158769, 8562352.990114339,  ,513207.8930888865, 8552899.120276613,  ,513519.7392470218, 8549368.089545693,  ,514282.2881362682, 8559863.875226682,  ,513581.33330601396, 8555494.82118369,  ,512822.768886969, 8550932.243378757, 
515009.1604686202, 8548810.360251203,  ,515161.8000631686, 8550254.872721745,  ,516588.56203820446, 8550156.90558517,  ,515892.0407957681, 8551951.492797889,  ,515711.6425601348, 8554060.54006847,  ,515737.9685131959, 8556326.975381792,  ,514500.4503169235, 8558393.548501186,  ,513426.2382619067, 8558044.293089816,  ,512157.98705933173, 8559784.43573758,  ,511282.31927123957, 8560845.629389426,  ,511015.9171644602, 8562353.08467334,  ,513207.94791163213, 8552899.11586452,  ,513520.12059085985, 8549368.572041161,  ,514282.5940505871, 8559864.23204096,  ,513581.98019798595, 8555494.995627884,  ,512823.77309954545, 8550932.42214425, 
515009.44274593133, 8548809.981526146,  ,515162.41083715245, 8550253.99173415,  ,516586.5407929278, 8550148.50842276,  ,515891.57680981624, 8551946.000361176,  ,515712.60730753985, 8554057.388421528,  ,515740.32755216764, 8556325.911107799,  ,514500.83785042533, 8558391.944656497,  ,513426.8852512192, 8558043.119631326,  ,512156.83317892055, 8559783.55763736,  ,511281.51513103547, 8560845.934280442,  ,511015.85283016757, 8562353.147610601,  ,513208.00771785236, 8552899.111046221,  ,513520.56666268926, 8549369.137213632,  ,514282.97245150834, 8559864.671600675,  ,513582.5787973208, 8555495.157117315,  ,512824.8511743128, 8550932.613924842, 
515009.72510652547, 8548809.602863176,  ,515162.8409691593, 8550253.373676341,  ,516584.8277321858, 8550140.991141144,  ,515891.4106591144, 8551941.740600275,  ,515713.34749759006, 8554054.869941095,  ,515742.2408411297, 8556325.045471994,  ,514501.2171554462, 8558390.400562037,  ,513427.53998508095, 8558041.939028272,  ,512155.6922885001, 8559782.679019667,  ,511280.70158557274, 8560846.242572155,  ,511015.788430317, 8562353.21048078,  ,513208.06752362626, 8552899.106222384,  ,513521.01232801314, 8549369.702706708,  ,514283.3649543203, 8559865.1254085,  ,513583.1580732292, 8555495.313448444,  ,512825.94404591917, 8550932.80817121, 
515009.86502944026, 8548809.41530631,  ,515163.10653818736, 8550252.993191004,  ,516583.7022126514, 8550136.066112233,  ,515891.33707262203, 8551938.976579648,  ,515713.82147774246, 8554053.186390141,  ,515743.8127511486, 8556324.332608128,  ,514501.5544188317, 8558389.050037172,  ,513428.14435278455, 8558040.856281914,  ,512154.7651726792, 8559781.955533486,  ,511280.01149051276, 8560846.504130578,  ,511015.6924497771, 8562353.303988725,  ,513208.19610508607, 8552899.09583931,  ,513521.41495355306, 8549370.214266747,  ,514283.622701402, 8559865.422082467,  ,513583.4930810224, 8555495.403885044,  ,512826.9296865648, 8550932.97702771, 
515009.95234513306, 8548809.298293618,  ,515163.4463709596, 8550252.507225277,  ,516582.61048288, 8550131.240054825,  ,515891.2827086415, 8551936.298131298,  ,515714.30704033, 8554051.401248978,  ,515745.35334484896, 8556323.635433795,  ,514501.8772684231, 8558387.776316581,  ,513428.6869862819, 8558039.89025247,  ,512153.75274527067, 8559781.156101974,  ,511279.0783547859, 8560846.858053897,  ,511015.61641326506, 8562353.377842965,  ,513208.31970081397, 8552899.085834509,  ,513521.70791564713, 8549370.586891506,  ,514283.89070465404, 8559865.729715783,  ,513583.8271199247, 8555495.4940738,  ,512827.8592666454, 8550933.135551758, 
515010.01095995586, 8548809.219755076,  ,515163.634656298, 8550252.23865009,  ,516581.78125440335, 8550127.527535986,  ,515891.2514943756, 8551934.274372008,  ,515714.6422742548, 8554050.116257844,  ,515746.6648436558, 8556323.04081553,  ,514502.12257878494, 8558386.822352313,  ,513429.0583673982, 8558039.23290852,  ,512152.83552970656, 8559780.421703847,  ,511278.7558467462, 8560846.980583748,  ,511015.555371063, 8562353.436994039,  ,513208.4034256953, 8552899.079041554,  ,513521.955651591, 8549370.902213408,  ,514284.1571473882, 8559866.03472934,  ,513584.1167463555, 8555495.572282052,  ,512828.61842984334, 8550933.264281083, 
515010.0845323423, 8548809.121184776,  ,515163.82024985674, 8550251.97429421,  ,516580.7785594883, 8550123.005365388,  ,515891.2202895694, 8551931.777566997,  ,515715.03152336, 8554048.57360878,  ,515747.9759925939, 8556322.445426194,  ,514502.4018903037, 8558385.748068795,  ,513429.4431917257, 8558038.554446852,  ,512151.9037577049, 8559779.665528644,  ,511278.2230596824, 8560847.18316199,  ,511015.51224365836, 8562353.47870767,  ,513208.58283435, 8552899.064462986,  ,513522.1779832401, 8549371.185354076,  ,514284.37456496095, 8559866.282982433,  ,513584.4063707269, 8555495.65049793,  ,512829.4763201889, 8550933.408932924, 
515010.1449504233, 8548809.040248657,  ,515163.98991882533, 8550251.732969861,  ,516579.4595759106, 8550117.017924923,  ,515891.1869652218, 8551928.334728273,  ,515715.5392151082, 8554046.529719085,  ,515749.51619793376, 8556321.74497526,  ,514502.73034580774, 8558384.500584533,  ,513429.8648143967, 8558037.81408321,  ,512150.94956891605, 8559778.879895298,  ,511277.5389774967, 8560847.443652995,  ,511015.45614282653, 8562353.532898966,  ,513208.7263582193, 8552899.052762603,  ,513522.4002532401, 8549371.468543142,  ,514284.6397203045, 8559866.585135778,  ,513584.7133706442, 8555495.733413856,  ,512830.4231523835, 8550933.567390475, 
515010.21195325995, 8548808.950501123,  ,515164.21500461746, 8550251.413255323,  ,516578.08431859803, 8550110.76947941,  ,515891.16201784764, 8551924.761815367,  ,515716.03149148216, 8554044.431698835,  ,515751.16244255716, 8556320.995068839,  ,514503.10313690227, 8558383.105535144,  ,513430.3200604751, 8558037.01806813,  ,512149.91775304446, 8559778.017120121,  ,511276.88125069963, 8560847.694673833,  ,511015.3668848713, 8562353.618974615,  ,513208.8459594418, 8552899.042987758,  ,513522.6224666494, 8549371.751776615,  ,514284.95278307114, 8559866.941039843,  ,513584.9663062578, 8555495.801733512,  ,512831.41265272803, 8550933.731396781, 
515010.49455237953, 8548808.572016133,  ,515164.56140184024, 8550250.922124011,  ,516576.71049011714, 8550104.45111322,  ,515891.1813755466, 8551921.056865938,  ,515716.50654307654, 8554042.274384072,  ,515752.9453181125, 8556320.157062422,  ,514503.4781029504, 8558381.72557121,  ,513430.7733105021, 8558036.228977252,  ,512149.0093454716, 8559777.202751849,  ,511276.13407318277, 8560847.980551006,  ,511015.25877509086, 8562353.722956706,  ,513208.96555901953, 8552899.03319281,  ,513522.87054734724, 8549372.068099184,  ,514285.2563962974, 8559867.285278145,  ,513585.35150061053, 8555495.90578307,  ,512832.3896296557, 8550933.891447032, 
515010.77724388824, 8548808.193600144,  ,515164.7739133903, 8550250.621686263,  ,516575.3802915567, 8550098.078462925,  ,515891.20181505155, 8551917.236920621,  ,515716.962114718, 8554040.056693723,  ,515754.7581532641, 8556319.302869989,  ,514503.83596216765, 8558380.430089531,  ,513431.2778751262, 8558035.354040373,  ,512148.05742460774, 8559776.338088522,  ,511275.23036182445, 8560848.327436838,  ,511015.1750451466, 8562353.80323931,  ,513209.0343278433, 8552899.027549328,  ,513523.11918719363, 8549372.385254078,  ,514285.66708276863, 8559867.749752712,  ,513585.78206680913, 8555496.022096219,  ,512833.34521977237, 8550934.04595117, 
515011.06003062363, 8548807.815255312,  ,515165.05606211774, 8550250.223520348,  ,516574.07447521505, 8550090.98769825,  ,515891.22703103087, 8551912.817992566,  ,515717.4458987758, 8554037.520421462,  ,515756.62469941285, 8556318.421903772,  ,514504.22161327454, 8558379.055150542,  ,513431.79795728705, 8558034.455731658,  ,512147.09960929106, 8559775.456162324,  ,511274.4801811801, 8560848.616651293,  ,511015.11868027074, 8562353.85715592,  ,513209.0761868041, 8552899.02411023,  ,513523.3523545965, 8549372.682772081,  ,514286.06126968283, 8559868.194109187,  ,513586.23387037904, 8555496.144151675,  ,512834.30510550947, 8550934.198932776, 
515011.34291558125, 8548807.436983913,  ,515165.21300283953, 8550250.002589114,  ,516572.83270389034, 8550083.872240921,  ,515891.25465169596, 8551908.364078209,  ,515717.8898677338, 8554034.986014122,  ,515758.60485921084, 8556317.48645352,  ,514504.657328819, 8558377.526016159,  ,513432.3103129397, 8558033.573749978,  ,512146.20031605836, 8559774.617012944,  ,511274.02346429235, 8560848.764332315,  ,511015.0752902158, 8562353.898596276,  ,513209.1359850402, 8552899.019193834,  ,513523.57438120665, 8549372.96615201,  ,514286.30057999806, 8559868.463052625,  ,513586.7551818646, 8555496.2849861,  ,512835.28314817714, 8550934.35233597, 
515011.62590190925, 8548807.058788344,  ,515165.619337512, 8550249.431368373,  ,516571.4407483335, 8550075.387662929,  ,515891.28931679553, 8551903.064191574,  ,515718.36718090146, 8554032.03131936,  ,515760.6934137071, 8556316.499518814,  ,514505.0998226862, 8558375.998829471,  ,513432.9544886836, 8558032.467658838,  ,512145.1236040405, 8559773.645832615,  ,511273.47169316275, 8560848.943074085,  ,511015.00293228746, 8562353.967620403,  ,513209.1957828796, 8552899.014272613,  ,513523.8949028524, 8549373.375622246,  ,514286.5401355458, 8559868.731777651,  ,513587.2378788883, 8555496.415383888,  ,512836.2813699439, 8550934.506132279, 
515011.9089929016, 8548806.680671114,  ,515166.081417305, 8550248.802971791,  ,516569.8714654631, 8550065.552066797,  ,515891.3262403874, 8551897.364311168,  ,515718.8219158749, 8554028.974962687,  ,515762.8362920064, 8556315.487109512,  ,514505.5486916438, 8558374.473504372,  ,513433.6650996841, 8558031.249819767,  ,512143.9726296249, 8559772.592809398,  ,511272.87247704755, 8560849.137599269,  ,511014.9160214171, 8562354.050363986,  ,513209.25558032497, 8552899.009346608,  ,513524.26473552064, 8549373.848087903,  ,514286.7799357032, 8559869.000284418,  ,513587.70127056894, 8555496.540556371,  ,512837.28993044514, 8550934.658466501, 
515012.19219199097, 8548806.302634839,  ,515166.4733362634, 8550248.271935511,  ,516568.4904572385, 8550057.325173078,  ,515891.29548413795, 8551892.654411588,  ,515719.1740573377, 8554026.454442624,  ,515764.8481925445, 8556314.53690889,  ,514505.9808578724, 8558373.13136714,  ,513434.33751337585, 8558030.097684434,  ,512142.95735493, 8559771.65076784,  ,511272.27338769747, 8560849.332514508,  ,511014.82901454926, 8562354.13300662,  ,513209.31836723175, 8552899.004169317,  ,513524.6234732088, 8549374.30637959,  ,514287.03198323236, 8559869.281986466,  ,513588.1530811624, 8555496.662585825,  ,512838.2940229737, 8550934.806868637, 
515012.4755027398, 8548805.924682237,  ,515166.76131822384, 8550247.882933725,  ,516567.30924049526, 8550050.961879041,  ,515891.276198742, 8551889.77447616,  ,515719.4023847533, 8554024.769845761,  ,515766.2045492895, 8556313.896365073,  ,514506.13859330455, 8558372.646372775,  ,513434.76033416606, 8558029.371858986,  ,512142.5854559155, 8559771.301781991,  ,511271.67441843933, 8560849.527798476,  ,511014.74191345373, 8562354.215549937,  ,513209.408062201, 8552898.996765772,  ,513524.88235607656, 8549374.63710555,  ,514287.3924397736, 8559869.684069892,  ,513588.52959406766, 8555496.764261939,  ,512839.2738599799, 8550934.948358713, 
515012.75892883114, 8548805.546816122,  ,515167.1891535812, 8550247.306322152,  ,516565.40108051954, 8550041.523840765,  ,515891.23852830613, 8551884.042599944,  ,515719.7718811555, 8554021.983236099,  ,515767.99123492336, 8556313.052368363,  ,514506.7050890445, 8558370.910469962,  ,513435.3090621236, 8558028.427739486,  ,512141.2359197442, 8559770.03053531,  ,511270.7827866059, 8560849.819065833,  ,511014.6547198766, 8562354.297995556,  ,513209.49775630387, 8552898.989351738,  ,513525.15911418997, 8549374.99066735,  ,514287.69529539417, 8559870.020948911,  ,513589.0683031793, 8555496.909714656,  ,512840.3650744998, 8550935.102160115, 
515013.04247405805, 8548805.169039397,  ,515167.52833385847, 8550246.850711858,  ,516563.19397322065, 8550030.980375424,  ,515891.20363823057, 8551878.229704652,  ,515720.18510253873, 8554018.884668028,  ,515770.0578555108, 8556312.075191129,  ,514507.2130807327, 8558369.371124178,  ,513435.865022625, 8558027.467006475,  ,512140.091135805, 8559768.938659066,  ,511270.0671874658, 8560850.053430658,  ,511014.63435353147, 8562354.317210445,  ,513209.6173472983, 8552898.979452543,  ,513525.4179970577, 8549375.321393311,  ,514288.01663167094, 8559870.377520079,  ,513589.50758171926, 8555497.028286846,  ,512841.4420222677, 8550935.24964742, 
515013.3261423118, 8548804.791355042,  ,515167.802285875, 8550246.4836774,  ,516560.8439735344, 8550020.449392494,  ,515891.1713483338, 8551872.310792727,  ,515720.5922137884, 8554015.909391666,  ,515772.32965529175, 8556310.998565959,  ,514507.72662910493, 8558367.828352625,  ,513436.3945214937, 8558026.54642245,  ,512138.9453001939, 8559767.836315766,  ,511269.16084013815, 8560850.351173032,  ,511014.56450932723, 8562354.383072324,  ,513209.7369367882, 8552898.969535189,  ,513525.6325000053, 8549375.595423393,  ,514288.49933778436, 8559870.911743635,  ,513589.88990611635, 8555497.131456878,  ,nan, nan, 
515013.60993756924, 8548804.413766108,  ,515168.0981655284, 8550246.088087674,  ,516558.4112115675, 8550009.67461708,  ,515891.1378709604, 8551866.154883755,  ,515721.00765171833, 8554012.992830792,  ,515774.52925793437, 8556309.95174018,  ,514508.2573711189, 8558366.24598923,  ,513436.94338028494, 8558025.585067663,  ,512137.8635190055, 8559766.78856319,  ,511268.20987019857, 8560850.663674511,  ,511014.49096759816, 8562354.452301033,  ,513209.8565247957, 8552898.959599975,  ,513525.87289123965, 8549375.90252607,  ,514288.7278008045, 8559871.163546432,  ,513590.33982154966, 8555497.252832752,  ,nan, nan, 
515013.8938638791, 8548804.03627571,  ,515168.37887100753, 8550245.713616801,  ,516556.04677930113, 8549998.826296056,  ,515891.100225324, 8551859.845996073,  ,515721.50624744664, 8554009.659918807,  ,515776.79313774384, 8556308.8677899,  ,514508.79490581475, 8558364.654305702,  ,513437.5045806215, 8558024.592770237,  ,512136.7167449629, 8559765.672808155,  ,511267.23129466217, 8560850.985062003,  ,511014.3816552053, 8562354.555018123,  ,513209.9382422697, 8552898.952798914,  ,513526.1669082109, 8549376.278136266,  ,514288.987463434, 8559871.449153362,  ,513590.8322304676, 8555497.385623781,  ,nan, nan, 
515014.17792534677, 8548803.658887008,  ,515168.7037924755, 8550245.28105809,  ,516553.72552607796, 8549988.152790893,  ,515891.05889312964, 8551853.582132436,  ,515722.01934310934, 8554006.433462262,  ,515779.0259753094, 8556307.743318288,  ,514509.3354287221, 8558363.063634465,  ,513438.0544474939, 8558023.630839666,  ,512135.60590494797, 8559764.588954631,  ,511266.3551812203, 8560851.272306215,  ,511014.26199383795, 8562354.667166049,  ,513210.03191762697, 8552898.944993312,  ,513526.42887301755, 8549376.61279944,  ,514289.2939427737, 8559871.785449978,  ,513591.278308604, 8555497.505866436,  ,nan, nan, 
515014.4621261186, 8548803.2816032,  ,515169.0304072997, 8550244.847270403,  ,516551.5098424079, 8549977.625430832,  ,515891.01659800304, 8551847.222273072,  ,515722.5683346853, 8554003.177419841,  ,515781.17432862235, 8556306.642421361,  ,514509.89945654117, 8558361.413359148,  ,513438.60973748844, 8558022.648985796,  ,512135.44912360096, 8559764.435867148,  ,511265.5548831535, 8560851.534006434,  ,511014.1640941267, 8562354.758662751,  ,513210.1385470916, 8552898.936096273,  ,513526.6507726185, 8549376.896278834,  ,514289.59214178345, 8559872.111703485,  ,513591.77654099284, 8555497.640106842,  ,nan, nan, 
515014.7464703646, 8548802.904427512,  ,515169.3575070123, 8550244.413848232,  ,516549.4661237962, 8549967.512879064,  ,515890.97422120464, 8551840.8914149,  ,515723.1326152243, 8554000.006232608,  ,515783.43203701987, 8556305.463454952,  ,514510.4505604161, 8558359.810452564,  ,513439.149683231, 8558021.68259685,  ,512135.29233820084, 8559764.282783816,  ,511264.7077348562, 8560851.810087513,  ,511014.0916900453, 8562354.82618052,  ,513210.2491615447, 8552898.926852748,  ,513526.9245302688, 8549377.245839627,  ,514289.9509650943, 8559872.503119929,  ,513592.3375562807, 8555497.791179165,  ,nan, nan, 
515015.0309622606, 8548802.52736318,  ,515169.78824047634, 8550243.8444058,  ,516547.48858959554, 8549956.725643668,  ,515890.92902746756, 8551834.22156801,  ,515723.7414316225, 8553996.734394196,  ,515785.7905805749, 8556304.205599118,  ,514510.98309476767, 8558358.270956488,  ,513439.7726538293, 8558020.55299177,  ,512134.36643475347, 8559763.378826512,  ,511264.131298619, 8560851.997056132,  ,511013.9643386069, 8562354.944745317,  ,513210.3059629523, 8552898.922098791,  ,513527.25936718733, 8549377.673312712,  ,514290.4019300869, 8559872.993208263,  ,513592.96908994485, 8555497.961123955,  ,nan, nan, 
515015.3156059687, 8548802.150413435,  ,515170.6434491526, 8550242.717089022,  ,516544.7298034897, 8549940.88609875,  ,515890.86955619586, 8551824.47074937,  ,515724.7312833406, 8553992.06005172,  ,515788.40859831835, 8556302.77790619,  ,514511.53876798134, 8558356.674921626,  ,513440.45745933824, 8558019.290796297,  ,512133.2766716061, 8559762.31632932,  ,511263.5346626339, 8560852.18981116,  ,511013.8360896143, 8562355.063813347,  ,513210.3358582673, 8552898.919594767,  ,513527.6109122701, 8549378.121995289,  ,514290.8907756135, 8559873.5218197,  ,513593.6354253123, 8555498.140280807,  ,nan, nan, 
515015.60040561773, 8548801.773581496,  ,515171.15078093985, 8550242.051997518,  ,516544.1705269673, 8549938.134360623,  ,515890.7741368594, 8551817.965449136,  ,515725.45424508484, 8553988.727571215,  ,515790.6183260133, 8556301.543781191,  ,514512.1326713052, 8558354.982079389,  ,513441.1396025124, 8558018.009006653,  ,512132.03165420034, 8559761.10652452,  ,511262.5579104094, 8560852.503867034,  ,511013.78692659846, 8562355.10933255,  ,513210.3896696812, 8552898.915085694,  ,513527.96252979344, 8549378.5706211,  ,514291.3484514674, 8559874.013873369,  ,513594.2747636224, 8555498.312008863,  ,nan, nan, 
515015.8853652821, 8548801.396870546,  ,515171.6988894221, 8550241.335630927,  ,516541.9767395412, 8549927.230866654,  ,515890.66267072305, 8551812.137515,  ,515726.0469339814, 8553985.559535725,  ,515792.7459360104, 8556300.333004704,  ,514512.62142531114, 8558353.602073764,  ,513441.59278783615, 8558017.140086023,  ,512131.0965506534, 8559760.20342909,  ,511261.8185124391, 8560852.739380604,  ,511013.7237920052, 8562355.167727953,  ,513210.5082534892, 8552898.905141827,  ,513528.32657091646, 8549379.034920637,  ,514291.7262457517, 8559874.417705609,  ,513594.8523329569, 8555498.466985196,  ,nan, nan, 
515016.1704889604, 8548801.02028372,  ,515172.3564423869, 8550240.478878863,  ,516539.7256000493, 8549915.108108263,  ,515890.4617035514, 8551804.856287891,  ,515726.861000137, 8553981.365816576,  ,515795.8100254249, 8556298.560166284,  ,514513.5097902257, 8558351.11603117,  ,513442.5534848077, 8558015.272718538,  ,512129.4516425227, 8559758.624607617,  ,511260.73143354733, 8560853.082687294,  ,511013.70175512304, 8562355.188084176,  ,513210.5979377273, 8552898.897609401,  ,513529.04868251644, 8549379.955493739,  ,514292.36330182577, 8559875.09524495,  ,513595.8085740168, 8555498.723311229,  ,nan, nan, 
515016.45578055293, 8548800.643824084,  ,515172.72498172993, 8550240.0003449,  ,516537.8969428716, 8549905.685920782,  ,515890.22821865196, 8551799.637508264,  ,515727.4411870456, 8553978.477512723,  ,515797.64049448795, 8556297.436205871,  ,514513.93687512487, 8558349.94338353,  ,513442.98675083026, 8558014.40597662,  ,512128.53289718035, 8559757.755049111,  ,511259.86441809655, 8560853.352406051,  ,511013.65840696555, 8562355.228108384,  ,513210.76933285466, 8552898.883197242,  ,513529.2339574547, 8549380.191445423,  ,514292.5507759479, 8559875.279696714,  ,513596.1766262852, 8555498.821792332,  ,nan, nan, 
515016.7412438392, 8548800.267494624,  ,515173.0976015879, 8550239.517380677,  ,516535.77199054713, 8549895.65349323,  ,515889.84411650506, 8551793.988551764,  ,515728.0940987398, 8553975.269276086,  ,515799.85423447663, 8556296.047996858,  ,514514.466880884, 8558348.601242369,  ,513443.3984308668, 8558013.57205843,  ,512127.55683993804, 8559756.839868113,  ,511259.158848061, 8560853.56877362,  ,511013.5547704307, 8562355.323714182,  ,513210.88890899677, 8552898.873120228,  ,513529.63422400184, 8549380.701043982,  ,514293.0111470932, 8559875.73145263,  ,513596.6026605213, 8555498.935703833,  ,nan, nan, 
